DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DB4);6(DC1);7(DD1);8(DD2);9(DD3);10(tafga);11(tafgc);12(tafba);13(tafbb);14(tafbc);15(tafbd)
2020-12-24 00:00:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:15:00;1;1;0;1;1;0;1;2;1;0;0;0;0;0;0
2020-12-24 00:30:00;2;3;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-24 00:45:00;1;2;0;2;2;1;0;0;0;0;0;0;0;0;0
2020-12-24 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:15:00;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 01:30:00;1;0;0;0;0;2;0;0;0;0;0;0;0;0;0
2020-12-24 01:45:00;2;1;0;0;0;1;2;1;1;0;0;0;0;0;0
2020-12-24 02:00:00;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 02:45:00;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:00:00;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
2020-12-24 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-24 03:45:00;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0
2020-12-24 04:00:00;1;1;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-24 04:15:00;4;2;0;1;1;0;2;1;1;0;0;0;0;0;0
2020-12-24 04:30:00;1;1;0;0;1;1;2;2;2;0;0;0;0;0;0
2020-12-24 04:45:00;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0
2020-12-24 05:00:00;4;2;0;2;1;2;0;0;0;0;0;0;0;0;0
2020-12-24 05:15:00;3;9;0;7;7;2;3;1;1;0;0;0;0;0;0
2020-12-24 05:30:00;5;4;0;3;3;4;3;3;3;0;0;0;0;0;0
2020-12-24 05:45:00;7;4;0;3;3;1;2;2;2;0;0;0;0;0;0
2020-12-24 06:00:00;13;3;0;3;4;5;1;0;0;0;0;0;0;0;0
2020-12-24 06:15:00;4;7;0;6;5;9;1;0;0;0;0;0;0;0;0
2020-12-24 06:30:00;13;12;0;10;10;5;5;4;8;0;0;0;0;0;0
2020-12-24 06:45:00;14;11;0;9;11;8;10;10;27;0;0;0;0;0;0
2020-12-24 07:00:00;7;10;1;9;9;4;5;4;3;1;0;0;0;0;0
2020-12-24 07:15:00;23;15;0;13;11;10;8;5;4;0;0;0;0;0;0
2020-12-24 07:30:00;9;5;0;4;5;15;3;1;2;0;0;0;0;0;0
2020-12-24 07:45:00;10;11;0;7;9;10;6;5;4;0;0;0;0;0;0
2020-12-24 08:00:00;20;19;0;17;16;15;7;7;7;0;0;0;0;0;0
2020-12-24 08:15:00;19;20;0;15;10;8;9;8;10;0;1;0;0;0;0
2020-12-24 08:30:00;17;21;1;20;22;12;8;8;7;4;0;0;0;0;0
2020-12-24 08:45:00;29;31;0;26;23;11;9;8;7;0;1;0;0;0;0
2020-12-24 09:00:00;22;18;1;18;22;10;10;10;10;0;0;0;0;0;0
