DATUM;1(DB1);2(DB2);3(DB3);4(DC1);5(DC2);6(DC3);7(DE1);8(DE2);9(DE3);10(DR2);11(DR3);12(TA1);13(TA2);14(TA3)
2019-12-23 00:00:00;11;16;0;9;12;2;1;0;0;0;0;0;0;0
2019-12-23 00:15:00;11;24;0;8;12;5;4;8;3;0;0;0;0;0
2019-12-23 00:30:00;9;22;0;8;16;6;3;4;1;0;0;0;0;0
2019-12-23 00:45:00;14;12;0;5;6;2;5;5;2;0;0;0;0;0
2019-12-23 01:00:00;2;11;0;9;13;2;3;3;0;0;0;0;0;0
2019-12-23 01:15:00;2;8;0;10;13;1;2;3;2;0;0;0;0;0
2019-12-23 01:30:00;2;8;0;6;12;0;2;1;0;0;0;0;0;0
2019-12-23 01:45:00;6;7;0;7;14;5;1;2;1;0;0;0;0;0
2019-12-23 02:00:00;4;3;0;9;7;3;0;1;2;0;0;0;0;0
2019-12-23 02:15:00;1;8;0;4;6;4;0;0;0;0;0;0;0;0
2019-12-23 02:30:00;4;9;0;5;5;2;0;3;1;0;0;0;0;0
2019-12-23 02:45:00;2;10;0;0;5;1;1;2;0;0;0;0;0;0
2019-12-23 03:00:00;3;5;0;2;6;1;1;0;0;0;0;0;0;0
2019-12-23 03:15:00;2;7;0;1;5;1;0;1;0;0;0;0;0;0
2019-12-23 03:30:00;3;5;0;5;8;0;1;2;0;0;0;0;0;0
2019-12-23 03:45:00;5;8;0;5;8;0;1;1;0;0;0;0;0;0
2019-12-23 04:00:00;3;6;0;2;4;0;0;0;0;0;0;0;0;0
2019-12-23 04:15:00;8;7;0;9;13;2;0;0;0;0;0;0;0;0
2019-12-23 04:30:00;5;11;0;7;16;3;1;1;0;0;0;0;0;0
2019-12-23 04:45:00;11;12;0;4;15;0;0;0;0;0;0;0;0;0
2019-12-23 05:00:00;8;12;0;11;21;1;0;0;1;0;0;0;0;0
2019-12-23 05:15:00;14;22;0;11;24;2;0;0;0;0;0;0;0;0
2019-12-23 05:30:00;31;61;1;14;28;3;0;2;2;5;0;0;0;0
2019-12-23 05:45:00;23;46;0;15;22;9;1;2;3;2;0;0;0;0
2019-12-23 06:00:00;22;41;0;21;23;8;2;4;2;0;0;0;0;0
2019-12-23 06:15:00;27;39;0;11;30;11;3;2;3;0;0;0;0;0
2019-12-23 06:30:00;46;76;0;31;39;20;0;6;1;0;0;0;0;0
2019-12-23 06:45:00;45;83;0;36;37;26;3;6;6;5;0;0;0;0
2019-12-23 07:00:00;39;81;0;30;51;20;4;9;1;1;0;0;0;0
2019-12-23 07:15:00;40;89;0;37;58;30;4;8;2;2;1;0;0;0
2019-12-23 07:30:00;60;95;0;52;60;35;4;15;4;1;0;0;6;0
2019-12-23 07:45:00;69;94;0;56;52;36;11;17;4;6;1;0;3;0
2019-12-23 08:00:00;51;73;2;52;51;45;6;10;6;9;1;0;0;0
2019-12-23 08:15:00;67;94;0;60;68;60;7;14;7;2;0;5;1;0
2019-12-23 08:30:00;74;130;0;55;76;43;7;15;4;2;0;0;0;0
2019-12-23 08:45:00;89;132;0;62;62;63;11;20;6;4;2;1;1;14
2019-12-23 09:00:00;85;134;1;64;75;65;12;24;15;2;1;0;0;8
2019-12-23 09:15:00;103;168;2;76;93;73;16;25;7;4;0;0;0;0
2019-12-23 09:30:00;124;165;4;69;91;48;16;34;9;4;0;0;0;0
2019-12-23 09:45:00;120;164;1;77;112;76;6;25;10;8;1;1;0;0
2019-12-23 10:00:00;145;183;4;97;112;64;16;37;13;5;3;0;0;0
2019-12-23 10:15:00;133;166;2;85;119;74;23;41;14;4;2;0;0;6
2019-12-23 10:30:00;125;177;3;102;120;83;19;37;15;7;1;0;0;0
2019-12-23 10:45:00;136;181;8;100;116;88;22;27;24;7;0;2;4;0
2019-12-23 11:00:00;109;171;1;94;134;81;24;46;16;10;10;0;7;2
2019-12-23 11:15:00;147;171;3;106;115;71;23;30;20;3;13;0;0;3
2019-12-23 11:30:00;128;170;0;106;113;92;24;36;13;16;0;1;6;0
2019-12-23 11:45:00;139;171;3;115;97;88;23;44;19;13;2;0;3;2
2019-12-23 12:00:00;125;154;0;114;108;81;29;44;16;4;7;0;0;1
2019-12-23 12:15:00;129;180;5;90;113;79;34;42;16;5;5;0;5;4
2019-12-23 12:30:00;127;174;5;98;119;66;28;35;23;6;5;0;0;2
2019-12-23 12:45:00;110;163;1;117;121;82;24;41;16;6;1;20;2;2
2019-12-23 13:00:00;135;188;5;124;121;79;29;38;13;9;0;5;7;2
2019-12-23 13:15:00;125;168;5;119;127;68;19;37;13;9;2;0;1;3
2019-12-23 13:30:00;127;185;2;115;125;70;18;32;12;7;0;1;1;0
2019-12-23 13:45:00;118;163;5;130;112;76;22;29;18;4;2;3;1;1
2019-12-23 14:00:00;138;172;2;98;106;65;27;56;15;1;0;4;6;0
2019-12-23 14:15:00;117;187;4;108;115;82;21;48;15;12;2;1;39;3
2019-12-23 14:30:00;120;161;5;120;126;72;21;33;11;2;3;1;0;1
2019-12-23 14:45:00;120;178;3;106;121;81;23;40;10;5;1;5;0;1
2019-12-23 15:00:00;122;163;5;113;143;82;23;38;17;4;2;1;10;5
2019-12-23 15:15:00;108;175;2;124;126;75;26;35;8;1;1;0;6;0
2019-12-23 15:30:00;113;154;2;126;119;87;20;42;10;6;6;1;9;1
2019-12-23 15:45:00;110;161;5;110;114;88;19;55;18;10;1;5;8;0
2019-12-23 16:00:00;122;161;3;106;115;73;19;34;14;11;0;0;2;0
2019-12-23 16:15:00;112;161;5;101;110;59;20;37;10;3;2;0;5;13
2019-12-23 16:30:00;90;155;3;114;123;79;22;32;9;8;1;2;0;1
2019-12-23 16:45:00;121;166;2;110;121;74;31;44;10;4;0;7;5;0
2019-12-23 17:00:00;110;171;0;96;122;68;20;26;8;7;1;1;3;2
2019-12-23 17:15:00;94;160;1;92;105;76;19;35;12;5;1;0;7;2
2019-12-23 17:30:00;97;146;2;94;110;78;20;35;13;9;2;1;0;2
2019-12-23 17:45:00;91;145;1;105;104;77;18;32;8;5;0;0;6;0
2019-12-23 18:00:00;97;141;2;84;107;66;28;44;12;6;2;0;0;0
2019-12-23 18:15:00;79;152;0;98;115;64;19;32;6;5;1;0;0;0
2019-12-23 18:30:00;79;121;0;92;95;57;24;34;10;3;2;0;0;0
2019-12-23 18:45:00;74;120;1;74;98;65;24;29;6;12;0;0;0;0
2019-12-23 19:00:00;75;117;0;67;78;57;9;33;11;0;1;21;0;7
2019-12-23 19:15:00;68;105;1;73;86;40;14;28;6;5;0;0;0;0
2019-12-23 19:30:00;57;97;0;61;62;37;19;26;4;1;0;0;5;0
2019-12-23 19:45:00;52;79;0;71;93;48;13;18;4;0;0;0;0;0
2019-12-23 20:00:00;65;96;0;81;102;46;11;21;8;8;16;0;0;3
2019-12-23 20:15:00;47;76;1;56;84;34;8;20;1;4;0;0;0;0
2019-12-23 20:30:00;49;82;0;42;61;31;11;12;6;2;1;0;3;0
2019-12-23 20:45:00;36;59;0;58;67;27;15;19;7;0;0;2;0;0
2019-12-23 21:00:00;39;63;0;40;43;14;7;14;7;1;0;0;0;0
2019-12-23 21:15:00;37;46;1;33;50;16;7;13;7;2;2;0;0;5
2019-12-23 21:30:00;24;38;0;34;36;17;5;13;8;1;0;0;0;0
2019-12-23 21:45:00;30;53;0;28;48;19;12;14;5;0;1;5;0;0
2019-12-23 22:00:00;32;45;0;24;42;13;15;14;10;3;0;0;0;0
2019-12-23 22:15:00;21;40;0;29;42;11;6;11;3;1;0;0;0;0
2019-12-23 22:30:00;23;40;0;23;44;7;4;8;8;0;0;0;0;0
2019-12-23 22:45:00;27;36;0;31;48;17;4;9;9;2;0;0;1;0
2019-12-23 23:00:00;20;39;0;26;28;14;13;19;6;1;0;0;0;0
2019-12-23 23:15:00;14;26;0;18;19;15;8;11;2;0;0;0;0;0
2019-12-23 23:30:00;20;36;0;20;36;15;10;12;3;0;0;0;0;0
2019-12-23 23:45:00;19;28;0;13;29;10;8;8;5;0;0;0;0;0
