DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-07-10 00:00:00;3;3;1;3;6;3;0;3
2020-07-10 00:15:00;5;7;8;3;4;10;0;4
2020-07-10 00:30:00;4;8;9;1;1;2;0;2
2020-07-10 00:45:00;3;3;2;2;4;4;0;3
2020-07-10 01:00:00;6;4;0;2;2;1;0;2
2020-07-10 01:15:00;6;2;1;2;2;1;0;1
2020-07-10 01:30:00;0;1;0;3;4;2;0;0
2020-07-10 01:45:00;2;2;0;2;1;2;0;0
2020-07-10 02:00:00;1;0;0;1;2;3;0;0
2020-07-10 02:15:00;2;1;1;0;2;0;0;0
2020-07-10 02:30:00;0;0;1;1;1;2;0;1
2020-07-10 02:45:00;3;3;1;3;4;0;0;1
2020-07-10 03:00:00;10;5;0;2;3;1;0;0
2020-07-10 03:15:00;5;1;1;4;3;2;0;0
2020-07-10 03:30:00;2;0;0;1;3;0;0;0
2020-07-10 03:45:00;2;2;1;1;0;1;0;0
2020-07-10 04:00:00;2;0;0;1;1;0;0;0
2020-07-10 04:15:00;4;3;1;2;2;0;0;0
2020-07-10 04:30:00;3;1;2;2;1;1;0;0
2020-07-10 04:45:00;4;10;5;1;2;4;0;3
2020-07-10 05:00:00;9;14;24;10;5;9;0;3
2020-07-10 05:15:00;16;36;65;5;2;15;0;6
2020-07-10 05:30:00;22;37;51;11;13;23;0;11
2020-07-10 05:45:00;31;39;45;32;14;18;0;19
2020-07-10 06:00:00;31;21;26;41;27;22;0;10
2020-07-10 06:15:00;34;29;54;30;26;23;0;11
2020-07-10 06:30:00;58;44;77;22;23;22;0;28
2020-07-10 06:45:00;44;36;66;19;17;21;0;20
2020-07-10 07:00:00;48;45;46;21;23;28;0;38
2020-07-10 07:15:00;56;54;80;24;47;32;0;33
2020-07-10 07:30:00;93;70;54;28;57;47;0;52
2020-07-10 07:45:00;90;56;78;17;40;51;0;54
2020-07-10 08:00:00;59;47;54;26;30;46;0;54
2020-07-10 08:15:00;51;45;34;26;34;32;0;42
2020-07-10 08:30:00;64;49;33;30;31;24;0;47
2020-07-10 08:45:00;55;48;40;18;38;33;0;34
2020-07-10 09:00:00;57;42;26;31;37;30;0;29
2020-07-10 09:15:00;56;38;27;30;30;16;0;33
2020-07-10 09:30:00;56;39;20;34;64;31;0;38
2020-07-10 09:45:00;56;43;21;29;30;24;0;48
2020-07-10 10:00:00;49;33;21;23;71;22;0;48
2020-07-10 10:15:00;54;51;20;33;38;41;0;48
2020-07-10 10:30:00;60;34;22;27;29;18;0;35
2020-07-10 10:45:00;66;49;29;25;51;41;0;39
2020-07-10 11:00:00;58;42;19;35;45;23;0;36
2020-07-10 11:15:00;64;43;27;19;37;38;0;49
2020-07-10 11:30:00;57;44;27;37;64;43;0;57
2020-07-10 11:45:00;56;51;30;36;70;33;0;45
2020-07-10 12:00:00;52;41;29;46;73;37;0;61
2020-07-10 12:15:00;54;58;26;41;33;39;0;45
2020-07-10 12:30:00;50;49;28;48;42;38;0;56
2020-07-10 12:45:00;37;38;29;46;38;37;0;50
2020-07-10 13:00:00;51;48;48;38;52;45;0;56
2020-07-10 13:15:00;61;61;44;36;46;44;0;56
2020-07-10 13:30:00;42;47;74;42;38;64;0;47
2020-07-10 13:45:00;61;47;56;43;51;58;0;46
2020-07-10 14:00:00;57;48;36;53;48;52;0;65
2020-07-10 14:15:00;56;49;21;69;54;30;0;48
2020-07-10 14:30:00;53;49;26;70;58;35;0;52
2020-07-10 14:45:00;74;44;44;46;38;32;0;47
2020-07-10 15:00:00;56;43;26;61;30;35;0;53
2020-07-10 15:15:00;55;46;29;71;60;33;0;48
2020-07-10 15:30:00;64;50;18;47;45;29;0;37
2020-07-10 15:45:00;68;56;34;46;57;31;0;47
2020-07-10 16:00:00;57;46;23;48;35;38;0;51
2020-07-10 16:15:00;51;43;29;46;38;35;0;52
2020-07-10 16:30:00;57;47;22;53;40;36;0;44
2020-07-10 16:45:00;56;50;31;39;52;25;0;48
2020-07-10 17:00:00;59;36;22;39;30;30;0;43
2020-07-10 17:15:00;54;46;33;34;33;22;0;41
2020-07-10 17:30:00;57;36;18;26;28;44;0;49
2020-07-10 17:45:00;41;30;32;39;38;41;0;53
2020-07-10 18:00:00;48;40;35;33;28;42;0;42
2020-07-10 18:15:00;40;30;24;41;36;33;0;48
2020-07-10 18:30:00;50;31;18;44;29;28;0;38
2020-07-10 18:45:00;48;43;22;36;24;24;0;30
2020-07-10 19:00:00;39;37;21;28;20;30;0;35
2020-07-10 19:15:00;39;30;27;28;29;34;0;27
2020-07-10 19:30:00;38;34;18;23;21;25;0;33
2020-07-10 19:45:00;34;27;18;24;27;23;0;23
2020-07-10 20:00:00;52;21;12;21;33;27;0;24
2020-07-10 20:15:00;30;24;16;23;24;10;0;22
2020-07-10 20:30:00;29;15;13;15;17;12;0;24
2020-07-10 20:45:00;38;22;23;10;11;26;0;26
2020-07-10 21:00:00;30;24;37;12;11;20;0;31
2020-07-10 21:15:00;45;17;38;14;27;24;0;16
2020-07-10 21:30:00;29;21;21;25;15;19;0;21
2020-07-10 21:45:00;29;27;15;48;43;13;0;20
2020-07-10 22:00:00;29;19;12;65;38;17;0;20
2020-07-10 22:15:00;32;17;15;27;24;14;0;11
2020-07-10 22:30:00;24;16;16;15;13;21;0;19
2020-07-10 22:45:00;30;13;10;12;19;8;0;11
2020-07-10 23:00:00;20;15;13;14;12;18;0;13
2020-07-10 23:15:00;25;14;15;13;6;13;0;12
2020-07-10 23:30:00;24;12;7;8;7;15;0;16
2020-07-10 23:45:00;18;9;9;10;13;9;0;8
