DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2019-11-29 00:00:00;18;6;10;2;1;16;10;1;4
2019-11-29 00:15:00;21;12;17;4;1;18;14;0;0
2019-11-29 00:30:00;10;8;7;2;3;11;6;0;2
2019-11-29 00:45:00;15;9;8;1;1;6;9;1;2
2019-11-29 01:00:00;7;7;8;4;2;8;11;0;2
2019-11-29 01:15:00;12;5;9;2;0;6;8;2;4
2019-11-29 01:30:00;8;4;4;0;0;13;3;0;0
2019-11-29 01:45:00;10;5;11;7;2;4;9;0;0
2019-11-29 02:00:00;8;11;4;1;1;11;4;0;1
2019-11-29 02:15:00;2;2;6;3;0;7;8;0;0
2019-11-29 02:30:00;2;5;3;1;0;9;4;0;1
2019-11-29 02:45:00;10;6;8;2;1;6;8;0;0
2019-11-29 03:00:00;6;7;6;2;1;7;7;0;0
2019-11-29 03:15:00;6;6;4;2;1;3;1;0;0
2019-11-29 03:30:00;5;1;1;0;0;6;5;0;1
2019-11-29 03:45:00;6;2;4;1;1;5;2;0;0
2019-11-29 04:00:00;9;7;5;1;0;9;5;0;0
2019-11-29 04:15:00;6;0;4;1;0;13;5;0;0
2019-11-29 04:30:00;10;6;7;4;2;11;7;1;0
2019-11-29 04:45:00;15;11;15;6;2;24;24;1;1
2019-11-29 05:00:00;22;8;12;3;0;26;21;2;3
2019-11-29 05:15:00;36;19;26;10;3;32;36;2;5
2019-11-29 05:30:00;43;17;32;6;2;54;38;5;9
2019-11-29 05:45:00;50;35;57;14;5;64;56;4;11
2019-11-29 06:00:00;58;45;63;15;8;73;55;5;13
2019-11-29 06:15:00;53;43;73;11;6;78;71;7;10
2019-11-29 06:30:00;78;75;82;15;12;78;105;7;13
2019-11-29 06:45:00;74;82;75;11;13;83;83;8;20
2019-11-29 07:00:00;100;144;74;18;11;79;78;10;18
2019-11-29 07:15:00;134;178;110;28;10;78;79;12;22
2019-11-29 07:30:00;121;147;95;24;11;84;87;13;18
2019-11-29 07:45:00;102;119;87;25;16;115;121;21;22
2019-11-29 08:00:00;97;96;73;17;14;93;103;18;29
2019-11-29 08:15:00;97;104;108;22;8;91;103;14;19
2019-11-29 08:30:00;89;105;118;16;11;78;81;12;27
2019-11-29 08:45:00;94;103;84;26;11;91;110;109;9
2019-11-29 09:00:00;95;91;80;21;10;108;104;15;24
2019-11-29 09:15:00;77;90;73;19;10;103;88;11;20
2019-11-29 09:30:00;112;129;122;27;13;109;93;5;12
2019-11-29 09:45:00;97;120;97;25;14;91;83;13;21
