DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2);10(DE1);11(DF1);12(TAFGA)
2020-02-20 00:00:00;0;1;1;0;2;0;3;0;0;0;0;0
2020-02-20 00:15:00;0;1;4;3;9;10;20;1;2;0;0;0
2020-02-20 00:30:00;1;3;3;1;1;2;4;0;0;0;0;0
2020-02-20 00:45:00;1;0;1;3;5;2;4;0;2;0;0;0
2020-02-20 01:00:00;1;3;3;0;1;1;3;0;0;0;0;0
2020-02-20 01:15:00;1;1;1;0;0;2;3;0;0;0;0;0
2020-02-20 01:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-02-20 01:45:00;0;1;2;1;0;1;1;0;0;0;0;0
2020-02-20 02:00:00;0;1;1;0;0;1;2;0;0;0;0;0
2020-02-20 02:15:00;0;1;1;1;1;0;0;0;0;0;0;0
2020-02-20 02:30:00;0;0;0;0;0;0;2;0;0;0;0;0
2020-02-20 02:45:00;0;2;2;0;2;1;1;0;0;0;0;0
2020-02-20 03:00:00;0;0;0;0;2;0;2;0;0;0;0;0
2020-02-20 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-20 03:30:00;1;2;2;0;0;0;0;0;0;0;0;0
2020-02-20 03:45:00;1;0;1;0;3;3;5;0;0;0;0;0
2020-02-20 04:00:00;0;0;0;0;0;0;1;0;0;0;0;0
2020-02-20 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0
2020-02-20 04:30:00;3;4;4;0;0;0;3;0;0;0;0;0
2020-02-20 04:45:00;0;0;0;1;2;1;6;0;0;0;0;0
2020-02-20 05:00:00;2;4;6;0;2;4;23;0;0;1;0;0
2020-02-20 05:15:00;4;8;9;0;4;6;29;0;0;2;0;0
2020-02-20 05:30:00;14;13;16;0;4;9;41;0;0;1;254;0
2020-02-20 05:45:00;38;28;39;1;1;6;34;0;0;0;0;0
2020-02-20 06:00:00;35;18;32;0;0;3;23;0;0;1;0;0
2020-02-20 06:15:00;8;6;11;1;0;3;28;0;3;0;0;0
2020-02-20 06:30:00;17;19;24;1;2;6;39;0;1;1;0;1
2020-02-20 06:45:00;29;23;29;3;2;7;50;255;3;2;0;0
2020-02-20 07:00:00;37;17;34;1;0;11;60;3;3;2;0;0
2020-02-20 07:15:00;51;26;46;0;5;18;67;0;3;5;0;0
2020-02-20 07:30:00;66;43;66;1;3;12;67;0;1;6;0;0
2020-02-20 07:45:00;51;38;57;3;1;12;49;0;1;2;0;1
2020-02-20 08:00:00;71;54;70;3;12;18;63;5;5;2;0;0
2020-02-20 08:15:00;43;58;65;2;8;18;48;255;6;2;0;0
2020-02-20 08:30:00;45;45;57;2;7;21;50;509;8;0;0;1
2020-02-20 08:45:00;45;60;62;3;7;14;49;9;9;4;0;1
2020-02-20 09:00:00;45;66;76;4;9;17;41;7;9;0;0;0
