DATUM;1(DA1);2(DAL1);3(DAL2);4(DBL1);5(DBL2);6(DBR1);7(DBL3);8(DBL4);9(DCR1);10(DC1);11(TAFGC)
2020-12-29 00:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 00:15:00;2;0;0;0;0;0;0;0;0;0;1
2020-12-29 00:30:00;1;0;0;0;0;0;0;0;0;0;1
2020-12-29 00:45:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:00:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:15:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:30:00;0;0;0;0;0;0;0;0;0;0;0
2020-12-29 01:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-12-29 02:00:00;0;0;0;0;0;0;0;0;0;0;1
2020-12-29 02:15:00;0;0;0;0;0;0;0;0;0;0;2
2020-12-29 02:30:00;1;2;0;0;0;0;0;0;0;0;1
2020-12-29 02:45:00;1;0;0;0;0;0;0;0;0;0;1
2020-12-29 03:00:00;1;1;0;0;0;0;0;0;1;1;3
2020-12-29 03:15:00;3;2;0;0;0;0;0;0;0;0;1
2020-12-29 03:30:00;2;0;0;0;0;0;0;0;0;0;0
2020-12-29 03:45:00;3;0;0;0;0;0;0;0;0;0;2
2020-12-29 04:00:00;1;0;0;0;0;0;0;0;0;0;0
2020-12-29 04:15:00;3;1;0;0;0;0;0;0;0;1;2
2020-12-29 04:30:00;1;0;0;0;1;1;2;1;1;0;3
2020-12-29 04:45:00;1;0;0;0;0;0;0;0;0;0;4
2020-12-29 05:00:00;6;1;0;0;0;0;0;0;0;1;3
2020-12-29 05:15:00;10;4;3;3;2;0;2;0;0;2;16
2020-12-29 05:30:00;14;3;0;0;1;1;2;1;1;0;14
2020-12-29 05:45:00;20;7;4;4;2;1;2;0;1;5;16
2020-12-29 06:00:00;9;1;0;0;5;0;6;0;3;5;17
2020-12-29 06:15:00;10;2;0;0;3;0;3;0;0;0;9
2020-12-29 06:30:00;14;4;1;1;4;0;4;0;1;6;16
2020-12-29 06:45:00;13;2;0;0;5;0;6;0;1;1;22
2020-12-29 07:00:00;12;9;0;0;5;0;6;0;1;4;14
2020-12-29 07:15:00;22;4;1;1;4;0;4;0;0;0;10
2020-12-29 07:30:00;29;5;0;0;3;0;5;0;1;2;8
2020-12-29 07:45:00;15;2;0;0;7;0;7;0;0;2;11
2020-12-29 08:00:00;14;0;0;0;6;0;6;0;1;2;20
2020-12-29 08:15:00;18;3;0;0;3;0;5;1;1;1;11
2020-12-29 08:30:00;19;0;1;1;1;0;2;0;1;3;13
2020-12-29 08:45:00;20;2;2;2;3;0;3;0;1;1;13
2020-12-29 09:00:00;19;2;1;1;3;0;3;0;1;3;11
2020-12-29 09:15:00;21;3;0;0;2;1;2;1;0;3;18
2020-12-29 09:30:00;18;4;0;0;1;0;1;0;0;2;20
2020-12-29 09:45:00;34;3;0;0;4;0;3;0;0;1;16
2020-12-29 10:00:00;15;0;0;0;3;1;3;1;1;3;22
2020-12-29 10:15:00;26;3;0;0;2;0;2;0;0;1;23
2020-12-29 10:30:00;34;4;2;2;1;1;1;1;0;1;22
2020-12-29 10:45:00;32;9;0;0;3;0;4;1;0;4;20
2020-12-29 11:00:00;26;5;0;0;3;0;3;0;0;2;28
2020-12-29 11:15:00;22;4;0;1;1;0;1;1;1;1;25
2020-12-29 11:30:00;27;2;0;0;2;1;3;1;0;4;29
2020-12-29 11:45:00;23;4;0;0;1;0;2;2;1;1;26
2020-12-29 12:00:00;25;3;0;0;2;0;2;0;2;1;26
2020-12-29 12:15:00;25;4;1;1;4;0;4;0;1;2;25
2020-12-29 12:30:00;27;2;0;0;0;0;0;0;3;2;32
