DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-12-09 00:00:00;2;6;6;1;3;0;2;5
2019-12-09 00:15:00;4;6;7;0;2;0;6;3
2019-12-09 00:30:00;1;7;7;1;2;0;7;1
2019-12-09 00:45:00;4;5;6;2;4;0;2;3
2019-12-09 01:00:00;2;3;2;0;1;0;3;0
2019-12-09 01:15:00;4;4;4;0;0;0;5;3
2019-12-09 01:30:00;3;3;3;0;1;0;4;5
2019-12-09 01:45:00;1;4;4;0;0;0;1;1
2019-12-09 02:00:00;0;4;4;3;6;0;2;1
2019-12-09 02:15:00;0;2;2;3;3;0;0;1
2019-12-09 02:30:00;3;8;8;2;3;0;3;1
2019-12-09 02:45:00;2;6;6;1;2;0;3;4
2019-12-09 03:00:00;3;0;0;0;0;0;0;1
2019-12-09 03:15:00;0;3;3;0;0;0;1;0
2019-12-09 03:30:00;3;4;4;0;1;0;1;1
2019-12-09 03:45:00;2;9;8;1;5;0;3;2
2019-12-09 04:00:00;4;7;7;3;4;0;3;1
2019-12-09 04:15:00;3;12;12;3;1;0;6;3
2019-12-09 04:30:00;7;22;22;2;5;0;7;3
2019-12-09 04:45:00;14;33;33;6;10;0;13;3
2019-12-09 05:00:00;30;53;54;8;16;0;28;9
2019-12-09 05:15:00;73;115;115;9;13;0;28;9
2019-12-09 05:30:00;86;103;106;7;14;0;45;19
2019-12-09 05:45:00;91;100;102;9;10;0;46;18
2019-12-09 06:00:00;78;73;72;7;10;0;33;18
2019-12-09 06:15:00;95;93;97;11;20;0;34;22
2019-12-09 06:30:00;134;96;98;8;30;0;46;22
2019-12-09 06:45:00;147;86;92;9;15;0;71;44
2019-12-09 07:00:00;182;121;121;11;16;0;88;45
2019-12-09 07:15:00;190;105;104;17;32;0;79;51
2019-12-09 07:30:00;196;118;118;24;49;0;92;66
2019-12-09 07:45:00;206;111;104;24;37;0;101;77
2019-12-09 08:00:00;231;124;130;11;22;0;101;66
2019-12-09 08:15:00;128;84;81;17;32;0;79;60
2019-12-09 08:30:00;150;73;73;13;39;0;78;49
2019-12-09 08:45:00;121;100;99;14;19;0;83;48
2019-12-09 09:00:00;95;69;65;20;23;0;83;51
2019-12-09 09:15:00;87;67;68;19;20;0;69;40
2019-12-09 09:30:00;80;53;53;15;25;0;72;46
2019-12-09 09:45:00;77;66;70;20;27;0;71;53
2019-12-09 10:00:00;85;79;74;15;18;0;81;58
2019-12-09 10:15:00;83;69;70;14;28;0;77;59
2019-12-09 10:30:00;73;69;71;19;21;0;65;42
2019-12-09 10:45:00;83;76;76;15;17;0;80;56
2019-12-09 11:00:00;77;58;55;17;24;0;78;52
2019-12-09 11:15:00;76;69;68;17;45;0;86;56
2019-12-09 11:30:00;98;64;65;22;35;0;95;61
2019-12-09 11:45:00;85;59;55;17;19;0;93;57
2019-12-09 12:00:00;95;64;61;18;20;0;76;57
2019-12-09 12:15:00;76;70;72;20;31;0;92;64
2019-12-09 12:30:00;97;74;73;20;32;0;76;45
2019-12-09 12:45:00;82;65;65;21;44;0;81;68
2019-12-09 13:00:00;86;89;89;20;29;0;96;78
2019-12-09 13:15:00;102;98;89;12;19;0;103;58
2019-12-09 13:30:00;111;100;99;25;26;0;99;66
2019-12-09 13:45:00;133;107;102;30;38;0;83;59
2019-12-09 14:00:00;98;92;90;33;63;0;101;91
2019-12-09 14:15:00;83;76;74;47;47;0;97;76
2019-12-09 14:30:00;82;48;51;36;52;0;90;75
2019-12-09 14:45:00;95;58;54;16;33;0;90;56
2019-12-09 15:00:00;91;63;58;33;45;0;117;90
2019-12-09 15:15:00;96;73;71;22;36;0;101;87
2019-12-09 15:30:00;110;60;61;31;52;0;102;72
2019-12-09 15:45:00;106;84;77;20;44;0;127;114
2019-12-09 16:00:00;135;89;85;25;36;0;139;125
2019-12-09 16:15:00;149;81;77;28;40;0;120;93
2019-12-09 16:30:00;132;96;94;32;43;0;110;91
2019-12-09 16:45:00;130;82;76;29;47;0;112;93
2019-12-09 17:00:00;112;78;73;29;35;0;120;92
2019-12-09 17:15:00;123;89;81;25;33;0;103;74
2019-12-09 17:30:00;106;57;53;25;37;0;106;76
2019-12-09 17:45:00;87;68;65;18;29;0;94;76
2019-12-09 18:00:00;91;62;55;22;30;0;107;83
2019-12-09 18:15:00;83;49;47;10;22;0;99;76
2019-12-09 18:30:00;64;55;55;16;26;0;84;78
2019-12-09 18:45:00;53;53;52;16;25;0;76;65
2019-12-09 19:00:00;59;42;43;6;22;0;61;38
2019-12-09 19:15:00;52;41;42;9;13;0;58;32
2019-12-09 19:30:00;59;35;37;17;18;0;59;35
2019-12-09 19:45:00;41;38;38;12;16;0;51;40
2019-12-09 20:00:00;40;32;32;9;10;0;43;31
2019-12-09 20:15:00;34;42;45;7;8;0;40;23
2019-12-09 20:30:00;45;48;45;9;13;0;38;23
2019-12-09 20:45:00;50;55;56;7;9;0;39;18
2019-12-09 21:00:00;59;69;68;9;9;0;42;20
2019-12-09 21:15:00;65;89;89;5;6;0;38;23
2019-12-09 21:30:00;44;54;55;9;6;0;38;13
2019-12-09 21:45:00;29;41;39;23;25;0;46;29
2019-12-09 22:00:00;27;28;28;27;43;0;47;39
2019-12-09 22:15:00;30;34;33;15;22;0;35;22
2019-12-09 22:30:00;27;23;21;6;7;0;22;15
2019-12-09 22:45:00;12;18;17;5;8;0;16;9
2019-12-09 23:00:00;13;20;22;1;5;0;15;7
2019-12-09 23:15:00;9;14;13;0;2;0;20;5
2019-12-09 23:30:00;8;15;15;1;2;0;8;5
2019-12-09 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
