DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-10 00:00:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-10 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 00:30:00;0;0;0;0;0;0;2;2;0;0;0;0;0;0
2020-12-10 00:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 01:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-10 01:45:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-10 02:00:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 02:30:00;0;0;1;1;0;0;2;2;0;0;0;0;0;0
2020-12-10 02:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:30:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 03:45:00;0;0;0;1;0;0;1;1;0;0;0;0;0;0
2020-12-10 04:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-10 04:30:00;0;0;1;0;0;0;2;2;0;0;0;0;0;0
2020-12-10 04:45:00;0;0;4;4;0;0;4;5;0;0;0;0;0;0
2020-12-10 05:00:00;0;0;2;2;0;0;5;4;0;0;0;0;0;0
2020-12-10 05:15:00;0;0;3;4;0;0;5;7;0;0;0;0;0;0
2020-12-10 05:30:00;0;0;8;8;0;0;18;18;0;0;0;0;0;0
2020-12-10 05:45:00;0;0;9;9;0;0;6;4;0;0;0;0;0;0
2020-12-10 06:00:00;0;0;10;9;0;0;11;10;0;0;0;0;0;0
2020-12-10 06:15:00;0;0;13;11;0;0;7;7;0;0;0;0;0;0
2020-12-10 06:30:00;0;0;16;13;0;0;15;15;0;0;0;0;0;0
2020-12-10 06:45:00;0;0;19;16;0;0;10;13;0;0;0;0;0;0
2020-12-10 07:00:00;0;0;13;10;0;0;14;14;0;0;0;3;0;0
2020-12-10 07:15:00;0;0;11;11;0;0;18;22;1;2;0;1;0;0
2020-12-10 07:30:00;0;0;30;27;0;0;14;16;0;0;0;0;0;0
2020-12-10 07:45:00;0;0;26;22;0;0;17;18;0;0;0;0;0;0
2020-12-10 08:00:00;0;0;39;30;0;0;12;12;0;0;0;0;0;0
2020-12-10 08:15:00;0;0;24;21;0;0;10;10;0;0;0;0;0;0
2020-12-10 08:30:00;0;0;29;26;0;0;11;12;0;0;0;0;0;0
2020-12-10 08:45:00;0;0;24;24;0;0;13;17;0;0;0;0;0;0
2020-12-10 09:00:00;0;0;11;11;0;0;12;11;0;0;0;0;0;0
2020-12-10 09:15:00;0;0;17;16;0;0;7;7;0;0;0;0;0;0
2020-12-10 09:30:00;0;0;28;26;0;0;9;10;0;0;0;0;0;0
2020-12-10 09:45:00;29;3;15;22;27;2;16;12;0;0;0;0;0;0
2020-12-10 10:00:00;49;0;0;15;30;0;13;14;0;0;0;0;0;0
2020-12-10 10:15:00;60;0;0;14;45;0;11;14;0;0;0;0;0;0
2020-12-10 10:30:00;46;0;0;15;43;0;7;6;0;0;0;0;0;0
2020-12-10 10:45:00;51;0;0;16;43;0;21;12;0;0;0;0;0;0
2020-12-10 11:00:00;53;0;0;20;32;0;14;13;0;0;0;0;0;0
2020-12-10 11:15:00;55;0;0;16;42;0;7;8;1;0;0;0;0;0
2020-12-10 11:30:00;68;0;0;16;40;0;8;9;0;0;0;0;0;0
2020-12-10 11:45:00;71;0;0;18;23;0;14;12;0;0;0;0;0;0
2020-12-10 12:00:00;75;0;11;18;41;0;10;13;0;0;0;1;0;0
2020-12-10 12:15:00;63;0;20;20;50;0;6;9;0;0;0;0;0;0
2020-12-10 12:30:00;58;0;20;18;37;0;15;14;0;0;0;0;0;0
2020-12-10 12:45:00;68;0;19;18;35;0;11;13;0;0;0;0;0;0
2020-12-10 13:00:00;61;0;19;17;37;0;11;12;1;1;0;0;0;0
2020-12-10 13:15:00;85;0;23;17;35;0;11;10;0;0;0;3;2;0
2020-12-10 13:30:00;58;0;20;18;52;0;21;24;0;0;0;0;0;0
2020-12-10 13:45:00;85;0;20;19;44;0;12;15;1;0;0;2;0;0
2020-12-10 14:00:00;79;0;22;19;43;0;16;15;0;0;0;0;0;0
2020-12-10 14:15:00;75;0;49;39;45;0;12;11;0;0;0;1;0;0
2020-12-10 14:30:00;74;0;48;45;52;0;13;14;0;0;0;1;0;0
2020-12-10 14:45:00;73;0;41;27;39;0;23;11;0;0;0;0;0;0
2020-12-10 15:00:00;66;0;26;22;41;0;11;11;1;1;0;2;8;0
2020-12-10 15:15:00;68;0;20;17;40;0;7;5;0;0;0;0;0;0
2020-12-10 15:30:00;65;0;26;23;46;0;12;13;0;0;0;0;0;0
2020-12-10 15:45:00;74;0;31;30;48;0;13;9;0;0;0;0;0;0
2020-12-10 16:00:00;96;0;31;18;46;0;12;14;0;0;0;0;0;0
2020-12-10 16:15:00;84;0;29;24;49;0;6;6;0;0;0;0;0;0
2020-12-10 16:30:00;76;0;34;19;67;0;10;11;0;0;0;0;0;0
