DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DC1);6(DD1);7(DD2);8(DD3);9(TAFGA);10(TAFBA);11(TAFBB);12(TAFGC);13(TAFBC);14(TAFBD)
2020-12-03 00:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 00:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 00:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-03 00:45:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-03 01:00:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 01:15:00;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-12-03 01:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 01:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 02:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-03 02:15:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-03 02:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 02:45:00;0;0;0;0;0;0;1;2;0;0;0;0;0;0
2020-12-03 03:00:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-03 03:15:00;0;0;2;2;0;0;0;0;0;0;0;0;0;0
2020-12-03 03:30:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 03:45:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-12-03 04:00:00;0;0;3;2;0;0;0;0;0;0;0;0;0;0
2020-12-03 04:15:00;0;0;1;0;0;0;1;1;0;0;0;0;0;0
2020-12-03 04:30:00;0;0;1;1;0;0;3;3;0;0;0;0;0;0
2020-12-03 04:45:00;0;0;0;0;0;0;4;4;0;0;0;0;0;0
2020-12-03 05:00:00;0;0;1;2;0;0;4;5;0;0;0;0;0;0
2020-12-03 05:15:00;0;0;2;1;0;0;11;8;0;0;0;0;0;0
2020-12-03 05:30:00;0;0;6;3;0;0;7;10;0;0;0;0;0;0
2020-12-03 05:45:00;0;0;11;8;0;0;4;6;0;0;0;0;0;0
2020-12-03 06:00:00;0;0;10;9;0;0;4;7;0;0;0;0;0;0
2020-12-03 06:15:00;0;0;16;14;0;0;6;7;0;0;0;0;0;0
2020-12-03 06:30:00;0;0;20;13;0;0;12;16;0;0;0;0;0;0
2020-12-03 06:45:00;0;0;15;11;0;0;13;16;0;0;0;0;0;0
2020-12-03 07:00:00;0;0;16;8;0;0;14;17;1;0;0;2;2;0
2020-12-03 07:15:00;0;0;21;17;0;0;13;16;1;0;0;0;0;0
2020-12-03 07:30:00;0;0;31;19;0;0;14;13;0;0;0;0;0;0
2020-12-03 07:45:00;0;0;36;32;0;0;15;18;1;0;0;0;0;0
2020-12-03 08:00:00;0;0;32;22;0;0;19;19;0;0;0;0;0;0
2020-12-03 08:15:00;0;0;25;23;0;0;19;25;0;0;0;0;0;0
2020-12-03 08:30:00;0;0;25;23;0;0;14;13;0;0;0;0;0;0
2020-12-03 08:45:00;0;0;32;27;0;0;17;20;0;0;0;0;0;0
2020-12-03 09:00:00;0;0;23;20;0;0;8;10;1;0;0;0;0;0
2020-12-03 09:15:00;0;0;12;13;0;0;14;12;0;0;0;0;0;0
2020-12-03 09:30:00;0;0;13;13;0;0;13;16;1;0;0;0;0;0
2020-12-03 09:45:00;0;0;28;28;0;0;10;11;0;0;0;0;0;0
2020-12-03 10:00:00;0;0;20;19;0;0;17;23;0;0;0;0;0;0
2020-12-03 10:15:00;0;0;14;14;0;0;5;6;0;0;0;3;0;0
2020-12-03 10:30:00;0;0;18;12;0;0;24;12;0;0;0;0;0;0
2020-12-03 10:45:00;0;0;19;19;0;0;14;15;0;0;0;0;0;0
2020-12-03 11:00:00;0;0;21;20;0;0;27;11;0;0;0;0;0;0
2020-12-03 11:15:00;0;0;19;19;0;0;11;10;0;0;0;0;0;0
2020-12-03 11:30:00;0;0;21;18;0;0;11;13;0;0;0;0;0;0
2020-12-03 11:45:00;0;0;16;15;0;0;12;12;0;0;2;1;4;0
2020-12-03 12:00:00;0;0;19;19;0;0;8;9;0;0;0;0;0;0
2020-12-03 12:15:00;0;0;17;14;0;0;12;12;0;0;0;1;0;0
2020-12-03 12:30:00;0;0;24;23;0;0;8;7;0;0;0;0;0;0
2020-12-03 12:45:00;0;0;23;25;0;0;16;13;0;0;0;0;0;0
2020-12-03 13:00:00;0;0;28;27;0;0;9;9;1;4;0;0;0;0
2020-12-03 13:15:00;0;0;29;26;0;0;8;9;0;0;0;0;0;0
2020-12-03 13:30:00;0;0;27;21;0;0;18;20;1;1;0;1;1;0
2020-12-03 13:45:00;0;0;32;28;0;0;12;13;0;0;0;1;0;0
2020-12-03 14:00:00;0;0;35;22;0;0;11;11;0;0;0;1;0;0
2020-12-03 14:15:00;0;0;30;23;0;0;9;8;0;0;0;0;0;0
2020-12-03 14:30:00;0;0;29;25;0;0;18;18;0;0;0;0;0;0
2020-12-03 14:45:00;0;0;29;23;0;0;15;12;1;2;0;1;0;0
2020-12-03 15:00:00;0;0;54;36;0;0;15;14;0;0;0;3;0;0
2020-12-03 15:15:00;0;0;60;26;0;0;19;9;0;0;0;0;0;0
2020-12-03 15:30:00;0;0;38;23;0;0;54;13;2;0;0;1;0;0
2020-12-03 15:45:00;0;0;31;24;0;0;13;19;0;0;0;1;0;0
2020-12-03 16:00:00;0;0;24;21;0;0;11;12;0;0;0;1;0;0
2020-12-03 16:15:00;0;0;40;28;0;0;14;15;0;0;0;0;0;0
2020-12-03 16:30:00;0;0;25;21;0;0;11;11;0;0;0;0;0;0
2020-12-03 16:45:00;0;0;27;14;0;0;7;9;0;1;0;0;0;3
2020-12-03 17:00:00;0;0;15;13;0;0;9;11;1;0;0;0;0;0
2020-12-03 17:15:00;0;0;25;21;0;0;7;6;0;0;0;0;4;0
2020-12-03 17:30:00;0;0;28;20;0;0;10;9;0;0;0;0;0;0
2020-12-03 17:45:00;0;0;13;10;0;0;6;4;0;0;0;0;0;0
2020-12-03 18:00:00;0;0;17;16;0;0;9;10;1;2;0;0;0;0
2020-12-03 18:15:00;0;0;18;14;0;0;4;6;0;0;0;0;0;0
2020-12-03 18:30:00;0;0;14;13;0;0;6;7;0;0;0;0;0;0
2020-12-03 18:45:00;0;0;15;11;0;0;8;9;0;0;0;0;0;0
2020-12-03 19:00:00;0;0;11;9;0;0;9;8;0;0;0;0;0;0
2020-12-03 19:15:00;0;0;11;7;0;0;26;7;0;0;0;0;0;0
2020-12-03 19:30:00;0;0;14;11;0;0;8;7;0;0;0;0;0;0
2020-12-03 19:45:00;0;0;14;11;0;0;3;3;0;0;0;2;0;0
2020-12-03 20:00:00;0;0;12;11;0;0;4;7;0;0;0;0;0;0
2020-12-03 20:15:00;0;0;2;3;0;0;4;4;0;0;0;0;0;0
2020-12-03 20:30:00;0;0;10;8;0;0;6;4;0;0;0;0;0;0
2020-12-03 20:45:00;0;0;25;6;0;0;2;2;0;0;0;0;0;0
2020-12-03 21:00:00;0;0;3;3;0;0;4;4;0;0;0;1;0;0
2020-12-03 21:15:00;0;0;5;4;0;0;6;6;0;0;0;0;0;0
2020-12-03 21:30:00;0;0;8;6;0;0;11;10;0;0;0;0;0;0
2020-12-03 21:45:00;0;0;14;14;0;0;1;1;0;0;0;0;0;0
2020-12-03 22:00:00;0;0;16;13;0;0;5;5;0;0;0;0;0;0
2020-12-03 22:15:00;0;0;8;7;0;0;5;4;0;0;0;0;0;0
2020-12-03 22:30:00;0;0;3;3;0;0;2;2;0;0;0;0;0;0
2020-12-03 22:45:00;0;0;2;2;0;0;1;1;0;0;0;0;0;0
2020-12-03 23:00:00;0;0;1;0;0;0;1;1;0;0;0;0;0;0
2020-12-03 23:15:00;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-12-03 23:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0
2020-12-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
