DATUM;1(DA1);2(DB1);3(DC1);4(DC2);5(DRES1);6(DRES2);7(TAFGA);8(TAFBA)
2020-02-10 00:00:00;6;1;1;1;0;0;0;0
2020-02-10 00:15:00;5;1;0;3;0;0;0;0
2020-02-10 00:30:00;1;1;0;0;0;0;0;0
2020-02-10 00:45:00;2;1;2;0;0;0;0;0
2020-02-10 01:00:00;3;5;0;0;0;0;0;0
2020-02-10 01:15:00;4;1;0;0;0;0;0;0
2020-02-10 01:30:00;5;0;0;0;0;0;0;0
2020-02-10 01:45:00;1;3;1;1;0;0;0;0
2020-02-10 02:00:00;1;1;0;0;0;0;0;0
2020-02-10 02:15:00;1;2;0;0;0;0;0;0
2020-02-10 02:30:00;0;0;1;0;0;0;0;0
2020-02-10 02:45:00;2;1;1;3;0;0;0;0
2020-02-10 03:00:00;3;2;1;1;0;0;0;0
2020-02-10 03:15:00;1;0;0;0;0;0;0;0
2020-02-10 03:30:00;7;2;2;1;0;0;0;0
2020-02-10 03:45:00;4;4;1;0;0;0;0;0
2020-02-10 04:00:00;2;1;2;1;0;0;0;0
2020-02-10 04:15:00;7;2;0;1;0;0;0;0
2020-02-10 04:30:00;2;3;0;0;0;0;0;0
2020-02-10 04:45:00;8;6;1;2;0;0;0;0
2020-02-10 05:00:00;15;4;0;0;0;0;0;0
2020-02-10 05:15:00;24;6;2;2;0;0;0;0
2020-02-10 05:30:00;20;16;1;0;0;0;0;0
2020-02-10 05:45:00;42;26;1;1;0;0;1;0
2020-02-10 06:00:00;35;26;2;3;0;0;0;0
2020-02-10 06:15:00;46;38;2;4;0;0;0;0
2020-02-10 06:30:00;58;32;1;1;0;0;0;0
2020-02-10 06:45:00;61;42;3;3;0;0;0;0
2020-02-10 07:00:00;74;42;3;3;0;0;0;0
2020-02-10 07:15:00;79;47;9;9;0;0;0;0
2020-02-10 07:30:00;92;48;3;2;0;0;0;0
2020-02-10 07:45:00;81;48;4;1;0;0;0;0
2020-02-10 08:00:00;70;37;5;4;0;0;1;0
2020-02-10 08:15:00;45;35;3;2;0;0;1;0
2020-02-10 08:30:00;53;46;3;0;0;0;0;0
2020-02-10 08:45:00;58;42;4;3;0;0;1;0
2020-02-10 09:00:00;46;36;2;1;0;0;0;0
2020-02-10 09:15:00;41;50;2;2;0;0;0;0
2020-02-10 09:30:00;54;31;5;3;0;0;0;0
2020-02-10 09:45:00;50;46;1;0;0;0;1;0
2020-02-10 10:00:00;48;41;2;2;0;0;0;0
2020-02-10 10:15:00;53;45;1;4;0;0;0;0
2020-02-10 10:30:00;50;31;1;0;0;0;0;0
2020-02-10 10:45:00;47;41;1;2;0;0;0;0
2020-02-10 11:00:00;56;58;1;2;0;0;0;0
2020-02-10 11:15:00;44;35;3;1;0;0;0;0
2020-02-10 11:30:00;63;44;2;0;0;0;1;0
2020-02-10 11:45:00;56;45;2;0;0;0;0;0
2020-02-10 12:00:00;57;44;0;2;0;0;0;0
2020-02-10 12:15:00;44;45;4;5;0;0;2;0
2020-02-10 12:30:00;61;41;2;3;0;0;0;0
2020-02-10 12:45:00;59;45;4;2;0;0;0;0
2020-02-10 13:00:00;69;38;4;7;0;0;0;0
2020-02-10 13:15:00;56;31;3;3;0;0;0;0
2020-02-10 13:30:00;55;43;3;1;0;0;0;0
2020-02-10 13:45:00;49;46;0;0;0;0;0;0
2020-02-10 14:00:00;62;46;2;2;0;0;1;0
2020-02-10 14:15:00;64;61;3;3;0;0;1;0
2020-02-10 14:30:00;58;81;2;2;0;0;1;13
2020-02-10 14:45:00;59;55;3;3;0;0;0;0
2020-02-10 15:00:00;65;67;3;2;0;0;0;0
2020-02-10 15:15:00;63;49;1;3;0;0;0;0
2020-02-10 15:30:00;72;67;2;0;0;0;0;0
2020-02-10 15:45:00;44;45;6;2;0;0;0;0
2020-02-10 16:00:00;74;73;2;2;0;0;0;0
2020-02-10 16:15:00;54;47;2;1;0;0;0;0
2020-02-10 16:30:00;46;46;5;1;0;0;1;0
2020-02-10 16:45:00;
2020-02-10 17:00:00;
2020-02-10 17:15:00;4;6;0;0;0;0;0;0
2020-02-10 17:30:00;48;62;1;1;0;0;0;0
2020-02-10 17:45:00;48;66;1;2;0;0;0;0
2020-02-10 18:00:00;50;41;6;2;0;0;1;0
2020-02-10 18:15:00;33;54;1;1;0;0;0;0
2020-02-10 18:30:00;44;49;3;0;0;0;0;0
2020-02-10 18:45:00;31;47;3;1;0;0;0;0
2020-02-10 19:00:00;37;28;1;0;0;0;0;0
2020-02-10 19:15:00;32;26;2;1;0;0;0;0
2020-02-10 19:30:00;29;23;1;1;0;0;0;0
2020-02-10 19:45:00;21;27;2;1;0;0;0;0
2020-02-10 20:00:00;18;25;3;2;0;0;0;0
2020-02-10 20:15:00;23;32;0;0;0;0;0;0
2020-02-10 20:30:00;25;15;1;1;0;0;0;0
2020-02-10 20:45:00;16;23;4;0;0;0;0;0
2020-02-10 21:00:00;20;15;5;2;0;0;0;0
2020-02-10 21:15:00;18;9;0;1;0;0;0;0
2020-02-10 21:30:00;18;12;2;1;0;0;0;0
2020-02-10 21:45:00;9;16;0;0;0;0;0;0
2020-02-10 22:00:00;13;22;1;1;0;0;0;0
2020-02-10 22:15:00;18;16;1;1;0;0;0;0
2020-02-10 22:30:00;4;4;0;0;0;0;0;0
2020-02-10 22:45:00;7;5;2;4;0;0;0;0
2020-02-10 23:00:00;13;9;1;2;0;0;0;0
2020-02-10 23:15:00;7;2;0;0;0;0;0;0
2020-02-10 23:30:00;10;6;1;0;0;0;0;0
