DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(TAAC);22(TARDB);23(TARDD)
2020-08-31 00:00:00;5;0;0;4;0;0;0;0
2020-08-31 00:15:00;5;1;4;6;0;0;0;0
2020-08-31 00:30:00;2;1;1;6;1;0;0;0
2020-08-31 00:45:00;2;0;1;3;1;0;0;0
2020-08-31 01:00:00;1;2;1;5;2;0;0;0
2020-08-31 01:15:00;1;0;1;2;0;0;0;0
2020-08-31 01:30:00;4;1;0;3;0;0;0;0
2020-08-31 01:45:00;0;1;1;1;0;0;0;0
2020-08-31 02:00:00;1;0;0;0;1;0;0;0
2020-08-31 02:15:00;1;0;0;1;0;0;0;0
2020-08-31 02:30:00;1;0;1;4;0;0;0;0
2020-08-31 02:45:00;0;0;0;1;0;0;0;0
2020-08-31 03:00:00;1;0;0;1;1;0;0;0
2020-08-31 03:15:00;0;1;1;1;0;0;0;0
2020-08-31 03:30:00;2;0;1;0;1;0;0;0
2020-08-31 03:45:00;1;0;0;1;0;0;0;0
2020-08-31 04:00:00;3;1;1;1;0;0;0;0
2020-08-31 04:15:00;9;1;0;2;0;0;0;0
2020-08-31 04:30:00;6;0;0;4;1;0;0;0
2020-08-31 04:45:00;7;0;0;2;0;0;0;0
2020-08-31 05:00:00;14;2;0;3;0;0;0;0
2020-08-31 05:15:00;21;5;0;8;1;0;0;0
2020-08-31 05:30:00;43;9;5;22;4;0;0;0
2020-08-31 05:45:00;49;6;3;29;4;0;0;0
2020-08-31 06:00:00;56;5;5;24;3;0;0;0
2020-08-31 06:15:00;70;5;4;34;2;0;0;0
2020-08-31 06:30:00;98;12;8;54;5;11;0;0
2020-08-31 06:45:00;107;14;6;73;8;5;0;0
2020-08-31 07:00:00;108;9;9;55;6;8;0;0
2020-08-31 07:15:00;104;16;18;58;9;5;0;3
2020-08-31 07:30:00;98;13;21;89;11;10;0;0
2020-08-31 07:45:00;121;16;32;78;16;4;0;0
2020-08-31 08:00:00;99;14;25;81;25;23;0;0
2020-08-31 08:15:00;90;19;23;77;11;5;0;0
2020-08-31 08:30:00;118;17;21;62;21;1;0;0
2020-08-31 08:45:00;89;14;20;85;13;7;0;0
2020-08-31 09:00:00;98;12;27;68;14;3;0;0
2020-08-31 09:15:00;67;17;26;48;16;2;0;0
2020-08-31 09:30:00;94;18;30;61;20;3;0;0
2020-08-31 09:45:00;93;16;27;59;19;3;0;0
2020-08-31 10:00:00;80;11;30;72;6;6;0;0
2020-08-31 10:15:00;73;19;34;72;21;6;0;0
2020-08-31 10:30:00;94;15;37;73;16;2;0;0
2020-08-31 10:45:00;92;14;39;85;27;4;0;0
2020-08-31 11:00:00;86;7;25;84;24;2;0;0
2020-08-31 11:15:00;68;13;41;87;16;5;0;0
2020-08-31 11:30:00;87;8;46;74;21;6;1;0
2020-08-31 11:45:00;105;10;37;90;27;12;0;0
2020-08-31 12:00:00;75;14;36;92;30;4;0;0
2020-08-31 12:15:00;90;19;45;97;24;4;0;0
2020-08-31 12:30:00;77;17;49;88;23;15;0;0
2020-08-31 12:45:00;72;14;34;86;9;3;0;0
2020-08-31 13:00:00;95;16;33;106;24;12;0;0
2020-08-31 13:15:00;79;18;42;90;14;0;0;0
2020-08-31 13:30:00;79;16;36;101;19;3;0;0
2020-08-31 13:45:00;86;13;40;98;20;5;0;1
2020-08-31 14:00:00;98;12;45;92;19;15;0;0
2020-08-31 14:15:00;92;11;52;98;15;4;0;0
2020-08-31 14:30:00;107;17;41;103;27;14;0;0
