DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DDR1);7(DDL1)
2020-02-03 00:00:00;20;11;23;3;5;3;4
2020-02-03 00:15:00;21;10;12;4;1;6;1
2020-02-03 00:30:00;23;7;12;3;2;1;1
2020-02-03 00:45:00;30;15;4;1;2;2;11
2020-02-03 01:00:00;20;8;5;2;1;1;0
2020-02-03 01:15:00;25;6;10;8;5;1;4
2020-02-03 01:30:00;14;3;11;1;4;1;4
2020-02-03 01:45:00;21;12;11;5;7;8;1
2020-02-03 02:00:00;17;4;12;2;4;4;2
2020-02-03 02:15:00;12;6;15;4;1;3;3
2020-02-03 02:30:00;13;7;8;5;1;5;3
2020-02-03 02:45:00;19;5;15;5;2;9;3
2020-02-03 03:00:00;21;6;7;7;4;7;1
2020-02-03 03:15:00;18;10;9;6;5;5;3
2020-02-03 03:30:00;14;5;6;5;3;3;4
2020-02-03 03:45:00;18;10;7;4;6;6;2
2020-02-03 04:00:00;24;15;15;3;3;3;6
2020-02-03 04:15:00;16;11;24;7;0;2;0
2020-02-03 04:30:00;23;13;22;15;3;6;2
2020-02-03 04:45:00;32;11;54;15;2;0;0
2020-02-03 05:00:00;27;15;77;27;2;5;1
2020-02-03 05:15:00;50;38;105;38;2;2;0
2020-02-03 05:30:00;44;29;121;61;0;0;0
2020-02-03 05:45:00;60;26;132;66;3;0;0
2020-02-03 06:00:00;71;42;134;55;0;1;1
2020-02-03 06:15:00;95;50;148;72;5;0;0
2020-02-03 06:30:00;105;57;200;106;1;1;1
2020-02-03 06:45:00;127;72;204;115;3;0;0
2020-02-03 07:00:00;174;89;192;97;9;2;3
2020-02-03 07:15:00;189;98;194;114;9;0;0
2020-02-03 07:30:00;182;155;197;98;36;3;0
2020-02-03 07:45:00;177;135;207;120;18;3;0
2020-02-03 08:00:00;171;101;215;101;12;2;2
2020-02-03 08:15:00;158;109;185;102;17;1;2
2020-02-03 08:30:00;153;112;167;107;11;0;1
2020-02-03 08:45:00;140;101;164;95;10;1;0
2020-02-03 09:00:00;125;91;175;79;11;1;4
2020-02-03 09:15:00;136;94;144;78;8;1;1
2020-02-03 09:30:00;127;95;151;67;7;3;3
2020-02-03 09:45:00;146;109;185;101;8;0;1
2020-02-03 10:00:00;135;96;136;55;10;0;1
2020-02-03 10:15:00;118;101;155;82;8;1;1
2020-02-03 10:30:00;142;93;137;75;9;3;1
2020-02-03 10:45:00;125;92;146;51;7;1;0
2020-02-03 11:00:00;120;92;150;73;10;1;1
2020-02-03 11:15:00;119;83;150;86;8;0;1
2020-02-03 11:30:00;142;98;163;91;5;4;2
2020-02-03 11:45:00;152;88;156;77;7;4;2
2020-02-03 12:00:00;134;95;163;74;6;8;7
2020-02-03 12:15:00;135;102;165;70;7;12;3
2020-02-03 12:30:00;169;94;162;80;7;4;3
2020-02-03 12:45:00;163;100;145;89;12;7;3
2020-02-03 13:00:00;137;103;159;89;13;2;3
2020-02-03 13:15:00;164;96;158;86;14;2;5
2020-02-03 13:30:00;148;123;187;93;8;7;0
2020-02-03 13:45:00;146;96;155;99;10;2;2
2020-02-03 14:00:00;149;114;159;77;8;5;4
2020-02-03 14:15:00;162;137;150;85;10;0;0
2020-02-03 14:30:00;176;137;158;89;12;3;4
2020-02-03 14:45:00;164;148;159;97;14;1;1
2020-02-03 15:00:00;201;141;162;86;12;4;2
2020-02-03 15:15:00;201;130;160;76;6;3;3
2020-02-03 15:30:00;204;133;187;99;12;2;3
2020-02-03 15:45:00;211;161;188;107;12;3;3
2020-02-03 16:00:00;228;174;196;103;12;8;6
2020-02-03 16:15:00;204;184;195;110;36;6;7
2020-02-03 16:30:00;223;185;193;103;15;2;6
2020-02-03 16:45:00;201;163;183;106;16;7;5
2020-02-03 17:00:00;214;188;213;123;12;2;12
2020-02-03 17:15:00;227;174;182;96;11;3;9
2020-02-03 17:30:00;190;136;193;107;5;6;5
2020-02-03 17:45:00;216;173;162;90;4;3;3
2020-02-03 18:00:00;208;153;188;79;15;7;5
2020-02-03 18:15:00;174;138;156;101;7;11;2
2020-02-03 18:30:00;146;118;145;83;8;7;4
2020-02-03 18:45:00;148;127;131;67;3;3;1
2020-02-03 19:00:00;134;107;136;61;9;0;1
2020-02-03 19:15:00;123;90;127;68;2;2;2
2020-02-03 19:30:00;82;61;119;43;1;1;1
2020-02-03 19:45:00;91;80;89;52;4;1;3
2020-02-03 20:00:00;76;51;108;47;2;0;0
2020-02-03 20:15:00;102;75;93;43;4;2;2
2020-02-03 20:30:00;83;59;85;46;2;0;2
2020-02-03 20:45:00;63;37;89;31;1;0;1
2020-02-03 21:00:00;64;37;86;48;2;0;1
2020-02-03 21:15:00;46;29;91;39;3;0;0
2020-02-03 21:30:00;51;29;71;27;1;0;0
2020-02-03 21:45:00;65;55;47;22;6;2;2
2020-02-03 22:00:00;63;46;57;30;3;0;5
2020-02-03 22:15:00;52;36;79;29;3;1;0
2020-02-03 22:30:00;39;25;52;13;1;1;1
2020-02-03 22:45:00;40;28;42;11;1;1;2
2020-02-03 23:00:00;20;22;21;5;1;1;1
2020-02-03 23:15:00;33;13;27;12;6;2;1
2020-02-03 23:30:00;23;12;26;10;3;3;3
2020-02-03 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
