DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-07 00:00:00;7;0;0;1;15;0;0;0;0;0;0;0;0
2020-07-07 00:15:00;9;0;0;0;11;0;0;0;0;0;0;0;0
2020-07-07 00:30:00;6;0;0;0;15;0;0;0;0;0;0;0;0
2020-07-07 00:45:00;5;0;0;1;12;0;0;0;0;0;0;0;0
2020-07-07 01:00:00;6;1;0;0;10;0;0;0;0;0;0;0;0
2020-07-07 01:15:00;8;2;0;0;6;0;0;0;0;0;0;0;0
2020-07-07 01:30:00;14;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-07 01:45:00;8;0;1;1;7;0;0;0;0;0;0;0;0
2020-07-07 02:00:00;6;2;1;0;5;0;0;0;0;0;0;0;0
2020-07-07 02:15:00;10;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-07 02:30:00;7;1;1;0;8;0;0;0;0;0;0;0;0
2020-07-07 02:45:00;7;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-07 03:00:00;10;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-07 03:15:00;4;0;0;0;1;0;0;0;0;0;0;0;0
2020-07-07 03:30:00;1;0;0;0;9;0;0;0;0;0;0;0;0
2020-07-07 03:45:00;7;0;0;0;6;2;0;0;0;0;0;0;0
2020-07-07 04:00:00;2;0;0;0;10;0;0;0;0;0;0;0;0
2020-07-07 04:15:00;8;0;0;0;5;0;0;0;0;0;0;0;0
2020-07-07 04:30:00;12;1;0;0;8;1;0;0;0;0;0;0;0
2020-07-07 04:45:00;19;0;0;1;12;0;0;0;0;0;0;0;0
2020-07-07 05:00:00;26;0;0;1;20;0;0;0;0;0;0;0;0
2020-07-07 05:15:00;34;1;0;2;32;0;0;0;0;0;0;0;0
2020-07-07 05:30:00;59;0;1;4;50;1;0;0;0;0;0;0;0
2020-07-07 05:45:00;82;3;1;1;60;0;0;0;0;0;0;0;0
2020-07-07 06:00:00;61;2;1;1;76;0;0;0;0;0;0;0;0
2020-07-07 06:15:00;119;2;2;5;88;0;0;0;0;0;0;0;0
2020-07-07 06:30:00;96;3;2;5;102;0;0;10;5;0;0;0;0
2020-07-07 06:45:00;128;3;4;4;105;2;0;1;0;0;0;0;0
2020-07-07 07:00:00;132;8;10;5;71;0;0;4;3;0;0;0;0
2020-07-07 07:15:00;164;4;5;8;116;1;0;0;7;0;0;0;0
2020-07-07 07:30:00;177;5;8;15;95;1;1;1;27;0;0;3;0
2020-07-07 07:45:00;145;10;7;8;98;0;0;4;4;0;1;0;0
2020-07-07 08:00:00;132;13;8;12;104;0;1;2;1;0;0;0;0
2020-07-07 08:15:00;164;11;9;12;119;1;0;8;3;0;0;0;0
2020-07-07 08:30:00;96;7;9;5;110;3;1;0;18;0;8;1;0
2020-07-07 08:45:00;140;8;6;8;112;1;0;5;9;0;0;0;0
2020-07-07 09:00:00;162;9;11;8;106;1;1;4;9;0;0;0;0
