DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(TAA);9(TAC);10(TAFBA);11(TAFBB);12(TAFBC);13(TAFBD)
2020-07-21 00:00:00;5;0;1;4;2;0;0;0;0;0;0;0;0
2020-07-21 00:15:00;11;1;0;0;15;1;0;0;0;0;0;0;0
2020-07-21 00:30:00;6;0;0;0;24;1;0;0;0;0;0;0;0
2020-07-21 00:45:00;8;0;0;0;13;0;0;0;0;0;0;0;0
2020-07-21 01:00:00;4;0;0;1;8;0;0;0;0;0;0;0;0
2020-07-21 01:15:00;11;1;0;0;14;0;0;0;0;0;0;0;0
2020-07-21 01:30:00;13;0;1;2;11;0;0;0;0;0;0;0;0
2020-07-21 01:45:00;8;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-21 02:00:00;7;0;0;1;9;0;0;0;0;0;0;0;0
2020-07-21 02:15:00;7;1;0;0;4;0;0;0;0;0;0;0;0
2020-07-21 02:30:00;7;0;0;0;14;0;0;0;0;0;0;0;0
2020-07-21 02:45:00;5;1;0;0;6;0;0;0;0;0;0;0;0
2020-07-21 03:00:00;8;0;0;0;6;0;0;0;0;0;0;0;0
2020-07-21 03:15:00;5;0;0;0;3;0;0;0;0;0;0;0;0
2020-07-21 03:30:00;1;0;0;0;4;0;0;0;0;0;0;0;0
2020-07-21 03:45:00;6;0;0;0;2;0;0;0;0;0;0;0;0
2020-07-21 04:00:00;8;0;0;0;7;0;0;0;0;0;0;0;0
2020-07-21 04:15:00;8;0;0;1;10;0;0;0;0;0;0;0;0
2020-07-21 04:30:00;4;0;0;1;8;0;0;0;0;0;0;0;0
2020-07-21 04:45:00;13;0;0;1;10;0;0;0;0;0;0;0;0
2020-07-21 05:00:00;19;0;0;1;17;0;0;0;0;0;0;0;0
2020-07-21 05:15:00;36;1;0;1;26;0;0;0;0;0;0;0;0
2020-07-21 05:30:00;66;1;0;3;47;0;0;0;0;0;0;0;0
2020-07-21 05:45:00;72;1;1;1;64;0;0;0;0;0;0;0;0
2020-07-21 06:00:00;74;3;3;3;86;0;0;0;0;0;0;0;0
2020-07-21 06:15:00;108;2;6;8;69;0;0;0;0;0;0;0;0
2020-07-21 06:30:00;94;5;2;2;119;1;0;0;39;0;0;0;0
2020-07-21 06:45:00;127;2;2;4;99;2;0;1;13;0;0;0;0
2020-07-21 07:00:00;115;7;4;5;93;0;1;2;34;0;0;0;0
2020-07-21 07:15:00;161;7;10;11;88;2;0;0;2;0;0;0;0
2020-07-21 07:30:00;160;7;3;10;98;0;0;0;36;0;0;3;0
2020-07-21 07:45:00;159;9;3;10;122;0;0;4;41;0;0;0;0
2020-07-21 08:00:00;135;10;4;6;136;0;1;13;5;0;0;0;0
2020-07-21 08:15:00;160;7;12;7;123;3;0;0;0;0;0;0;0
2020-07-21 08:30:00;141;8;16;7;104;1;0;3;24;0;0;0;0
2020-07-21 08:45:00;147;8;12;9;116;2;3;1;11;0;0;0;0
2020-07-21 09:00:00;123;12;10;9;97;1;2;8;8;0;0;3;0
2020-07-21 09:15:00;127;12;12;10;137;5;2;1;10;0;0;0;0
2020-07-21 09:30:00;141;7;6;6;121;4;3;1;4;0;0;0;0
2020-07-21 09:45:00;152;9;4;10;121;7;6;1;12;0;0;0;0
2020-07-21 10:00:00;117;4;5;9;117;3;3;0;14;0;0;0;0
2020-07-21 10:15:00;138;5;9;10;117;7;11;1;128;0;0;0;0
2020-07-21 10:30:00;121;7;13;13;147;8;12;2;8;0;0;0;0
2020-07-21 10:45:00;137;11;13;16;117;9;12;1;40;0;0;47;0
2020-07-21 11:00:00;133;5;7;11;135;5;7;2;2;0;0;0;0
2020-07-21 11:15:00;122;4;12;9;130;4;8;1;6;0;0;0;0
2020-07-21 11:30:00;118;10;11;16;135;7;14;0;4;0;0;0;0
2020-07-21 11:45:00;113;6;12;9;159;7;7;2;9;0;0;0;0
2020-07-21 12:00:00;109;8;8;7;145;1;7;1;4;0;0;0;0
2020-07-21 12:15:00;114;11;10;7;145;7;8;1;82;0;0;0;0
2020-07-21 12:30:00;130;13;12;12;155;0;8;14;4;0;0;0;0
2020-07-21 12:45:00;86;5;7;8;122;4;3;1;10;0;0;3;0
2020-07-21 13:00:00;112;7;10;11;135;7;6;4;15;0;4;6;0
2020-07-21 13:15:00;117;2;9;10;165;7;6;2;7;0;0;0;0
2020-07-21 13:30:00;138;4;8;10;141;0;5;5;11;0;0;0;0
2020-07-21 13:45:00;123;9;14;11;135;4;2;1;16;6;0;0;0
2020-07-21 14:00:00;128;5;7;6;121;6;1;2;26;0;0;0;0
2020-07-21 14:15:00;113;4;8;5;167;3;6;3;23;0;0;0;0
2020-07-21 14:30:00;139;1;11;10;139;3;5;10;11;0;0;1;0
2020-07-21 14:45:00;37;2;4;5;42;1;1;4;2;0;0;0;0
2020-07-21 15:00:00;
2020-07-21 15:15:00;
2020-07-21 15:30:00;
2020-07-21 15:45:00;
2020-07-21 16:00:00;
2020-07-21 16:15:00;
2020-07-21 16:30:00;
2020-07-21 16:45:00;
2020-07-21 17:00:00;
2020-07-21 17:15:00;
2020-07-21 17:30:00;
2020-07-21 17:45:00;
2020-07-21 18:00:00;
2020-07-21 18:15:00;
2020-07-21 18:30:00;
2020-07-21 18:45:00;
2020-07-21 19:00:00;
2020-07-21 19:15:00;
2020-07-21 19:30:00;
2020-07-21 19:45:00;
2020-07-21 20:00:00;
2020-07-21 20:15:00;
2020-07-21 20:30:00;
2020-07-21 20:45:00;
2020-07-21 21:00:00;
2020-07-21 21:15:00;
2020-07-21 21:30:00;
2020-07-21 21:45:00;
2020-07-21 22:00:00;
2020-07-21 22:15:00;
2020-07-21 22:30:00;
2020-07-21 22:45:00;
2020-07-21 23:00:00;
2020-07-21 23:15:00;
2020-07-21 23:30:00;
