DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-09-22 00:00:00;7;0;3;0;0;0
2020-09-22 00:15:00;10;0;4;0;0;0
2020-09-22 00:30:00;4;0;4;0;0;0
2020-09-22 00:45:00;4;1;4;1;0;0
2020-09-22 01:00:00;5;0;4;0;0;0
2020-09-22 01:15:00;4;0;4;1;0;0
2020-09-22 01:30:00;2;0;5;0;0;0
2020-09-22 01:45:00;6;1;2;1;0;0
2020-09-22 02:00:00;4;0;5;0;0;0
2020-09-22 02:15:00;2;0;2;0;0;0
2020-09-22 02:30:00;5;0;2;0;0;0
2020-09-22 02:45:00;5;0;5;0;0;0
2020-09-22 03:00:00;6;0;4;0;0;0
2020-09-22 03:15:00;4;0;6;0;0;0
2020-09-22 03:30:00;3;1;7;0;0;0
2020-09-22 03:45:00;1;1;5;0;0;0
2020-09-22 04:00:00;4;0;11;0;0;0
2020-09-22 04:15:00;5;0;12;0;0;0
2020-09-22 04:30:00;11;0;14;0;0;0
2020-09-22 04:45:00;10;7;30;0;0;0
2020-09-22 05:00:00;22;13;93;0;4;3
2020-09-22 05:15:00;60;42;225;2;9;6
2020-09-22 05:30:00;71;37;214;15;10;3
2020-09-22 05:45:00;140;39;117;76;11;4
2020-09-22 06:00:00;109;12;97;79;6;10
2020-09-22 06:15:00;62;17;113;23;8;8
2020-09-22 06:30:00;59;21;153;6;7;6
2020-09-22 06:45:00;58;15;121;4;11;4
2020-09-22 07:00:00;89;10;129;2;2;7
2020-09-22 07:15:00;73;6;145;1;8;4
2020-09-22 07:30:00;93;10;144;1;11;8
2020-09-22 07:45:00;114;6;131;2;3;10
2020-09-22 08:00:00;83;4;96;1;4;1
2020-09-22 08:15:00;71;3;101;3;10;1
2020-09-22 08:30:00;60;1;52;1;2;2
2020-09-22 08:45:00;53;0;62;1;6;0
2020-09-22 09:00:00;50;2;79;0;0;0
2020-09-22 09:15:00;52;2;67;3;1;0
2020-09-22 09:30:00;47;3;58;3;3;1
2020-09-22 09:45:00;49;3;68;1;1;2
2020-09-22 10:00:00;53;0;56;5;0;1
2020-09-22 10:15:00;54;1;44;1;2;0
2020-09-22 10:30:00;51;0;46;3;2;3
2020-09-22 10:45:00;55;3;52;3;7;0
2020-09-22 11:00:00;66;0;56;2;4;0
2020-09-22 11:15:00;54;0;45;2;0;5
2020-09-22 11:30:00;57;1;42;4;3;2
2020-09-22 11:45:00;63;4;53;6;0;4
2020-09-22 12:00:00;72;1;44;4;5;1
2020-09-22 12:15:00;65;4;44;4;2;1
2020-09-22 12:30:00;70;1;74;2;1;0
2020-09-22 12:45:00;66;3;68;7;1;4
2020-09-22 13:00:00;83;7;90;2;11;8
2020-09-22 13:15:00;69;20;96;5;4;11
2020-09-22 13:30:00;106;29;134;4;8;15
2020-09-22 13:45:00;78;27;138;19;11;16
2020-09-22 14:00:00;116;8;100;66;18;19
2020-09-22 14:15:00;147;2;99;108;11;9
2020-09-22 14:30:00;138;2;88;103;17;14
2020-09-22 14:45:00;88;1;80;42;17;9
2020-09-22 15:00:00;115;1;70;45;16;14
2020-09-22 15:15:00;136;0;82;21;15;7
2020-09-22 15:30:00;106;2;87;26;3;2
2020-09-22 15:45:00;112;1;71;13;12;5
2020-09-22 16:00:00;143;2;74;19;23;2
2020-09-22 16:15:00;107;0;75;11;1;1
2020-09-22 16:30:00;101;3;71;18;10;2
2020-09-22 16:45:00;94;3;70;13;0;4
2020-09-22 17:00:00;101;1;88;11;1;13
2020-09-22 17:15:00;86;1;67;8;1;0
2020-09-22 17:30:00;96;2;66;3;0;0
2020-09-22 17:45:00;74;1;73;9;3;2
2020-09-22 18:00:00;79;0;51;3;0;0
2020-09-22 18:15:00;69;0;63;0;0;0
2020-09-22 18:30:00;68;0;65;4;3;2
2020-09-22 18:45:00;51;1;44;4;0;1
2020-09-22 19:00:00;52;2;52;1;0;0
2020-09-22 19:15:00;55;0;39;4;0;0
2020-09-22 19:30:00;35;0;35;2;0;1
2020-09-22 19:45:00;32;1;46;1;0;0
2020-09-22 20:00:00;33;0;36;0;0;0
2020-09-22 20:15:00;37;2;25;0;0;0
2020-09-22 20:30:00;39;1;34;0;1;0
2020-09-22 20:45:00;34;4;55;2;1;0
2020-09-22 21:00:00;38;13;105;1;9;2
2020-09-22 21:15:00;56;22;167;3;14;1
2020-09-22 21:30:00;41;21;108;24;9;10
2020-09-22 21:45:00;62;5;66;79;9;4
2020-09-22 22:00:00;86;2;39;63;0;4
2020-09-22 22:15:00;28;1;19;16;1;1
2020-09-22 22:30:00;22;0;8;6;0;2
2020-09-22 22:45:00;13;1;10;2;0;0
2020-09-22 23:00:00;20;0;11;1;0;0
2020-09-22 23:15:00;8;0;4;0;0;0
2020-09-22 23:30:00;9;0;6;2;0;0
