DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-07-21 00:00:00;8;1;2;0;12;2;12;16;8;24;16;8;24;0
2020-07-21 00:15:00;6;4;3;0;8;1;7;20;10;30;20;10;30;0
2020-07-21 00:30:00;4;1;2;0;14;4;4;20;10;30;20;10;30;0
2020-07-21 00:45:00;6;5;3;3;8;3;7;20;10;30;20;10;30;0
2020-07-21 01:00:00;9;5;4;2;9;5;1;26;13;39;26;13;39;0
2020-07-21 01:15:00;1;1;2;0;5;2;5;24;12;36;24;12;36;0
2020-07-21 01:30:00;3;2;2;0;10;3;3;26;13;39;26;13;39;0
2020-07-21 01:45:00;3;2;1;1;10;0;3;26;13;39;26;13;39;0
2020-07-21 02:00:00;3;0;2;2;6;4;2;26;13;39;26;13;39;0
2020-07-21 02:15:00;4;2;2;0;11;2;1;26;13;39;26;13;39;0
2020-07-21 02:30:00;4;0;3;0;2;0;2;24;12;36;24;12;36;0
2020-07-21 02:45:00;4;2;3;1;6;1;0;26;13;39;26;13;39;0
2020-07-21 03:00:00;0;1;1;0;11;2;2;24;12;36;24;12;36;0
2020-07-21 03:15:00;2;4;2;1;4;0;0;26;13;39;26;13;39;0
2020-07-21 03:30:00;2;4;4;1;5;1;3;26;13;39;26;13;39;0
2020-07-21 03:45:00;5;1;0;0;6;3;0;26;13;39;26;13;39;0
2020-07-21 04:00:00;2;2;0;0;6;1;1;26;13;39;26;13;39;0
2020-07-21 04:15:00;4;2;3;4;21;5;2;26;13;39;26;13;39;0
2020-07-21 04:30:00;2;5;3;1;12;5;2;24;12;36;24;12;36;0
2020-07-21 04:45:00;8;11;9;6;19;6;2;24;12;36;24;12;36;0
2020-07-21 05:00:00;25;25;22;13;38;11;6;20;10;30;20;10;30;0
2020-07-21 05:15:00;35;41;41;40;43;9;7;20;10;30;20;10;30;0
2020-07-21 05:30:00;49;53;58;46;68;33;4;20;10;30;20;10;30;0
2020-07-21 05:45:00;40;50;42;37;81;26;40;20;10;30;20;10;30;0
2020-07-21 06:00:00;38;57;45;37;81;34;46;20;10;30;20;10;30;0
2020-07-21 06:15:00;68;65;63;59;109;60;47;20;10;30;20;10;30;0
2020-07-21 06:30:00;73;76;63;62;98;58;30;20;10;31;20;10;31;0
2020-07-21 06:45:00;87;66;82;77;92;60;29;20;10;30;20;10;30;0
2020-07-21 07:00:00;91;83;68;76;84;52;30;20;10;29;20;10;29;0
2020-07-21 07:15:00;116;93;91;84;124;60;43;20;10;31;20;10;31;0
2020-07-21 07:30:00;132;97;78;73;110;54;51;21;11;30;21;11;30;0
2020-07-21 07:45:00;131;96;77;78;109;51;45;20;10;29;20;10;29;0
2020-07-21 08:00:00;114;88;57;58;87;47;63;20;10;30;20;10;30;0
2020-07-21 08:15:00;90;101;63;59;108;65;55;20;10;30;20;10;30;0
2020-07-21 08:30:00;102;86;54;51;102;68;62;20;10;30;20;10;30;0
2020-07-21 08:45:00;93;66;61;49;126;58;42;20;10;31;20;10;31;0
2020-07-21 09:00:00;92;69;53;43;116;67;52;20;10;29;20;10;29;0
2020-07-21 09:15:00;76;51;50;39;109;64;59;20;10;30;20;10;30;0
2020-07-21 09:30:00;78;46;44;32;119;53;66;20;10;30;20;10;30;0
2020-07-21 09:45:00;91;77;52;35;122;65;63;20;10;30;20;10;30;0
2020-07-21 10:00:00;101;69;46;35;115;59;56;20;10;30;20;10;30;0
2020-07-21 10:15:00;91;76;35;26;110;65;58;20;10;30;20;10;30;0
2020-07-21 10:30:00;105;81;47;30;114;66;72;20;10;30;20;10;30;0
2020-07-21 10:45:00;91;67;43;39;127;62;77;21;11;30;21;11;30;0
2020-07-21 11:00:00;94;73;46;39;113;54;71;20;10;30;20;10;30;0
2020-07-21 11:15:00;95;50;40;25;102;48;78;20;10;30;20;10;30;0
2020-07-21 11:30:00;81;53;40;30;139;48;91;18;9;27;18;9;27;0
2020-07-21 11:45:00;88;56;38;30;118;58;94;21;11;30;21;11;30;0
2020-07-21 12:00:00;104;67;45;35;129;56;89;20;10;30;20;10;30;0
2020-07-21 12:15:00;107;48;35;28;139;57;94;20;10;30;20;10;30;0
2020-07-21 12:30:00;95;65;46;33;134;45;91;20;10;31;20;10;31;0
2020-07-21 12:45:00;115;57;42;34;123;52;87;21;11;30;21;11;30;0
2020-07-21 13:00:00;121;63;41;40;132;44;111;20;10;29;20;10;29;0
2020-07-21 13:15:00;113;52;52;56;136;65;82;20;10;30;20;10;30;0
2020-07-21 13:30:00;123;82;55;44;138;62;90;20;10;31;20;10;31;0
2020-07-21 13:45:00;130;78;41;47;130;64;90;20;10;29;20;10;29;0
2020-07-21 14:00:00;104;74;51;43;128;67;112;20;10;30;20;10;30;0
2020-07-21 14:15:00;126;70;40;34;138;62;118;20;10;30;20;10;30;0
2020-07-21 14:30:00;127;60;43;39;152;60;118;20;10;30;20;10;30;0
2020-07-21 14:45:00;128;61;49;49;148;58;122;20;10;30;20;10;30;0
2020-07-21 15:00:00;115;50;30;22;142;53;123;20;10;30;20;10;30;0
2020-07-21 15:15:00;104;59;36;34;132;73;126;18;9;27;18;9;27;0
2020-07-21 15:30:00;115;62;29;33;133;58;117;20;10;30;20;10;30;0
2020-07-21 15:45:00;116;66;44;27;147;69;139;20;10;30;20;10;30;0
2020-07-21 16:00:00;123;70;34;27;140;59;134;20;10;30;20;10;30;0
2020-07-21 16:15:00;126;55;38;31;147;77;148;20;10;30;20;10;30;0
2020-07-21 16:30:00;136;77;36;30;143;69;169;20;10;30;20;10;30;0
2020-07-21 16:45:00;141;76;42;34;139;64;127;20;10;30;20;10;30;0
