DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DB4);8(DC1);9(DC2);10(DDRES1);11(DDRES2);12(TAFGA);13(TAFGC);14(TAFGC2);15(RES1)
2020-03-20 00:00:00;2;1;2;3;3;1;0;0;6;0;0;0;0;0;0
2020-03-20 00:15:00;4;1;1;3;2;2;1;0;3;0;0;0;0;0;0
2020-03-20 00:30:00;2;2;1;1;1;1;0;0;8;0;0;0;0;0;0
2020-03-20 00:45:00;2;1;2;2;2;3;2;0;7;0;0;0;0;0;0
2020-03-20 01:00:00;3;0;1;2;2;2;2;0;5;0;0;0;0;0;0
2020-03-20 01:15:00;6;0;1;2;2;0;0;0;7;0;0;0;0;0;0
2020-03-20 01:30:00;1;3;6;1;1;2;2;0;7;0;0;0;0;0;0
2020-03-20 01:45:00;2;1;2;1;0;1;1;0;1;0;0;0;0;0;0
2020-03-20 02:00:00;6;0;2;0;0;0;0;0;4;0;0;0;0;0;0
2020-03-20 02:15:00;1;1;4;2;2;1;0;0;3;0;0;0;0;0;0
2020-03-20 02:30:00;5;2;2;2;2;1;1;0;3;0;0;0;0;0;0
2020-03-20 02:45:00;2;1;4;1;1;1;1;0;2;0;0;0;0;0;0
2020-03-20 03:00:00;1;0;0;0;0;0;0;0;5;0;0;0;0;0;0
2020-03-20 03:15:00;6;1;3;0;0;0;0;0;2;0;0;0;0;0;0
2020-03-20 03:30:00;1;0;0;2;2;2;0;0;3;0;0;0;0;0;0
2020-03-20 03:45:00;5;3;5;2;2;1;0;1;5;0;0;0;0;0;0
2020-03-20 04:00:00;11;1;7;2;2;2;0;0;3;0;0;0;0;0;0
2020-03-20 04:15:00;10;4;6;2;2;2;0;1;5;0;0;0;0;0;0
2020-03-20 04:30:00;7;2;5;4;4;3;2;0;8;0;0;0;0;0;0
2020-03-20 04:45:00;10;16;21;2;2;1;1;1;12;0;0;0;0;0;0
2020-03-20 05:00:00;8;33;33;4;4;1;1;3;8;0;0;0;0;0;0
2020-03-20 05:15:00;19;109;102;7;7;2;1;4;21;0;0;0;1;0;0
2020-03-20 05:30:00;27;65;69;13;14;2;2;5;54;0;0;0;1;0;0
2020-03-20 05:45:00;37;51;46;62;67;15;16;2;60;0;0;0;0;0;0
2020-03-20 06:00:00;49;35;30;70;85;29;28;1;46;0;0;0;2;0;0
2020-03-20 06:15:00;52;41;40;39;40;16;16;2;55;0;0;0;0;0;0
2020-03-20 06:30:00;47;43;44;27;28;10;9;3;89;0;0;0;1;0;0
2020-03-20 06:45:00;64;43;43;24;27;6;6;4;85;0;0;0;0;0;0
2020-03-20 07:00:00;66;37;35;16;15;6;6;5;76;0;0;0;0;0;0
2020-03-20 07:15:00;73;24;18;17;19;6;6;3;99;0;0;0;2;0;0
2020-03-20 07:30:00;63;30;33;18;20;5;4;7;65;0;0;0;2;0;0
2020-03-20 07:45:00;86;33;29;19;19;12;12;8;95;0;0;0;2;0;0
2020-03-20 08:00:00;58;22;21;11;13;9;10;7;61;0;0;0;0;0;0
2020-03-20 08:15:00;74;30;30;15;21;9;10;6;67;0;0;0;2;0;0
2020-03-20 08:30:00;45;17;20;17;15;18;18;5;57;0;0;0;0;0;0
2020-03-20 08:45:00;54;13;14;22;22;12;10;10;59;0;0;0;0;0;0
2020-03-20 09:00:00;67;21;23;22;23;12;14;2;57;0;0;0;2;0;0
2020-03-20 09:15:00;61;10;15;18;20;13;12;7;63;0;0;1;0;0;0
2020-03-20 09:30:00;73;17;22;24;24;20;20;4;78;0;0;0;0;0;0
2020-03-20 09:45:00;84;19;16;26;26;14;14;6;63;0;0;0;0;0;0
2020-03-20 10:00:00;72;21;23;26;27;16;20;7;65;0;0;0;1;0;0
2020-03-20 10:15:00;68;17;21;21;22;17;18;5;65;0;0;0;0;0;0
2020-03-20 10:30:00;71;19;24;30;30;13;13;15;59;0;0;1;2;0;0
2020-03-20 10:45:00;70;36;35;26;31;12;12;6;58;0;0;0;3;0;0
2020-03-20 11:00:00;74;27;31;23;23;13;15;6;75;0;0;1;3;0;0
2020-03-20 11:15:00;72;29;33;32;33;15;18;6;73;0;0;2;1;0;0
2020-03-20 11:30:00;78;31;35;39;41;16;14;9;68;0;0;0;1;0;0
2020-03-20 11:45:00;80;32;30;38;37;13;17;3;86;0;0;0;2;0;0
2020-03-20 12:00:00;101;33;30;45;47;23;24;4;66;0;0;0;1;0;0
2020-03-20 12:15:00;106;28;29;39;43;23;27;3;68;0;0;0;2;0;0
2020-03-20 12:30:00;98;26;25;34;37;16;14;3;79;0;0;0;1;0;0
2020-03-20 12:45:00;71;27;32;51;54;15;16;10;81;0;0;0;1;0;0
2020-03-20 13:00:00;78;36;32;33;35;13;16;9;62;0;0;0;1;0;0
2020-03-20 13:15:00;105;59;56;33;39;21;23;6;80;0;0;1;2;0;0
2020-03-20 13:30:00;100;99;97;30;32;19;20;13;84;0;0;0;3;0;0
2020-03-20 13:45:00;98;78;75;59;65;23;26;10;78;0;0;0;0;0;0
2020-03-20 14:00:00;125;62;54;62;69;36;44;8;83;0;0;0;2;0;0
2020-03-20 14:15:00;122;43;41;119;137;59;65;6;94;0;0;0;4;0;0
2020-03-20 14:30:00;95;33;35;107;108;39;37;5;82;0;0;1;10;0;0
2020-03-20 14:45:00;116;38;39;62;69;29;33;4;82;0;0;0;6;0;0
2020-03-20 15:00:00;88;21;21;50;59;29;33;12;81;0;0;0;4;0;0
2020-03-20 15:15:00;90;25;23;45;46;24;28;6;69;0;0;0;3;0;0
2020-03-20 15:30:00;100;26;28;32;38;21;21;6;76;0;0;0;5;0;0
2020-03-20 15:45:00;110;33;25;35;40;17;19;6;81;0;0;0;3;0;0
2020-03-20 16:00:00;81;19;21;23;25;14;17;5;84;0;0;0;2;0;0
2020-03-20 16:15:00;91;26;32;37;39;22;25;3;72;0;0;0;1;0;0
2020-03-20 16:30:00;80;28;25;34;37;18;20;3;65;0;0;0;7;0;0
2020-03-20 16:45:00;92;22;25;29;31;15;15;6;77;0;0;0;3;0;0
2020-03-20 17:00:00;75;21;21;29;30;19;21;2;69;0;0;0;3;0;0
2020-03-20 17:15:00;76;27;25;29;31;17;20;2;53;0;0;2;0;0;0
2020-03-20 17:30:00;74;30;31;32;32;12;10;2;86;0;0;1;5;0;0
2020-03-20 17:45:00;79;35;31;30;31;13;13;7;58;0;0;0;4;0;0
2020-03-20 18:00:00;58;26;26;27;30;16;14;2;56;0;0;0;0;0;0
2020-03-20 18:15:00;60;23;25;21;21;17;17;3;54;0;0;0;0;0;0
2020-03-20 18:30:00;77;28;25;20;22;13;11;4;48;0;0;0;3;0;0
2020-03-20 18:45:00;51;18;19;27;28;18;17;2;71;0;0;0;1;0;0
2020-03-20 19:00:00;54;13;13;14;13;12;12;2;47;0;0;0;0;0;0
2020-03-20 19:15:00;38;18;18;16;18;10;9;2;54;0;0;0;0;0;0
2020-03-20 19:30:00;45;18;19;12;12;10;10;3;38;0;0;0;0;0;0
2020-03-20 19:45:00;39;12;16;10;12;8;10;2;36;0;0;0;0;0;0
2020-03-20 20:00:00;36;9;11;9;9;6;5;1;23;0;0;0;0;0;0
2020-03-20 20:15:00;25;10;11;7;7;9;9;5;36;0;0;0;0;0;0
2020-03-20 20:30:00;30;7;9;4;4;3;4;0;29;0;0;0;0;0;0
2020-03-20 20:45:00;18;23;26;11;10;7;5;5;18;0;0;0;0;0;0
2020-03-20 21:00:00;26;51;48;6;5;6;6;8;28;0;0;0;0;0;0
2020-03-20 21:15:00;21;75;69;5;5;6;5;7;18;0;0;0;0;0;0
2020-03-20 21:30:00;25;28;30;16;16;4;6;6;27;0;0;0;1;0;0
2020-03-20 21:45:00;24;11;11;56;60;15;17;2;8;0;0;0;0;0;0
2020-03-20 22:00:00;22;7;7;94;106;29;33;0;12;0;0;0;0;0;0
2020-03-20 22:15:00;13;8;10;36;36;10;9;0;10;0;0;0;0;0;0
2020-03-20 22:30:00;16;5;6;12;12;8;7;0;13;0;0;0;0;0;0
2020-03-20 22:45:00;13;6;7;4;4;1;1;0;13;0;0;0;0;0;0
2020-03-20 23:00:00;16;5;6;6;5;7;8;0;9;0;0;0;0;0;0
2020-03-20 23:15:00;2;1;1;10;10;4;2;1;5;0;0;0;0;0;0
2020-03-20 23:30:00;12;2;5;5;5;4;3;0;14;0;0;0;0;0;0
2020-03-20 23:45:00;7;3;4;4;3;3;3;0;7;0;0;0;0;0;0
