DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2);9(DC3);10(DD1);11(DE1)
2020-05-21 00:00:00;15;5;2;0;0;2;15;8;0;0;0
2020-05-21 00:15:00;16;9;3;2;1;4;14;3;1;2;0
2020-05-21 00:30:00;13;4;5;1;0;2;7;3;0;0;0
2020-05-21 00:45:00;12;12;3;3;0;5;10;6;0;3;0
2020-05-21 01:00:00;9;3;1;1;1;2;12;4;0;0;0
2020-05-21 01:15:00;10;3;0;1;0;1;10;4;0;4;0
2020-05-21 01:30:00;7;0;0;2;1;4;7;3;0;2;0
2020-05-21 01:45:00;10;1;1;0;1;3;6;2;0;1;0
2020-05-21 02:00:00;11;4;3;3;1;3;5;5;0;1;0
2020-05-21 02:15:00;6;2;0;0;0;0;5;4;0;1;0
2020-05-21 02:30:00;7;2;0;1;1;2;3;3;0;3;0
2020-05-21 02:45:00;7;6;1;1;0;3;6;5;0;0;0
2020-05-21 03:00:00;3;0;4;1;0;1;3;3;0;0;0
2020-05-21 03:15:00;9;1;1;0;0;1;5;0;0;0;0
2020-05-21 03:30:00;3;0;0;0;0;1;4;2;0;0;0
2020-05-21 03:45:00;4;1;0;2;1;4;2;1;0;0;0
2020-05-21 04:00:00;8;5;2;0;0;2;3;0;0;0;0
2020-05-21 04:15:00;3;6;1;0;0;0;1;0;0;0;0
2020-05-21 04:30:00;10;1;0;0;0;0;4;0;0;1;0
2020-05-21 04:45:00;5;3;0;0;0;0;5;1;0;0;0
2020-05-21 05:00:00;9;4;5;1;0;1;12;4;0;1;0
2020-05-21 05:15:00;20;6;0;0;0;1;5;1;0;2;0
2020-05-21 05:30:00;25;9;2;2;1;3;6;3;0;0;0
2020-05-21 05:45:00;43;14;11;2;0;2;11;6;0;2;0
2020-05-21 06:00:00;54;14;9;2;0;2;9;2;0;1;0
2020-05-21 06:15:00;40;17;7;4;0;4;19;6;0;2;0
2020-05-21 06:30:00;11;13;7;2;0;2;8;3;0;2;0
2020-05-21 06:45:00;23;5;1;1;0;3;11;3;0;1;0
2020-05-21 07:00:00;19;11;3;2;0;2;7;1;0;2;0
2020-05-21 07:15:00;14;7;2;0;0;1;7;6;0;0;0
2020-05-21 07:30:00;12;5;0;0;1;1;13;1;0;2;0
2020-05-21 07:45:00;19;5;3;2;0;2;13;1;0;1;0
2020-05-21 08:00:00;16;10;3;3;0;3;8;1;0;2;0
2020-05-21 08:15:00;12;11;5;2;0;2;14;3;0;1;1
2020-05-21 08:30:00;27;17;12;3;0;3;25;5;0;1;0
2020-05-21 08:45:00;17;13;8;6;0;6;21;7;1;1;0
2020-05-21 09:00:00;32;19;5;5;0;7;29;14;1;4;0
2020-05-21 09:15:00;38;16;8;6;0;8;26;12;0;2;0
2020-05-21 09:30:00;35;22;13;3;0;4;24;9;0;6;0
2020-05-21 09:45:00;52;22;12;5;0;7;45;11;0;3;0
2020-05-21 10:00:00;36;21;7;3;1;4;36;12;0;3;0
2020-05-21 10:15:00;41;28;12;7;0;8;36;13;0;6;0
2020-05-21 10:30:00;50;21;12;7;2;8;41;12;0;2;0
2020-05-21 10:45:00;62;25;8;4;3;7;51;18;0;4;0
2020-05-21 11:00:00;51;27;12;15;4;16;44;12;0;4;0
2020-05-21 11:15:00;61;24;15;9;0;9;54;18;0;7;1
2020-05-21 11:30:00;60;26;15;10;1;10;60;24;0;2;0
2020-05-21 11:45:00;48;31;20;7;2;9;44;20;0;4;0
2020-05-21 12:00:00;42;24;17;11;3;15;59;22;0;5;0
2020-05-21 12:15:00;60;31;13;9;2;11;45;18;0;4;0
2020-05-21 12:30:00;70;35;12;19;2;19;52;14;1;5;1
2020-05-21 12:45:00;62;28;19;9;2;11;56;23;2;5;0
2020-05-21 13:00:00;55;21;13;10;3;11;56;25;0;7;0
2020-05-21 13:15:00;54;29;15;15;2;15;57;18;0;6;0
2020-05-21 13:30:00;53;22;13;5;2;10;43;23;0;3;0
2020-05-21 13:45:00;51;30;12;12;2;15;42;16;1;3;0
2020-05-21 14:00:00;55;39;13;10;1;11;57;29;1;6;1
2020-05-21 14:15:00;59;26;11;13;7;18;54;19;1;7;1
2020-05-21 14:30:00;54;31;19;15;4;16;66;30;1;10;0
2020-05-21 14:45:00;50;21;13;16;1;17;66;18;0;5;0
2020-05-21 15:00:00;61;21;17;12;3;18;58;20;0;10;0
2020-05-21 15:15:00;49;24;13;10;2;11;45;17;3;1;0
2020-05-21 15:30:00;71;23;22;13;3;15;47;17;0;6;0
2020-05-21 15:45:00;55;22;14;19;0;21;51;31;0;9;0
2020-05-21 16:00:00;53;29;8;9;1;13;42;21;0;8;0
2020-05-21 16:15:00;60;18;13;9;1;11;56;24;0;8;0
2020-05-21 16:30:00;53;25;20;14;1;13;49;23;0;6;1
2020-05-21 16:45:00;50;29;13;17;1;20;63;26;1;7;0
2020-05-21 17:00:00;49;22;11;13;0;16;53;28;2;8;0
2020-05-21 17:15:00;66;21;14;12;4;12;56;26;0;12;0
2020-05-21 17:30:00;53;22;11;9;2;15;46;21;1;9;0
2020-05-21 17:45:00;69;28;12;13;4;16;63;20;0;5;1
2020-05-21 18:00:00;55;28;9;14;4;20;68;16;1;9;0
2020-05-21 18:15:00;59;22;11;15;3;20;54;22;0;11;0
2020-05-21 18:30:00;52;19;9;19;0;18;55;18;1;9;0
2020-05-21 18:45:00;41;23;11;9;1;14;54;17;0;4;0
2020-05-21 19:00:00;47;20;11;17;5;20;56;20;0;9;0
2020-05-21 19:15:00;49;22;9;12;3;16;40;20;0;10;0
2020-05-21 19:30:00;46;17;6;11;0;11;52;22;0;8;0
2020-05-21 19:45:00;57;22;10;10;2;11;63;32;0;9;0
2020-05-21 20:00:00;39;25;9;13;1;17;48;24;1;10;0
2020-05-21 20:15:00;50;18;9;11;0;11;53;30;1;10;0
2020-05-21 20:30:00;37;12;9;10;1;10;46;24;0;6;0
2020-05-21 20:45:00;44;17;10;7;2;9;45;20;2;8;0
2020-05-21 21:00:00;26;11;6;9;2;12;44;17;0;7;0
2020-05-21 21:15:00;38;7;5;7;1;9;39;11;0;2;0
2020-05-21 21:30:00;36;10;9;5;2;7;33;8;0;7;0
2020-05-21 21:45:00;44;10;4;8;1;12;29;17;0;6;0
2020-05-21 22:00:00;35;13;7;7;1;11;32;11;0;5;2
2020-05-21 22:15:00;24;10;9;6;0;5;28;15;0;4;0
2020-05-21 22:30:00;25;8;7;6;2;7;31;10;0;3;0
2020-05-21 22:45:00;17;4;3;4;1;4;14;8;0;4;0
2020-05-21 23:00:00;19;9;2;2;1;2;17;7;0;5;0
2020-05-21 23:15:00;23;6;6;2;0;2;28;8;0;2;0
2020-05-21 23:30:00;26;9;3;2;1;3;11;7;0;4;0
2020-05-21 23:45:00;25;6;4;1;1;2;18;6;0;5;0
