DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2020-11-06 00:00:00;15;5;11;0;0;0;0;0
2020-11-06 00:15:00;18;4;13;0;0;0;0;0
2020-11-06 00:30:00;14;1;13;0;0;0;0;0
2020-11-06 00:45:00;9;0;11;0;0;0;0;0
2020-11-06 01:00:00;12;1;10;0;0;0;0;0
2020-11-06 01:15:00;7;3;8;0;0;0;0;0
2020-11-06 01:30:00;6;1;2;0;0;0;0;0
2020-11-06 01:45:00;8;1;10;0;0;0;0;0
2020-11-06 02:00:00;15;3;4;0;0;0;0;0
2020-11-06 02:15:00;11;1;6;0;0;0;0;0
2020-11-06 02:30:00;12;1;5;0;0;0;0;0
2020-11-06 02:45:00;12;0;10;0;0;0;0;0
2020-11-06 03:00:00;7;3;5;0;0;0;0;0
2020-11-06 03:15:00;11;5;8;0;0;0;0;0
2020-11-06 03:30:00;7;1;3;0;0;0;0;0
2020-11-06 03:45:00;8;1;11;0;0;0;0;0
2020-11-06 04:00:00;9;4;2;0;0;0;0;0
2020-11-06 04:15:00;12;0;12;0;0;0;0;0
2020-11-06 04:30:00;26;8;17;0;0;0;0;0
2020-11-06 04:45:00;25;7;32;0;0;0;0;0
2020-11-06 05:00:00;38;9;64;0;0;0;0;0
2020-11-06 05:15:00;47;19;91;0;0;0;0;0
2020-11-06 05:30:00;71;27;69;0;0;0;0;0
2020-11-06 05:45:00;118;62;55;0;0;0;0;0
2020-11-06 06:00:00;144;87;73;0;0;0;0;0
2020-11-06 06:15:00;129;61;78;0;0;0;0;0
2020-11-06 06:30:00;102;63;69;0;4;1;0;1
2020-11-06 06:45:00;101;59;76;0;1;2;62;5
2020-11-06 07:00:00;83;48;45;0;10;0;0;6
2020-11-06 07:15:00;92;51;70;0;4;0;3;8
2020-11-06 07:30:00;103;47;60;0;3;1;20;1
2020-11-06 07:45:00;92;64;71;0;8;15;13;1
2020-11-06 08:00:00;80;63;63;0;0;0;35;0
2020-11-06 08:15:00;74;91;76;0;7;8;15;4
2020-11-06 08:30:00;70;79;69;0;0;0;8;15
2020-11-06 08:45:00;71;111;66;0;0;9;21;0
2020-11-06 09:00:00;79;70;52;0;6;2;11;3
2020-11-06 09:15:00;58;103;53;0;10;1;3;17
2020-11-06 09:30:00;57;95;71;0;0;11;16;0
2020-11-06 09:45:00;70;105;73;0;10;6;6;5
2020-11-06 10:00:00;68;109;60;0;1;7;8;1
2020-11-06 10:15:00;75;133;58;0;26;2;9;7
2020-11-06 10:30:00;79;134;76;0;1;5;19;2
2020-11-06 10:45:00;85;125;75;0;33;6;16;14
2020-11-06 11:00:00;92;136;69;0;9;1;1;3
2020-11-06 11:15:00;73;147;87;0;10;0;8;11
2020-11-06 11:30:00;95;152;72;0;12;1;32;21
2020-11-06 11:45:00;96;168;90;0;15;8;9;16
2020-11-06 12:00:00;100;144;63;0;3;14;2;0
2020-11-06 12:15:00;106;187;97;0;19;0;9;18
2020-11-06 12:30:00;92;168;76;0;10;3;7;4
