DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DD3)
2019-09-08 00:00:00;0;21;16;2;5;19;3;22;14;6;19;12;7
2019-09-08 00:15:00;0;31;12;8;8;18;8;21;12;6;16;13;10
2019-09-08 00:30:00;0;25;14;5;9;12;2;14;5;4;17;12;4
2019-09-08 00:45:00;0;18;9;3;9;17;6;17;7;1;20;17;8
2019-09-08 01:00:00;0;23;17;1;6;16;3;16;10;1;13;12;10
2019-09-08 01:15:00;0;14;13;2;7;13;3;16;5;5;9;12;6
2019-09-08 01:30:00;0;14;8;5;4;11;6;13;6;2;14;10;5
2019-09-08 01:45:00;0;13;11;0;5;9;3;11;3;3;14;10;6
2019-09-08 02:00:00;0;16;7;2;9;10;3;10;1;2;14;6;4
2019-09-08 02:15:00;0;17;7;4;2;7;1;7;4;1;11;6;6
2019-09-08 02:30:00;0;14;9;4;2;5;1;13;5;4;11;5;4
2019-09-08 02:45:00;0;9;7;1;5;8;0;6;5;0;10;9;4
2019-09-08 03:00:00;0;12;5;1;6;10;3;8;4;0;8;4;4
2019-09-08 03:15:00;0;14;5;2;2;6;1;7;4;1;4;5;5
2019-09-08 03:30:00;0;11;8;1;3;6;1;2;4;0;6;3;1
2019-09-08 03:45:00;0;9;6;1;4;5;0;5;5;2;8;7;1
2019-09-08 04:00:00;0;5;2;1;1;7;1;5;3;1;7;6;1
2019-09-08 04:15:00;0;7;2;0;3;2;1;4;1;0;6;7;4
2019-09-08 04:30:00;0;11;9;0;1;2;1;15;6;2;4;5;4
2019-09-08 04:45:00;0;8;6;2;2;9;1;3;3;2;6;6;2
2019-09-08 05:00:00;0;5;4;0;4;4;2;5;4;2;7;6;5
2019-09-08 05:15:00;0;6;2;0;2;3;2;12;2;1;8;11;6
2019-09-08 05:30:00;0;4;2;2;5;6;1;13;13;0;8;12;4
2019-09-08 05:45:00;0;7;3;1;0;7;0;17;8;2;11;8;5
2019-09-08 06:00:00;0;6;4;0;3;9;1;15;5;2;7;8;3
2019-09-08 06:15:00;0;7;1;0;1;12;4;17;6;2;8;3;8
2019-09-08 06:30:00;0;12;4;1;3;9;4;17;6;0;9;6;8
2019-09-08 06:45:00;0;8;5;3;3;6;2;11;6;2;4;6;4
2019-09-08 07:00:00;0;14;6;2;7;11;4;5;5;4;15;13;5
2019-09-08 07:15:00;0;16;1;3;4;12;3;17;3;1;8;5;2
2019-09-08 07:30:00;0;8;4;1;6;7;3;13;3;0;10;4;4
2019-09-08 07:45:00;0;16;12;1;12;20;11;21;13;4;11;9;8
2019-09-08 08:00:00;0;20;8;3;8;13;2;14;9;4;18;10;1
2019-09-08 08:15:00;0;20;7;2;3;12;5;12;4;1;26;7;6
2019-09-08 08:30:00;0;20;7;2;5;8;4;16;9;8;19;15;3
2019-09-08 08:45:00;0;29;15;6;8;17;7;24;16;10;24;15;12
2019-09-08 09:00:00;0;32;16;4;14;23;11;28;12;10;27;16;13
2019-09-08 09:15:00;0;22;10;1;11;23;4;26;9;5;20;19;20
2019-09-08 09:30:00;0;28;13;5;22;25;11;43;17;18;35;21;27
2019-09-08 09:45:00;0;27;19;2;30;26;13;49;29;7;42;23;31
2019-09-08 10:00:00;0;33;21;2;17;39;10;51;20;6;43;36;20
2019-09-08 10:15:00;0;25;23;1;23;39;5;38;15;8;42;31;17
2019-09-08 10:30:00;0;37;20;5;23;38;12;34;17;11;49;36;16
2019-09-08 10:45:00;0;27;11;4;20;34;20;60;28;17;46;39;25
2019-09-08 11:00:00;0;37;23;2;24;37;10;50;28;5;46;24;16
2019-09-08 11:15:00;0;31;21;7;21;33;10;55;30;6;50;36;25
2019-09-08 11:30:00;0;43;29;4;33;48;13;58;45;11;50;33;33
2019-09-08 11:45:00;0;40;26;8;25;47;18;67;37;16;43;35;20
2019-09-08 12:00:00;0;62;39;5;20;40;14;57;31;14;51;46;36
2019-09-08 12:15:00;0;46;32;10;25;31;13;54;29;17;37;39;24
2019-09-08 12:30:00;0;41;28;7;21;47;11;54;26;8;43;38;19
2019-09-08 12:45:00;0;34;22;4;30;42;12;68;30;9;45;34;17
2019-09-08 13:00:00;0;35;24;1;20;35;15;49;31;11;47;51;36
2019-09-08 13:15:00;0;48;37;4;26;37;11;53;31;11;53;53;21
2019-09-08 13:30:00;0;50;42;3;29;52;12;51;30;8;44;37;29
2019-09-08 13:45:00;0;55;36;6;30;52;14;58;30;5;58;40;37
2019-09-08 14:00:00;0;38;35;7;30;51;14;54;34;10;52;53;28
2019-09-08 14:15:00;0;49;32;8;28;54;19;65;36;9;58;48;33
2019-09-08 14:30:00;0;47;29;7;30;55;11;55;23;4;39;44;31
2019-09-08 14:45:00;0;49;37;6;31;54;21;55;42;9;51;40;22
2019-09-08 15:00:00;0;55;39;11;26;48;18;53;34;10;48;40;28
2019-09-08 15:15:00;0;56;39;5;38;55;9;42;18;19;48;40;24
2019-09-08 15:30:00;0;46;30;9;20;52;11;51;30;21;46;39;36
2019-09-08 15:45:00;0;38;33;8;32;50;14;53;29;25;39;31;31
2019-09-08 16:00:00;0;51;38;9;32;53;15;48;29;14;40;42;26
2019-09-08 16:15:00;0;49;33;10;27;42;18;51;27;10;41;30;20
2019-09-08 16:30:00;0;37;31;9;35;46;10;47;29;30;41;30;25
2019-09-08 16:45:00;0;45;37;8;35;57;12;38;34;17;54;45;27
2019-09-08 17:00:00;0;58;36;6;41;68;15;59;33;24;57;50;42
2019-09-08 17:15:00;0;53;47;7;33;74;19;65;36;27;56;43;19
2019-09-08 17:30:00;0;55;39;5;47;69;17;59;34;25;47;55;29
2019-09-08 17:45:00;0;47;34;7;34;45;16;56;35;30;48;37;30
2019-09-08 18:00:00;0;38;37;9;26;41;17;49;22;7;42;38;27
2019-09-08 18:15:00;0;37;34;6;34;40;9;59;30;8;61;44;33
2019-09-08 18:30:00;0;35;27;6;27;53;13;58;34;15;48;53;36
2019-09-08 18:45:00;0;42;29;4;37;43;18;53;23;11;39;38;31
2019-09-08 19:00:00;0;50;35;3;29;33;17;58;28;10;52;50;31
2019-09-08 19:15:00;0;35;29;8;18;42;16;50;29;10;42;37;23
2019-09-08 19:30:00;0;48;26;8;18;30;6;56;32;4;45;52;30
2019-09-08 19:45:00;0;43;24;3;19;35;7;36;20;6;43;34;18
2019-09-08 20:00:00;0;41;33;9;28;38;17;58;28;7;40;43;33
2019-09-08 20:15:00;0;37;26;7;25;30;10;49;26;5;46;49;27
2019-09-08 20:30:00;0;41;35;6;9;25;8;47;20;13;51;59;45
2019-09-08 20:45:00;0;39;20;7;21;42;12;52;32;10;25;28;24
2019-09-08 21:00:00;0;36;15;2;19;26;13;48;13;9;31;25;24
2019-09-08 21:15:00;0;38;28;6;15;25;19;48;19;9;37;25;21
2019-09-08 21:30:00;0;27;18;1;7;17;5;26;14;3;30;18;22
2019-09-08 21:45:00;0;23;11;6;11;23;10;24;14;7;22;18;11
2019-09-08 22:00:00;0;29;12;6;9;22;7;21;18;3;20;16;16
2019-09-08 22:15:00;0;19;14;0;6;10;3;14;13;5;12;11;12
2019-09-08 22:30:00;0;17;8;3;3;7;5;21;4;10;18;10;7
2019-09-08 22:45:00;0;14;4;2;11;17;3;17;7;5;15;12;5
2019-09-08 23:00:00;0;9;7;6;7;16;6;22;11;3;18;10;6
2019-09-08 23:15:00;0;12;4;1;2;9;3;18;13;4;9;9;6
2019-09-08 23:30:00;0;11;26;1;4;7;1;8;1;3;10;7;6
2019-09-08 23:45:00;0;6;4;1;7;8;2;13;4;1;3;8;6
