DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC3);7(DD12);8(TAFBB);9(TAFBC);10(TAFBD);11(TARDB);12(TARDD)
2020-02-11 00:00:00;4;4;1;0;0;1;0;0;0;0;0;0
2020-02-11 00:15:00;2;4;8;0;5;5;0;0;0;0;0;0
2020-02-11 00:30:00;2;1;3;0;0;2;0;0;0;0;0;0
2020-02-11 00:45:00;1;1;4;0;1;3;0;0;0;0;0;0
2020-02-11 01:00:00;0;0;1;0;0;2;0;0;0;0;0;0
2020-02-11 01:15:00;2;3;3;0;0;1;0;0;0;0;0;0
2020-02-11 01:30:00;2;3;5;0;0;3;0;0;0;0;0;0
2020-02-11 01:45:00;0;2;3;0;1;3;0;0;0;0;0;0
2020-02-11 02:00:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-02-11 02:15:00;1;2;2;0;0;1;0;0;0;0;0;0
2020-02-11 02:30:00;2;2;5;0;0;4;0;0;0;0;0;0
2020-02-11 02:45:00;1;1;3;0;0;3;0;0;0;0;0;0
2020-02-11 03:00:00;0;3;3;0;0;1;0;0;0;0;0;0
2020-02-11 03:15:00;1;1;0;0;0;0;0;0;0;0;0;0
2020-02-11 03:30:00;0;1;4;0;0;3;0;0;0;0;0;0
2020-02-11 03:45:00;0;1;2;0;0;1;0;0;0;0;0;0
2020-02-11 04:00:00;2;2;2;0;0;2;0;0;0;0;0;0
2020-02-11 04:15:00;0;1;3;0;0;2;0;0;0;0;0;0
2020-02-11 04:30:00;0;1;1;0;0;0;0;0;0;0;0;0
2020-02-11 04:45:00;1;4;7;1;0;6;0;0;0;0;0;0
2020-02-11 05:00:00;4;4;10;0;0;8;0;0;0;0;0;0
2020-02-11 05:15:00;8;8;11;2;0;6;0;0;0;0;0;0
2020-02-11 05:30:00;7;9;16;1;3;11;0;0;0;0;0;0
2020-02-11 05:45:00;13;18;30;2;4;17;0;0;0;0;0;0
2020-02-11 06:00:00;14;25;42;6;7;24;0;0;0;0;0;0
2020-02-11 06:15:00;31;47;60;15;6;37;0;0;0;0;0;0
2020-02-11 06:30:00;24;43;63;12;8;40;0;0;0;0;0;0
2020-02-11 06:45:00;35;61;71;33;6;49;0;0;0;0;0;0
2020-02-11 07:00:00;44;100;92;68;8;34;0;1;1;0;0;0
2020-02-11 07:15:00;47;112;95;70;9;69;0;7;0;0;0;0
2020-02-11 07:30:00;80;152;122;74;16;82;0;0;0;0;0;0
2020-02-11 07:45:00;102;152;113;61;12;113;0;0;2;0;0;0
2020-02-11 08:00:00;55;75;109;20;9;73;0;0;0;0;0;0
2020-02-11 08:15:00;55;85;87;33;4;62;1;0;0;1;0;0
2020-02-11 08:30:00;63;54;77;10;9;57;1;0;0;0;0;0
2020-02-11 08:45:00;59;68;75;19;6;53;0;0;2;2;0;0
2020-02-11 09:00:00;45;53;74;24;9;46;1;0;0;0;0;0
2020-02-11 09:15:00;44;52;85;29;6;50;1;0;0;0;0;0
2020-02-11 09:30:00;56;71;89;16;9;50;1;0;0;0;0;0
2020-02-11 09:45:00;44;66;87;30;4;64;0;0;0;0;0;0
