DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DD1);9(DD2)
2020-06-04 00:00:00;3;3;3;6;2;4;1;0;2
2020-06-04 00:15:00;5;2;5;6;1;4;4;0;1
2020-06-04 00:30:00;3;2;0;3;0;7;4;0;3
2020-06-04 00:45:00;6;1;1;1;1;3;1;0;1
2020-06-04 01:00:00;5;1;1;1;1;0;1;0;0
2020-06-04 01:15:00;1;2;1;1;3;5;4;0;2
2020-06-04 01:30:00;6;3;1;1;3;3;1;0;4
2020-06-04 01:45:00;4;1;1;2;2;9;2;0;3
2020-06-04 02:00:00;0;0;0;4;1;2;1;0;0
2020-06-04 02:15:00;0;2;3;2;2;2;1;0;2
2020-06-04 02:30:00;3;0;0;4;0;1;1;0;0
2020-06-04 02:45:00;5;0;0;3;0;3;2;0;2
2020-06-04 03:00:00;2;1;0;2;0;2;1;0;6
2020-06-04 03:15:00;3;1;1;2;0;1;0;0;3
2020-06-04 03:30:00;0;2;0;4;1;0;1;0;2
2020-06-04 03:45:00;0;2;1;4;0;2;1;0;1
2020-06-04 04:00:00;4;1;0;4;1;1;4;0;2
2020-06-04 04:15:00;4;3;1;2;1;5;3;0;3
2020-06-04 04:30:00;3;3;0;3;1;3;10;0;2
2020-06-04 04:45:00;12;5;4;12;1;7;8;0;3
2020-06-04 05:00:00;18;7;0;15;9;23;16;0;3
2020-06-04 05:15:00;29;9;9;17;8;28;27;0;3
2020-06-04 05:30:00;38;17;8;29;15;31;38;0;3
2020-06-04 05:45:00;36;17;5;53;37;47;42;0;12
2020-06-04 06:00:00;12;10;2;28;21;12;10;0;1
2020-06-04 06:15:00;2;0;0;3;3;8;6;0;0
2020-06-04 06:30:00;54;21;9;46;28;73;93;0;9
2020-06-04 06:45:00;54;40;7;35;28;77;95;0;16
2020-06-04 07:00:00;48;21;14;30;21;82;86;0;14
2020-06-04 07:15:00;50;24;17;39;25;71;84;0;20
2020-06-04 07:30:00;51;38;23;21;13;81;92;0;16
2020-06-04 07:45:00;49;42;16;35;26;88;80;0;21
2020-06-04 08:00:00;46;35;14;24;18;56;63;0;15
2020-06-04 08:30:00;58;40;19;37;29;68;62;0;8
2020-06-04 08:45:00;55;38;16;35;23;64;67;0;18
2020-06-04 09:00:00;55;26;19;33;27;35;35;0;9
2020-06-04 09:15:00;47;28;15;30;18;54;65;0;15
2020-06-04 09:30:00;70;32;25;47;32;44;66;0;15
2020-06-04 09:45:00;72;41;22;43;34;48;47;0;25
2020-06-04 10:00:00;56;26;16;34;34;52;51;0;23
2020-06-04 10:15:00;60;32;23;40;44;54;58;0;24
2020-06-04 10:30:00;58;30;20;41;35;43;51;0;21
2020-06-04 10:45:00;55;37;24;41;35;56;67;0;28
2020-06-04 11:00:00;67;42;19;45;30;59;58;0;27
2020-06-04 11:15:00;69;46;26;56;48;49;63;0;22
2020-06-04 11:30:00;77;41;21;39;29;54;59;0;20
2020-06-04 11:45:00;71;39;24;44;39;65;58;0;19
2020-06-04 12:00:00;66;41;19;47;32;52;64;0;17
2020-06-04 12:15:00;68;45;17;40;36;59;55;0;20
2020-06-04 12:30:00;79;47;13;52;44;51;56;0;16
2020-06-04 12:45:00;61;36;22;49;39;55;65;0;20
2020-06-04 13:00:00;79;63;25;48;50;50;51;0;22
2020-06-04 13:15:00;85;49;20;45;37;73;71;0;19
2020-06-04 13:30:00;78;63;24;56;49;69;73;0;16
2020-06-04 13:45:00;74;55;25;56;47;61;63;0;17
2020-06-04 14:00:00;102;51;28;59;51;60;71;0;18
2020-06-04 14:15:00;83;47;19;88;72;60;72;0;19
2020-06-04 14:30:00;93;55;12;112;84;64;65;0;23
2020-06-04 14:45:00;95;83;19;85;80;58;68;0;17
2020-06-04 15:00:00;88;66;20;86;67;69;73;0;21
2020-06-04 15:15:00;95;68;32;85;84;70;77;0;12
2020-06-04 15:30:00;103;61;36;78;66;70;80;0;25
2020-06-04 15:45:00;99;72;20;81;67;65;79;0;19
2020-06-04 16:00:00;114;77;30;86;57;84;86;0;25
2020-06-04 16:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 16:30:00;112;93;34;79;68;87;80;0;19
2020-06-04 16:45:00;117;84;20;73;60;65;73;0;18
2020-06-04 17:00:00;104;85;22;74;66;77;70;0;17
2020-06-04 17:15:00;107;78;31;70;65;83;73;0;16
2020-06-04 17:30:00;97;65;21;66;50;63;70;0;16
2020-06-04 17:45:00;86;67;19;56;39;63;72;0;15
2020-06-04 18:00:00;81;56;18;53;36;69;64;0;19
2020-06-04 18:15:00;84;62;16;62;40;54;47;0;6
2020-06-04 18:30:00;81;46;18;54;40;45;51;0;12
2020-06-04 18:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 19:00:00;56;30;17;48;31;42;35;0;8
2020-06-04 19:15:00;72;35;13;50;32;45;44;0;12
2020-06-04 19:30:00;62;28;15;33;18;37;42;0;4
2020-06-04 19:45:00;50;21;4;25;13;42;29;0;9
2020-06-04 20:00:00;50;28;21;31;18;38;32;0;7
2020-06-04 20:15:00;39;20;11;26;15;27;39;0;6
2020-06-04 20:30:00;34;9;10;18;9;26;26;0;5
2020-06-04 20:45:00;33;12;6;22;15;30;28;0;7
2020-06-04 21:00:00;32;15;11;24;11;22;25;0;4
2020-06-04 21:15:00;25;16;12;19;8;21;18;0;1
2020-06-04 21:30:00;41;20;7;20;6;26;32;0;8
2020-06-04 21:45:00;24;12;8;40;29;12;10;0;1
2020-06-04 22:00:00;20;11;11;48;31;21;25;0;0
2020-06-04 22:15:00;33;12;7;37;23;22;16;0;2
2020-06-04 22:30:00;16;10;3;12;5;18;12;0;2
2020-06-04 22:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-04 23:00:00;11;3;5;9;7;13;8;0;6
2020-06-04 23:15:00;12;3;6;10;8;13;8;0;2
2020-06-04 23:30:00;6;2;5;7;4;9;4;0;2
2020-06-04 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
