DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DB2);7(DB3);8(DC1);9(DC2);10(DC3);11(DD1);12(DD2);13(DFR)
2019-12-23 00:00:00;0;5;1;1;2;0;2;4;0;0;0;0;0
2019-12-23 00:15:00;0;6;0;0;0;0;0;6;0;0;0;0;0
2019-12-23 00:30:00;1;3;0;0;0;0;0;2;0;0;0;0;0
2019-12-23 00:45:00;0;2;3;3;0;1;0;1;0;0;0;0;0
2019-12-23 01:00:00;0;2;1;2;0;0;0;2;0;0;0;0;0
2019-12-23 01:15:00;0;1;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 01:30:00;0;2;2;2;1;0;1;0;0;0;0;0;0
2019-12-23 01:45:00;0;0;0;0;1;3;1;2;0;0;0;0;0
2019-12-23 02:00:00;1;3;0;0;0;2;1;2;0;0;0;0;0
2019-12-23 02:15:00;0;0;0;0;0;0;0;2;0;0;0;0;0
2019-12-23 02:30:00;0;1;1;1;2;0;2;1;0;0;0;0;0
2019-12-23 02:45:00;0;3;1;1;0;0;0;0;0;0;0;0;0
2019-12-23 03:00:00;0;1;0;0;2;1;1;0;0;0;0;0;0
2019-12-23 03:15:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2019-12-23 03:30:00;0;1;0;0;0;0;0;1;0;0;0;0;0
2019-12-23 03:45:00;1;2;0;0;0;0;0;0;0;0;0;0;0
2019-12-23 04:00:00;0;0;1;1;1;1;1;2;0;0;0;0;0
2019-12-23 04:15:00;0;1;0;0;1;0;1;1;0;0;0;0;0
2019-12-23 04:30:00;1;5;1;1;1;1;1;1;0;0;0;0;0
2019-12-23 04:45:00;1;0;1;1;1;1;1;1;0;0;0;0;0
2019-12-23 05:00:00;0;1;1;1;0;0;0;4;0;0;0;0;0
2019-12-23 05:15:00;0;5;5;5;1;0;1;12;0;0;0;0;0
2019-12-23 05:30:00;1;11;7;7;1;2;1;10;0;0;0;0;0
2019-12-23 05:45:00;1;7;4;4;1;0;1;17;0;0;0;0;0
2019-12-23 06:00:00;3;11;4;7;6;2;6;12;0;0;0;0;0
2019-12-23 06:15:00;2;8;5;5;3;2;3;16;0;0;0;0;0
2019-12-23 06:30:00;4;10;8;8;4;3;2;21;0;0;0;0;0
2019-12-23 06:45:00;4;8;11;11;1;2;2;29;0;0;0;0;0
2019-12-23 07:00:00;3;10;11;11;4;2;5;13;0;0;0;0;0
2019-12-23 07:15:00;1;20;9;9;4;2;3;30;0;0;0;0;0
2019-12-23 07:30:00;5;13;7;10;4;6;3;32;0;0;0;0;0
2019-12-23 07:45:00;4;18;7;7;2;8;2;31;0;0;0;0;0
2019-12-23 08:00:00;1;10;8;9;5;6;5;36;0;0;0;0;0
2019-12-23 08:15:00;1;20;8;10;3;3;2;37;0;0;0;0;0
2019-12-23 08:30:00;1;21;8;7;3;5;3;27;0;0;0;0;0
2019-12-23 08:45:00;2;23;10;10;7;4;7;50;0;0;0;0;0
2019-12-23 09:00:00;2;24;8;8;4;12;4;40;0;0;0;0;0
2019-12-23 09:15:00;2;27;10;11;5;8;7;57;0;0;0;0;0
2019-12-23 09:30:00;1;33;13;13;6;8;4;43;0;0;0;0;0
2019-12-23 09:45:00;1;35;9;9;6;10;6;44;0;0;0;0;0
2019-12-23 10:00:00;3;43;8;9;6;9;7;62;0;0;0;0;0
2019-12-23 10:15:00;0;40;6;5;4;16;4;43;0;0;0;0;0
2019-12-23 10:30:00;1;43;10;10;10;16;10;44;0;0;0;0;0
2019-12-23 10:45:00;2;52;16;16;8;14;8;54;0;0;0;0;0
2019-12-23 11:00:00;0;52;9;10;9;25;9;49;0;0;0;0;0
2019-12-23 11:15:00;4;50;23;23;9;22;9;53;0;0;0;0;0
2019-12-23 11:30:00;1;42;10;11;9;15;9;61;0;0;0;0;0
2019-12-23 11:45:00;1;51;7;11;5;18;5;71;0;0;0;0;0
2019-12-23 12:00:00;0;53;8;9;14;18;14;60;0;0;0;0;0
2019-12-23 12:15:00;0;38;18;17;1;14;1;47;0;0;0;0;0
2019-12-23 12:30:00;0;58;10;12;11;17;11;54;0;0;0;0;0
2019-12-23 12:45:00;2;44;11;11;5;9;4;48;0;0;0;0;0
2019-12-23 13:00:00;0;47;7;8;10;12;10;47;0;0;0;0;0
2019-12-23 13:15:00;0;42;5;5;5;15;5;44;0;0;0;0;0
2019-12-23 13:30:00;1;46;12;14;7;13;7;38;0;0;0;0;0
2019-12-23 13:45:00;0;35;9;10;6;18;6;53;0;0;0;0;0
2019-12-23 14:00:00;2;56;10;13;11;20;10;55;0;0;0;0;0
2019-12-23 14:15:00;2;40;12;11;9;10;8;47;0;0;0;0;0
2019-12-23 14:30:00;1;51;8;9;8;12;8;47;0;0;0;0;0
2019-12-23 14:45:00;0;36;5;5;8;15;8;45;0;0;0;0;0
2019-12-23 15:00:00;0;50;8;10;5;18;5;50;0;0;0;0;0
2019-12-23 15:15:00;0;36;10;12;6;10;5;38;0;0;0;0;0
2019-12-23 15:30:00;0;49;7;7;8;13;8;41;0;0;0;0;0
2019-12-23 15:45:00;0;41;8;8;5;14;4;36;0;0;0;0;0
2019-12-23 16:00:00;1;45;6;6;10;17;11;44;0;0;0;0;0
2019-12-23 16:15:00;0;44;4;5;5;13;5;34;0;0;0;0;0
2019-12-23 16:30:00;1;38;1;3;5;16;3;34;0;0;0;0;0
2019-12-23 16:45:00;0;41;5;6;3;16;3;63;0;0;0;0;0
2019-12-23 17:00:00;0;48;4;5;7;7;7;40;0;0;0;0;0
2019-12-23 17:15:00;0;25;5;4;5;10;3;42;0;0;0;0;0
2019-12-23 17:30:00;1;44;2;9;6;9;5;38;0;0;0;0;0
2019-12-23 17:45:00;2;25;8;8;5;11;4;38;0;0;0;0;0
2019-12-23 18:00:00;0;36;1;3;3;12;4;37;0;0;0;0;0
2019-12-23 18:15:00;0;28;2;2;9;3;8;26;0;0;0;0;0
2019-12-23 18:30:00;0;32;5;6;3;9;3;31;0;0;0;0;0
2019-12-23 18:45:00;0;28;3;4;3;8;4;33;0;0;0;0;0
2019-12-23 19:00:00;0;31;4;4;1;3;1;22;0;0;0;0;0
2019-12-23 19:15:00;0;15;1;1;2;5;2;21;0;0;0;0;0
2019-12-23 19:30:00;0;19;0;0;6;4;6;21;0;0;0;0;0
2019-12-23 19:45:00;0;29;2;2;3;10;2;26;0;0;0;0;0
2019-12-23 20:00:00;0;32;3;5;2;8;2;14;0;0;0;0;0
2019-12-23 20:15:00;0;20;3;4;1;9;1;18;0;0;0;0;0
2019-12-23 20:30:00;0;11;3;3;3;5;3;14;0;0;0;0;0
2019-12-23 20:45:00;0;23;0;1;1;1;1;11;0;0;0;0;0
2019-12-23 21:00:00;0;15;0;0;1;2;1;9;0;0;0;0;0
2019-12-23 21:15:00;0;12;1;2;2;2;1;9;0;0;0;0;0
2019-12-23 21:30:00;0;19;3;3;1;3;2;10;0;0;0;0;0
2019-12-23 21:45:00;0;16;1;2;2;9;2;9;0;0;0;0;0
2019-12-23 22:00:00;0;30;4;5;4;3;5;7;0;0;0;0;0
2019-12-23 22:15:00;1;8;2;2;1;1;1;4;0;0;0;0;0
2019-12-23 22:30:00;0;10;0;2;2;3;2;9;0;0;0;0;0
2019-12-23 22:45:00;0;14;1;1;0;4;0;9;0;0;0;0;0
2019-12-23 23:00:00;0;10;0;1;0;2;0;8;0;0;0;0;0
2019-12-23 23:15:00;0;4;0;0;0;0;0;5;0;0;0;0;0
2019-12-23 23:30:00;0;10;1;1;0;2;0;4;0;0;0;0;0
2019-12-23 23:45:00;0;1;1;1;2;1;2;3;0;0;0;0;0
