DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-06-16 00:00:00;5;1;0;0;8;6;3;14;7;21;14;7;21;0
2020-06-16 00:15:00;7;6;0;0;11;7;3;20;10;30;20;10;30;0
2020-06-16 00:30:00;5;4;1;1;7;3;2;20;10;30;20;10;30;0
2020-06-16 00:45:00;5;5;1;0;9;7;2;20;10;30;20;10;30;0
2020-06-16 01:00:00;3;7;0;0;3;3;2;26;13;39;26;13;39;0
2020-06-16 01:15:00;0;2;0;0;4;0;1;24;12;36;24;12;36;0
2020-06-16 01:30:00;2;2;0;0;8;3;1;26;13;39;26;13;39;0
2020-06-16 01:45:00;5;2;0;0;3;6;1;26;13;39;26;13;39;0
2020-06-16 02:00:00;1;4;0;0;7;1;1;26;13;39;26;13;39;0
2020-06-16 02:15:00;1;4;0;0;8;1;0;26;13;39;26;13;39;0
2020-06-16 02:30:00;6;3;0;0;6;3;1;26;13;39;26;13;39;0
2020-06-16 03:00:00;1;1;0;0;2;1;3;24;12;36;24;12;36;0
2020-06-16 03:15:00;0;3;0;0;4;2;1;26;13;39;26;13;39;0
2020-06-16 03:30:00;1;4;0;0;7;1;2;26;13;39;26;13;39;0
2020-06-16 03:45:00;6;2;0;0;6;2;0;26;13;39;26;13;39;0
2020-06-16 04:00:00;2;5;0;0;7;3;0;26;13;39;26;13;39;0
2020-06-16 04:15:00;3;7;0;0;14;3;1;26;13;39;26;13;39;0
2020-06-16 04:30:00;4;11;0;0;19;3;3;26;13;39;26;13;39;0
2020-06-16 04:45:00;3;20;0;0;29;5;4;24;12;36;24;12;36;0
2020-06-16 05:00:00;20;72;0;0;28;2;2;20;10;31;20;10;31;0
2020-06-16 05:15:00;20;122;2;0;43;13;4;20;10;30;20;10;30;0
2020-06-16 05:30:00;19;124;0;0;60;23;3;20;10;30;20;10;30;0
2020-06-16 05:45:00;36;111;0;0;68;27;31;20;10;30;20;10;30;0
2020-06-16 06:00:00;34;98;1;0;79;26;34;20;10;30;20;10;30;0
2020-06-16 06:15:00;51;151;0;0;79;44;38;20;10;30;20;10;30;0
2020-06-16 06:30:00;48;172;3;0;87;50;29;20;10;30;20;10;30;0
2020-06-16 06:45:00;44;197;0;0;63;38;19;20;10;30;20;10;30;0
2020-06-16 07:00:00;65;175;4;0;82;42;29;20;10;30;20;10;30;0
2020-06-16 07:15:00;58;167;1;0;92;45;30;20;10;30;20;10;30;0
2020-06-16 07:30:00;67;156;1;0;84;46;46;20;10;30;20;10;30;0
2020-06-16 07:45:00;82;130;1;0;100;44;52;20;10;29;20;10;29;0
2020-06-16 08:00:00;45;153;0;0;86;44;41;20;10;30;20;10;30;0
2020-06-16 08:15:00;73;154;0;0;83;39;39;20;10;30;20;10;30;0
2020-06-16 08:30:00;46;154;1;0;95;38;38;20;10;30;20;10;30;0
2020-06-16 08:45:00;67;148;0;0;84;45;44;20;10;31;20;10;31;0
2020-06-16 09:00:00;58;146;0;0;71;36;39;20;10;30;20;10;30;0
2020-06-16 09:15:00;58;102;0;0;71;36;37;20;10;29;20;10;29;0
2020-06-16 09:30:00;71;137;1;0;74;32;45;20;10;30;20;10;30;0
2020-06-16 09:45:00;69;147;0;0;86;36;44;21;11;31;21;11;31;0
2020-06-16 10:00:00;68;107;2;0;82;32;40;20;10;29;20;10;29;0
2020-06-16 10:15:00;79;106;0;0;87;31;47;20;10;30;20;10;30;0
2020-06-16 10:30:00;69;110;1;0;95;43;50;20;10;30;20;10;30;0
2020-06-16 10:45:00;79;136;0;0;90;31;52;20;10;30;20;10;30;0
2020-06-16 11:00:00;68;135;2;0;79;34;60;20;10;30;20;10;30;0
2020-06-16 11:15:00;73;128;0;0;94;40;62;20;10;30;20;10;30;0
2020-06-16 11:30:00;77;116;1;0;99;43;56;18;9;27;18;9;27;0
2020-06-16 11:45:00;80;111;0;0;113;40;62;20;10;30;20;10;30;0
2020-06-16 12:00:00;84;119;0;0;98;33;56;20;10;30;20;10;30;0
2020-06-16 12:15:00;68;105;1;0;97;36;61;21;11;30;21;11;30;0
2020-06-16 12:30:00;88;120;1;0;103;28;65;20;10;30;20;10;30;0
2020-06-16 12:45:00;75;116;0;0;98;28;66;20;10;30;20;10;30;0
2020-06-16 13:00:00;90;132;3;0;98;41;67;20;10;30;20;10;30;0
