DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-21 00:00:00;0;0;0;6;9;4;3;3;1;1;1
2020-05-21 00:15:00;1;2;0;16;13;6;4;16;9;1;1
2020-05-21 00:30:00;0;0;0;17;7;3;5;13;14;4;2
2020-05-21 00:45:00;1;3;0;15;6;3;2;7;4;3;4
2020-05-21 01:00:00;0;2;0;7;11;6;2;6;8;3;3
2020-05-21 01:15:00;0;0;0;8;6;2;2;8;5;0;0
2020-05-21 01:30:00;1;0;0;2;2;1;4;7;5;0;1
2020-05-21 01:45:00;1;0;0;4;2;1;1;5;5;1;1
2020-05-21 02:00:00;0;1;0;3;8;2;3;6;6;0;0
2020-05-21 02:15:00;0;1;0;8;3;0;1;7;3;0;0
2020-05-21 02:30:00;0;0;0;1;3;2;0;4;3;0;0
2020-05-21 02:45:00;0;1;0;3;3;2;1;3;2;0;0
2020-05-21 03:00:00;0;0;0;4;3;1;0;3;1;0;0
2020-05-21 03:15:00;0;0;0;3;3;2;1;4;5;2;1
2020-05-21 03:30:00;0;4;0;0;1;1;2;3;4;0;0
2020-05-21 03:45:00;1;1;0;2;2;0;1;5;2;0;0
2020-05-21 04:00:00;1;1;0;5;4;2;0;2;3;2;2
2020-05-21 04:15:00;0;0;0;6;4;1;1;1;1;1;1
2020-05-21 04:30:00;0;0;0;3;2;0;0;2;2;1;1
2020-05-21 04:45:00;1;1;0;5;5;1;1;2;2;0;0
2020-05-21 05:00:00;0;0;0;5;5;1;0;2;4;1;0
2020-05-21 05:15:00;0;1;0;2;5;3;0;4;4;0;1
2020-05-21 05:30:00;1;1;0;2;3;2;2;11;16;4;3
2020-05-21 05:45:00;0;1;2;11;7;2;2;13;12;2;2
2020-05-21 06:00:00;0;0;0;16;12;5;0;4;1;0;0
2020-05-21 06:15:00;1;1;0;15;12;5;1;14;4;0;0
2020-05-21 06:30:00;0;0;0;7;4;3;3;15;9;1;1
2020-05-21 06:45:00;1;1;2;9;5;2;3;10;10;5;4
2020-05-21 07:00:00;1;4;0;15;9;4;2;7;3;0;0
2020-05-21 07:15:00;1;3;0;13;10;3;1;7;9;2;1
2020-05-21 07:30:00;2;2;0;8;6;1;1;8;4;1;2
2020-05-21 07:45:00;2;4;5;12;7;3;3;11;9;1;1
2020-05-21 08:00:00;2;3;0;10;5;3;4;5;9;5;4
