DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(TAA);6(TAFBA)
2020-11-16 00:00:00;5;4;3;6;0;0
2020-11-16 00:15:00;10;8;7;7;0;0
2020-11-16 00:30:00;4;1;4;4;0;0
2020-11-16 00:45:00;5;5;4;4;0;0
2020-11-16 01:00:00;4;2;7;3;0;0
2020-11-16 01:15:00;8;3;6;6;0;0
2020-11-16 01:30:00;2;1;4;4;0;0
2020-11-16 01:45:00;6;1;3;4;0;0
2020-11-16 02:00:00;6;5;5;2;0;0
2020-11-16 02:15:00;8;6;5;0;0;0
2020-11-16 02:30:00;2;5;2;1;0;0
2020-11-16 02:45:00;4;3;7;1;0;0
2020-11-16 03:00:00;4;4;2;2;0;0
2020-11-16 03:15:00;5;2;5;5;0;0
2020-11-16 03:30:00;10;4;12;5;0;0
2020-11-16 03:45:00;5;4;4;2;0;0
2020-11-16 04:00:00;13;10;10;6;0;0
2020-11-16 04:15:00;6;6;13;6;0;0
2020-11-16 04:30:00;12;12;30;11;0;0
2020-11-16 04:45:00;24;19;47;23;0;0
2020-11-16 05:00:00;38;30;100;66;0;0
2020-11-16 05:15:00;39;31;159;140;0;0
2020-11-16 05:30:00;43;43;135;153;0;0
2020-11-16 05:45:00;59;64;116;119;0;0
2020-11-16 06:00:00;58;63;103;101;0;0
2020-11-16 06:15:00;51;65;110;116;0;0
2020-11-16 06:30:00;65;88;156;170;1;0
2020-11-16 06:45:00;78;88;129;157;5;0
2020-11-16 07:00:00;63;63;113;126;51;19
2020-11-16 07:15:00;90;92;129;130;9;6
2020-11-16 07:30:00;88;99;118;154;66;1
2020-11-16 07:45:00;90;118;128;142;4;0
2020-11-16 08:00:00;78;81;123;125;6;1
2020-11-16 08:15:00;83;97;123;93;23;5
2020-11-16 08:30:00;88;91;104;102;0;0
2020-11-16 08:45:00;80;78;98;104;7;2
2020-11-16 09:00:00;98;103;106;104;6;0
2020-11-16 09:15:00;78;80;91;93;6;3
2020-11-16 09:30:00;91;88;87;89;2;0
2020-11-16 09:45:00;94;91;103;87;3;1
2020-11-16 10:00:00;109;122;98;85;18;0
2020-11-16 10:15:00;89;105;104;109;18;0
2020-11-16 10:30:00;85;103;90;81;17;0
2020-11-16 10:45:00;100;96;102;89;13;1
2020-11-16 11:00:00;85;101;99;75;2;0
2020-11-16 11:15:00;110;127;90;81;13;0
2020-11-16 11:30:00;105;117;95;103;5;0
2020-11-16 11:45:00;78;91;89;69;8;1
2020-11-16 12:00:00;110;110;107;83;15;0
2020-11-16 12:15:00;98;120;91;95;14;0
2020-11-16 12:30:00;92;111;74;69;17;3
2020-11-16 12:45:00;95;127;108;92;10;2
2020-11-16 13:00:00;105;98;103;91;12;1
2020-11-16 13:15:00;111;125;137;144;20;6
2020-11-16 13:30:00;124;144;144;145;10;0
2020-11-16 13:45:00;95;124;130;129;10;0
2020-11-16 14:00:00;143;175;113;106;13;0
2020-11-16 14:15:00;188;223;118;110;0;4
2020-11-16 14:30:00;202;231;111;106;10;2
2020-11-16 14:45:00;150;189;95;73;2;0
2020-11-16 15:00:00;175;218;120;95;6;2
2020-11-16 15:15:00;163;196;93;102;7;1
2020-11-16 15:30:00;133;162;86;88;2;1
2020-11-16 15:45:00;155;184;111;88;92;1
2020-11-16 16:00:00;165;209;111;108;21;9
2020-11-16 16:15:00;154;193;119;111;14;0
2020-11-16 16:30:00;162;170;106;91;4;0
2020-11-16 16:45:00;156;184;103;96;7;0
2020-11-16 17:00:00;129;150;95;86;19;0
2020-11-16 17:15:00;156;200;118;115;10;0
2020-11-16 17:30:00;117;115;79;77;16;0
2020-11-16 17:45:00;100;130;81;68;12;0
2020-11-16 18:00:00;113;128;108;82;5;0
2020-11-16 18:15:00;100;112;77;81;5;0
2020-11-16 18:30:00;89;108;68;56;15;0
2020-11-16 18:45:00;75;77;72;59;0;0
2020-11-16 19:00:00;79;86;61;55;10;0
2020-11-16 19:15:00;64;53;52;39;0;0
2020-11-16 19:30:00;53;55;57;44;1;0
2020-11-16 19:45:00;48;53;45;34;0;0
2020-11-16 20:00:00;41;45;55;29;0;0
2020-11-16 20:15:00;50;46;37;35;9;0
2020-11-16 20:30:00;38;25;57;34;3;0
2020-11-16 20:45:00;32;26;56;47;26;0
2020-11-16 21:00:00;41;43;111;84;0;0
2020-11-16 21:15:00;30;26;102;105;0;0
2020-11-16 21:30:00;37;36;68;53;0;0
2020-11-16 21:45:00;90;93;32;23;0;0
2020-11-16 22:00:00;118;150;34;23;11;0
2020-11-16 22:15:00;46;69;29;19;0;0
2020-11-16 22:30:00;35;15;31;15;0;0
2020-11-16 22:45:00;15;12;17;12;0;0
2020-11-16 23:00:00;21;7;19;17;0;0
2020-11-16 23:15:00;14;9;15;12;0;0
2020-11-16 23:30:00;10;5;10;9;0;0
2020-11-16 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
