DATUM;1(DA1);2(DA2);3(DC);4(DB);5(TAFGA);6(TAFGC)
2020-10-26 00:00:00;0;0;3;1;0;0
2020-10-26 00:15:00;6;0;4;0;0;0
2020-10-26 00:30:00;3;0;1;0;0;0
2020-10-26 00:45:00;2;1;4;0;0;0
2020-10-26 01:00:00;2;0;3;0;0;0
2020-10-26 01:15:00;0;0;2;0;0;0
2020-10-26 01:30:00;3;0;1;0;0;0
2020-10-26 01:45:00;1;0;2;0;0;0
2020-10-26 02:00:00;0;0;1;0;0;0
2020-10-26 02:15:00;1;0;0;0;0;0
2020-10-26 02:30:00;1;0;1;0;0;0
2020-10-26 02:45:00;2;0;1;0;0;0
2020-10-26 03:00:00;2;0;1;0;0;0
2020-10-26 03:15:00;1;0;2;0;0;0
2020-10-26 03:30:00;2;0;1;0;0;0
2020-10-26 03:45:00;1;0;4;0;0;0
2020-10-26 04:00:00;1;0;4;0;0;0
2020-10-26 04:15:00;1;0;4;0;0;0
2020-10-26 04:30:00;7;4;5;0;0;0
2020-10-26 04:45:00;6;2;25;0;1;0
2020-10-26 05:00:00;19;9;61;0;4;0
2020-10-26 05:15:00;43;27;159;1;12;13
2020-10-26 05:30:00;44;26;163;2;7;7
2020-10-26 05:45:00;66;15;116;10;9;5
2020-10-26 06:00:00;56;11;76;11;6;3
2020-10-26 06:15:00;50;18;121;3;7;5
2020-10-26 06:30:00;63;22;172;4;8;9
2020-10-26 06:45:00;61;17;124;8;6;7
2020-10-26 07:00:00;53;4;135;3;4;16
2020-10-26 07:15:00;74;9;197;0;10;8
2020-10-26 07:30:00;90;9;152;2;4;1
2020-10-26 07:45:00;109;12;117;3;2;3
2020-10-26 08:00:00;70;10;84;2;5;1
2020-10-26 08:15:00;51;4;77;4;1;0
2020-10-26 08:30:00;62;3;80;2;1;18
2020-10-26 08:45:00;57;3;58;3;0;5
2020-10-26 09:00:00;50;0;76;1;0;0
2020-10-26 09:15:00;53;0;72;3;3;3
2020-10-26 09:30:00;60;3;67;2;0;0
2020-10-26 09:45:00;55;3;74;0;2;0
2020-10-26 10:00:00;55;4;59;2;0;0
2020-10-26 10:15:00;48;2;52;3;0;0
2020-10-26 10:30:00;56;1;64;1;0;1
2020-10-26 10:45:00;56;0;56;4;2;3
2020-10-26 11:00:00;60;0;60;2;1;0
2020-10-26 11:15:00;66;1;63;4;3;0
2020-10-26 11:30:00;68;0;67;4;0;0
2020-10-26 11:45:00;73;2;53;2;5;1
2020-10-26 12:00:00;68;2;71;6;7;2
2020-10-26 12:15:00;73;1;54;4;0;1
2020-10-26 12:30:00;57;4;71;3;4;2
2020-10-26 12:45:00;87;5;75;9;3;6
2020-10-26 13:00:00;75;8;109;4;6;9
2020-10-26 13:15:00;112;27;132;5;12;17
2020-10-26 13:30:00;93;37;212;4;8;9
2020-10-26 13:45:00;98;50;202;22;2;12
2020-10-26 14:00:00;144;32;148;47;9;6
2020-10-26 14:15:00;147;7;102;101;14;13
2020-10-26 14:30:00;102;1;84;44;9;7
2020-10-26 14:45:00;102;0;86;21;9;2
2020-10-26 15:00:00;108;2;72;44;7;5
2020-10-26 15:15:00;153;1;75;35;14;5
2020-10-26 15:30:00;132;1;79;18;11;12
2020-10-26 15:45:00;95;2;78;15;4;2
2020-10-26 16:00:00;120;1;71;21;1;4
2020-10-26 16:15:00;104;1;58;21;8;8
2020-10-26 16:30:00;115;0;72;14;9;8
2020-10-26 16:45:00;92;2;63;5;0;0
2020-10-26 17:00:00;96;0;45;14;0;0
2020-10-26 17:15:00;105;2;61;12;1;1
2020-10-26 17:30:00;95;6;60;7;0;3
2020-10-26 17:45:00;58;0;57;14;0;0
2020-10-26 18:00:00;54;2;34;9;5;0
2020-10-26 18:15:00;69;3;54;1;0;0
2020-10-26 18:30:00;51;1;41;7;0;0
2020-10-26 18:45:00;50;0;32;2;0;0
2020-10-26 19:00:00;42;1;32;4;0;0
2020-10-26 19:15:00;26;1;26;0;0;0
2020-10-26 19:30:00;22;1;33;1;0;0
2020-10-26 19:45:00;31;0;28;0;0;0
2020-10-26 20:00:00;33;0;25;1;0;1
2020-10-26 20:15:00;19;0;24;1;0;0
2020-10-26 20:30:00;19;3;30;2;1;0
2020-10-26 20:45:00;32;7;50;4;7;1
2020-10-26 21:00:00;44;10;113;2;6;2
2020-10-26 21:15:00;35;44;160;0;15;5
2020-10-26 21:30:00;33;19;101;27;5;7
2020-10-26 21:45:00;70;4;61;116;6;23
2020-10-26 22:00:00;139;1;34;151;14;14
2020-10-26 22:15:00;35;2;13;39;1;4
2020-10-26 22:30:00;11;0;4;11;0;2
2020-10-26 22:45:00;7;0;11;4;0;0
2020-10-26 23:00:00;10;0;8;1;0;0
2020-10-26 23:15:00;3;1;10;2;0;0
2020-10-26 23:30:00;9;0;6;0;0;0
2020-10-26 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
