DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(TAFGC)
2020-10-22 00:00:00;4;2;2;0;0;5;2;5;0;2;0
2020-10-22 00:15:00;4;0;0;0;0;5;0;5;0;0;0
2020-10-22 00:30:00;4;0;0;0;0;7;3;7;0;1;0
2020-10-22 00:45:00;6;2;2;0;0;4;3;4;1;1;0
2020-10-22 01:00:00;5;3;4;0;0;7;2;7;0;2;0
2020-10-22 01:15:00;4;0;0;0;0;2;3;2;0;0;0
2020-10-22 01:30:00;6;2;2;0;0;4;3;4;1;1;0
2020-10-22 01:45:00;4;3;1;1;0;4;4;4;0;0;0
2020-10-22 02:00:00;4;2;1;0;0;4;5;4;1;2;0
2020-10-22 02:15:00;3;1;1;0;0;2;2;2;0;0;0
2020-10-22 02:30:00;2;2;2;0;0;8;6;8;1;2;0
2020-10-22 02:45:00;2;0;0;0;0;3;1;3;0;0;0
2020-10-22 03:00:00;11;7;7;0;0;3;9;3;5;7;0
2020-10-22 03:15:00;2;2;2;0;0;8;3;8;0;1;0
2020-10-22 03:30:00;9;1;0;0;0;2;9;2;1;6;0
2020-10-22 03:45:00;8;2;1;0;0;2;4;2;0;1;0
2020-10-22 04:00:00;13;3;3;0;0;4;3;4;1;1;0
2020-10-22 04:15:00;3;1;1;0;0;6;0;6;1;0;0
2020-10-22 04:30:00;12;6;5;0;0;11;8;12;4;6;0
2020-10-22 04:45:00;27;2;2;0;1;10;3;10;0;1;0
2020-10-22 05:00:00;40;3;1;0;0;25;6;25;4;6;0
2020-10-22 05:15:00;42;4;3;0;0;31;8;32;1;3;0
2020-10-22 05:30:00;71;2;2;0;3;36;6;36;1;3;0
2020-10-22 05:45:00;79;4;2;0;0;37;9;37;4;5;0
2020-10-22 06:00:00;79;3;3;0;1;60;9;60;6;7;0
2020-10-22 06:15:00;91;2;2;0;0;66;9;66;7;9;0
2020-10-22 06:30:00;159;2;1;0;1;81;10;81;6;3;0
2020-10-22 06:45:00;173;2;2;0;2;72;13;72;6;4;0
2020-10-22 07:00:00;176;1;2;0;0;56;12;56;5;3;0
2020-10-22 07:15:00;195;0;0;0;0;86;18;86;6;3;1
2020-10-22 07:30:00;181;3;3;0;1;64;9;64;2;4;0
2020-10-22 07:45:00;185;8;5;0;2;74;13;72;1;5;0
2020-10-22 08:00:00;144;8;8;1;1;71;13;72;12;7;2
2020-10-22 08:15:00;131;5;1;0;2;59;17;61;6;8;0
2020-10-22 08:30:00;122;0;1;0;1;73;15;73;15;11;5
2020-10-22 08:45:00;111;0;0;0;1;54;21;57;14;2;0
