DATUM;1(RES1);2(DE1);3(DE2);4(DH1);5(DH2);6(DDL1);7(DDL2);8(DAL1);9(RES2);10(DBR1);11(DBR2)
2020-02-27 00:00:00;6;8;7;14;6;3;1;1;0;0;3
2020-02-27 00:15:00;15;20;12;13;3;3;0;4;0;1;0
2020-02-27 00:30:00;13;18;8;11;3;4;1;7;0;1;2
2020-02-27 00:45:00;7;9;9;9;3;4;2;0;0;2;0
2020-02-27 01:00:00;7;9;3;14;2;3;1;0;0;3;1
2020-02-27 01:15:00;8;9;8;7;2;1;0;2;0;2;0
2020-02-27 01:30:00;8;10;10;8;7;2;0;0;0;0;1
2020-02-27 01:45:00;5;5;6;4;4;1;0;2;0;1;0
2020-02-27 02:00:00;11;12;6;6;1;1;1;2;0;0;0
2020-02-27 02:15:00;6;12;4;1;0;0;0;1;0;0;0
2020-02-27 02:30:00;6;6;3;3;2;2;0;0;0;1;0
2020-02-27 02:45:00;6;6;7;2;0;1;0;1;0;0;0
2020-02-27 03:00:00;11;13;9;5;6;3;0;0;0;2;0
2020-02-27 03:15:00;8;11;7;9;6;3;0;0;0;1;1
2020-02-27 03:30:00;6;8;3;6;2;0;0;2;0;1;1
2020-02-27 03:45:00;8;9;8;2;1;1;0;0;0;1;0
2020-02-27 04:00:00;10;12;3;8;2;1;1;0;0;0;2
2020-02-27 04:15:00;17;19;7;10;7;1;0;3;0;0;2
2020-02-27 04:30:00;29;30;13;7;5;3;0;5;0;4;4
2020-02-27 04:45:00;32;35;20;11;5;4;6;11;0;4;7
2020-02-27 05:00:00;48;48;37;23;18;8;2;8;0;8;8
2020-02-27 05:15:00;64;72;65;24;16;14;5;10;0;12;18
2020-02-27 05:30:00;112;122;91;42;34;20;11;18;0;20;21
2020-02-27 05:45:00;93;109;73;48;50;12;10;39;0;23;22
2020-02-27 06:00:00;90;108;77;54;30;22;4;49;0;17;24
2020-02-27 06:15:00;121;145;125;93;45;23;8;30;0;27;43
2020-02-27 06:30:00;145;159;110;71;50;27;26;26;0;28;49
2020-02-27 06:45:00;137;162;132;78;65;28;13;32;0;26;43
2020-02-27 07:00:00;134;163;137;103;68;42;19;34;0;29;38
2020-02-27 07:15:00;155;183;129;119;72;44;58;22;0;38;61
2020-02-27 07:30:00;143;166;128;130;97;40;36;41;0;38;58
2020-02-27 07:45:00;138;167;138;124;87;39;21;54;0;37;61
2020-02-27 08:00:00;138;160;121;120;81;40;12;32;0;27;49
2020-02-27 08:15:00;124;144;114;107;94;42;18;36;0;25;35
2020-02-27 08:30:00;133;167;131;115;79;32;11;39;0;30;37
2020-02-27 08:45:00;121;159;143;108;101;34;20;36;0;21;28
2020-02-27 09:00:00;106;128;102;98;73;29;13;33;0;22;39
2020-02-27 09:15:00;90;109;82;113;84;27;12;29;0;15;21
2020-02-27 09:30:00;117;138;102;107;77;25;9;45;0;27;31
2020-02-27 09:45:00;109;131;105;144;94;41;16;49;0;29;29
2020-02-27 10:00:00;107;140;119;108;88;20;33;35;0;20;26
2020-02-27 10:15:00;93;128;105;98;88;24;16;53;0;19;21
2020-02-27 10:30:00;103;123;110;121;86;23;10;33;0;26;29
2020-02-27 10:45:00;122;155;101;105;84;26;20;54;0;19;22
2020-02-27 11:00:00;106;140;111;100;70;27;22;51;0;14;24
2020-02-27 11:15:00;120;156;113;106;95;18;12;44;0;21;32
2020-02-27 11:30:00;97;121;95;121;92;20;12;50;0;22;25
2020-02-27 11:45:00;127;164;107;104;83;23;27;65;0;36;22
2020-02-27 12:00:00;114;150;123;153;95;17;36;47;0;20;32
2020-02-27 12:15:00;98;138;100;109;96;22;18;44;0;23;23
2020-02-27 12:30:00;110;152;107;150;86;24;11;47;0;29;25
2020-02-27 12:45:00;110;154;103;114;96;41;12;57;0;35;39
2020-02-27 13:00:00;129;166;106;102;70;24;10;57;0;26;27
2020-02-27 13:15:00;120;161;129;111;101;22;12;60;0;26;33
2020-02-27 13:30:00;115;146;104;129;109;48;12;63;0;29;35
2020-02-27 13:45:00;117;152;110;137;116;29;15;57;0;41;39
2020-02-27 14:00:00;109;159;109;129;111;26;25;58;0;35;32
2020-02-27 14:15:00;103;153;108;149;105;25;16;73;0;31;29
2020-02-27 14:30:00;99;146;115;148;122;30;12;91;0;24;40
2020-02-27 14:45:00;119;170;115;142;121;23;42;72;0;27;33
2020-02-27 15:00:00;111;169;117;143;126;33;23;62;0;35;31
2020-02-27 15:15:00;115;165;99;154;135;32;14;86;0;26;28
2020-02-27 15:30:00;121;170;107;207;140;32;16;98;0;31;40
2020-02-27 15:45:00;104;153;127;176;161;25;16;85;0;30;36
2020-02-27 16:00:00;120;181;122;189;165;35;21;84;0;30;41
