DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-08-08 00:00:00;4;13;15;4;0;4;0
2019-08-08 00:15:00;8;18;21;18;3;3;0
2019-08-08 00:30:00;5;23;14;7;3;1;0
2019-08-08 00:45:00;4;16;13;9;2;5;0
2019-08-08 01:00:00;7;16;8;6;0;2;0
2019-08-08 01:15:00;4;12;10;7;0;1;0
2019-08-08 01:30:00;6;11;7;4;1;4;0
2019-08-08 01:45:00;3;8;8;5;0;1;0
2019-08-08 02:00:00;4;6;6;1;1;1;0
2019-08-08 02:15:00;9;14;11;5;1;0;0
2019-08-08 02:30:00;7;5;6;3;4;2;0
2019-08-08 02:45:00;4;10;12;2;0;2;0
2019-08-08 03:00:00;1;8;7;2;1;0;0
2019-08-08 03:15:00;5;10;7;6;0;0;0
2019-08-08 03:30:00;2;7;6;1;0;1;0
2019-08-08 03:45:00;4;6;13;2;2;0;0
2019-08-08 04:00:00;10;11;11;2;0;1;0
2019-08-08 04:15:00;11;18;14;4;3;0;0
2019-08-08 04:30:00;8;25;25;10;3;3;0
2019-08-08 04:45:00;10;26;40;14;3;3;0
2019-08-08 05:00:00;14;40;114;45;3;10;0
2019-08-08 05:15:00;22;54;175;97;9;18;1
2019-08-08 05:30:00;54;101;183;119;4;14;0
2019-08-08 05:45:00;86;170;189;138;13;25;1
2019-08-08 06:00:00;115;208;166;108;13;21;0
2019-08-08 06:15:00;64;128;214;141;15;37;0
2019-08-08 06:30:00;55;122;212;166;19;51;0
2019-08-08 06:45:00;41;122;212;174;17;40;0
2019-08-08 07:00:00;48;130;202;171;22;40;0
2019-08-08 07:15:00;56;105;229;170;17;41;0
2019-08-08 07:30:00;58;138;207;164;28;46;0
2019-08-08 07:45:00;57;156;235;202;19;49;0
2019-08-08 08:00:00;64;139;195;148;25;39;0
2019-08-08 08:15:00;66;114;211;166;19;42;6
2019-08-08 08:30:00;62;122;174;125;32;26;1
2019-08-08 08:45:00;68;138;186;150;23;27;0
2019-08-08 09:00:00;51;126;130;109;22;21;0
2019-08-08 09:15:00;66;121;140;127;23;14;0
2019-08-08 09:30:00;67;119;120;126;23;24;0
2019-08-08 09:45:00;54;136;154;141;25;18;0
2019-08-08 10:00:00;61;139;126;137;23;18;3
2019-08-08 10:15:00;67;149;121;113;14;21;0
2019-08-08 10:30:00;64;112;113;128;24;23;0
2019-08-08 10:45:00;68;156;123;115;34;17;3
2019-08-08 11:00:00;97;140;144;127;20;26;2
2019-08-08 11:15:00;100;158;117;131;20;19;0
2019-08-08 11:30:00;109;180;121;133;25;29;9
2019-08-08 11:45:00;107;176;108;113;19;20;6
2019-08-08 12:00:00;108;184;126;110;120;31;0
2019-08-08 12:15:00;92;162;99;91;18;16;0
2019-08-08 12:30:00;109;167;112;106;55;37;0
2019-08-08 12:45:00;103;167;140;112;15;32;8
2019-08-08 13:00:00;127;182;155;146;25;32;0
2019-08-08 13:15:00;100;157;191;144;31;34;0
2019-08-08 13:30:00;97;154;153;115;14;46;1
2019-08-08 13:45:00;104;182;172;160;32;32;0
2019-08-08 14:00:00;141;214;142;124;18;28;0
2019-08-08 14:15:00;194;258;110;104;23;21;0
2019-08-08 14:30:00;184;272;108;129;25;22;0
2019-08-08 14:45:00;166;255;126;126;42;24;0
2019-08-08 15:00:00;165;254;120;120;24;23;0
2019-08-08 15:15:00;162;261;123;126;25;20;0
2019-08-08 15:30:00;162;217;105;122;29;24;0
2019-08-08 15:45:00;172;260;119;132;120;28;0
2019-08-08 16:00:00;191;272;109;140;22;22;0
2019-08-08 16:15:00;190;237;125;133;32;33;0
2019-08-08 16:30:00;196;234;116;111;27;24;0
2019-08-08 16:45:00;198;261;130;143;24;32;2
2019-08-08 17:00:00;161;250;110;143;22;34;0
2019-08-08 17:15:00;159;232;112;142;22;16;0
2019-08-08 17:30:00;145;228;117;137;30;18;0
2019-08-08 17:45:00;133;210;113;131;19;28;0
2019-08-08 18:00:00;102;178;114;125;19;22;1
2019-08-08 18:15:00;108;180;117;156;27;24;0
2019-08-08 18:30:00;97;148;91;109;22;22;0
2019-08-08 18:45:00;63;125;101;116;18;24;2
2019-08-08 19:00:00;91;127;104;110;17;21;1
2019-08-08 19:15:00;70;120;93;87;15;15;0
2019-08-08 19:30:00;76;143;72;90;10;15;0
2019-08-08 19:45:00;64;108;74;66;16;9;0
2019-08-08 20:00:00;86;142;72;71;6;22;0
2019-08-08 20:15:00;81;106;75;71;17;11;0
2019-08-08 20:30:00;65;94;70;65;8;10;0
2019-08-08 20:45:00;56;94;81;59;8;11;0
2019-08-08 21:00:00;48;79;152;68;10;9;0
2019-08-08 21:15:00;59;83;164;96;5;7;0
2019-08-08 21:30:00;64;87;120;74;5;15;0
2019-08-08 21:45:00;103;153;67;49;6;12;0
2019-08-08 22:00:00;126;178;47;31;2;6;0
2019-08-08 22:15:00;63;93;53;55;3;6;0
2019-08-08 22:30:00;40;57;41;32;3;4;0
2019-08-08 22:45:00;41;59;37;22;4;1;0
2019-08-08 23:00:00;29;45;20;16;2;5;0
2019-08-08 23:15:00;23;25;29;18;0;4;0
2019-08-08 23:30:00;26;28;22;18;2;6;0
2019-08-08 23:45:00;18;33;30;14;2;2;0
