DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(DCL1);6(DB1);7(TARDCL)
2019-08-15 00:00:00;12;20;22;15;2;2;0
2019-08-15 00:15:00;11;26;24;19;3;0;0
2019-08-15 00:30:00;10;16;9;8;1;2;0
2019-08-15 00:45:00;16;15;16;16;2;4;0
2019-08-15 01:00:00;12;12;9;15;3;0;0
2019-08-15 01:15:00;14;7;16;6;1;1;0
2019-08-15 01:30:00;8;16;13;8;1;4;0
2019-08-15 01:45:00;10;10;10;13;1;2;0
2019-08-15 02:00:00;4;6;6;8;1;2;0
2019-08-15 02:15:00;7;13;10;7;1;1;0
2019-08-15 02:30:00;5;7;6;2;2;3;0
2019-08-15 02:45:00;10;10;6;4;3;0;0
2019-08-15 03:00:00;5;7;7;5;0;0;0
2019-08-15 03:15:00;4;10;4;4;1;0;0
2019-08-15 03:30:00;1;3;6;8;2;0;0
2019-08-15 03:45:00;10;13;11;5;2;1;0
2019-08-15 04:00:00;3;4;4;3;2;0;0
2019-08-15 04:15:00;4;3;5;4;1;2;0
2019-08-15 04:30:00;4;8;7;3;2;1;0
2019-08-15 04:45:00;8;4;7;4;2;1;0
2019-08-15 05:00:00;5;5;12;4;2;1;0
2019-08-15 05:15:00;9;13;15;14;2;1;0
2019-08-15 05:30:00;7;11;33;10;1;1;0
2019-08-15 05:45:00;30;23;26;11;1;4;0
2019-08-15 06:00:00;25;35;16;12;1;0;0
2019-08-15 06:15:00;11;20;23;6;3;5;0
2019-08-15 06:30:00;19;17;16;9;2;1;0
2019-08-15 06:45:00;18;24;16;11;1;3;0
2019-08-15 07:00:00;19;11;16;4;1;1;0
2019-08-15 07:15:00;15;27;17;11;2;2;0
2019-08-15 07:30:00;10;17;11;9;3;2;0
2019-08-15 07:45:00;15;23;25;20;2;0;0
2019-08-15 08:00:00;15;19;15;19;0;1;0
2019-08-15 08:15:00;23;26;19;18;0;5;0
2019-08-15 08:30:00;26;25;13;19;4;4;0
2019-08-15 08:45:00;36;30;30;19;4;2;0
2019-08-15 09:00:00;21;44;29;30;8;4;0
2019-08-15 09:15:00;36;37;40;31;11;3;0
2019-08-15 09:30:00;40;49;38;33;9;4;0
2019-08-15 09:45:00;38;49;51;39;13;2;0
2019-08-15 10:00:00;39;37;42;35;3;4;0
2019-08-15 10:15:00;42;53;36;33;6;7;0
2019-08-15 10:30:00;21;40;35;33;5;2;0
2019-08-15 10:45:00;39;65;52;42;4;6;0
2019-08-15 11:00:00;50;57;48;41;72;5;0
2019-08-15 11:15:00;51;61;46;37;5;5;0
2019-08-15 11:30:00;46;56;58;37;3;6;0
2019-08-15 11:45:00;49;67;47;50;7;5;0
2019-08-15 12:00:00;52;57;49;43;4;8;0
2019-08-15 12:15:00;44;67;45;31;3;2;0
2019-08-15 12:30:00;47;67;58;46;3;4;0
2019-08-15 12:45:00;47;60;61;53;7;6;0
2019-08-15 13:00:00;40;62;57;52;5;7;0
2019-08-15 13:15:00;44;70;69;63;3;10;0
2019-08-15 13:30:00;42;65;71;51;3;6;0
2019-08-15 13:45:00;48;73;63;51;10;10;0
2019-08-15 14:00:00;50;70;52;40;4;9;0
2019-08-15 14:15:00;51;54;56;57;5;5;0
2019-08-15 14:30:00;51;70;65;61;3;7;0
2019-08-15 14:45:00;47;62;55;43;7;6;0
2019-08-15 15:00:00;42;52;51;51;10;16;0
2019-08-15 15:15:00;55;65;51;53;9;6;0
2019-08-15 15:30:00;40;51;65;47;9;9;0
2019-08-15 15:45:00;45;67;53;51;11;4;0
2019-08-15 16:00:00;43;44;44;53;6;6;0
2019-08-15 16:15:00;38;60;58;60;8;14;0
2019-08-15 16:30:00;48;58;59;68;3;4;0
2019-08-15 16:45:00;63;81;67;64;19;9;0
2019-08-15 17:00:00;57;55;60;78;118;8;0
2019-08-15 17:15:00;59;77;65;63;5;13;0
2019-08-15 17:30:00;47;65;54;59;6;10;4
2019-08-15 17:45:00;43;72;61;46;11;14;0
2019-08-15 18:00:00;49;63;59;57;5;4;0
2019-08-15 18:15:00;44;57;66;62;9;7;0
2019-08-15 18:30:00;48;61;66;55;16;11;0
2019-08-15 18:45:00;46;54;53;60;8;7;0
2019-08-15 19:00:00;30;51;53;58;7;5;0
2019-08-15 19:15:00;47;68;60;48;3;9;0
2019-08-15 19:30:00;38;54;46;48;5;10;0
2019-08-15 19:45:00;44;45;55;46;3;10;0
2019-08-15 20:00:00;42;50;43;51;6;11;0
2019-08-15 20:15:00;38;48;62;41;1;5;0
2019-08-15 20:30:00;29;52;49;39;7;5;0
2019-08-15 20:45:00;41;45;35;35;5;5;0
2019-08-15 21:00:00;33;51;41;32;7;5;0
2019-08-15 21:15:00;35;51;38;36;3;9;0
2019-08-15 21:30:00;34;42;57;29;3;5;0
2019-08-15 21:45:00;27;31;42;30;5;5;0
2019-08-15 22:00:00;35;43;36;30;3;6;0
2019-08-15 22:15:00;28;38;35;25;0;5;0
2019-08-15 22:30:00;24;29;18;13;2;6;0
2019-08-15 22:45:00;21;24;31;25;3;1;0
2019-08-15 23:00:00;16;26;20;14;3;2;0
2019-08-15 23:15:00;17;20;22;12;1;1;0
2019-08-15 23:30:00;20;13;22;13;1;2;0
2019-08-15 23:45:00;9;15;23;16;3;0;0
