DATUM;1(TAFGA);2(MP0701);3(MP0702);4(MP0703);5(MP0704);6(MP0705);7(MP0706);8(MP0707);9(MP0708)
2020-02-21 00:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 00:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 00:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 00:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 01:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 01:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 01:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 01:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 02:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 02:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 02:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 02:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 03:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 03:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 03:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 03:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 04:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 04:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 04:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 04:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 05:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 05:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 05:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 05:45:00;0;0;0;0;0;0;0;0;0
2020-02-21 06:00:00;0;0;0;0;0;0;0;0;0
2020-02-21 06:15:00;0;0;0;0;0;0;0;0;0
2020-02-21 06:30:00;0;0;0;0;0;0;0;0;0
2020-02-21 06:45:00;1;0;0;0;0;0;0;0;0
2020-02-21 07:00:00;13;4;0;0;0;0;0;0;0
2020-02-21 07:15:00;21;2;0;0;0;0;0;0;0
2020-02-21 07:30:00;26;6;0;0;0;0;0;0;0
2020-02-21 07:45:00;47;6;0;0;0;0;0;0;0
2020-02-21 08:00:00;27;8;0;0;0;0;0;0;0
2020-02-21 08:15:00;27;0;0;0;0;0;0;0;0
2020-02-21 08:30:00;34;0;0;0;0;0;0;0;0
2020-02-21 08:45:00;4;0;0;0;0;0;0;0;0
2020-02-21 09:00:00;4;0;0;0;0;0;0;0;0
2020-02-21 09:15:00;8;0;0;0;0;0;0;0;0
2020-02-21 09:30:00;7;0;0;0;0;0;0;0;0
2020-02-21 09:45:00;4;0;0;0;0;0;0;0;0
2020-02-21 10:00:00;2;0;0;0;0;0;0;0;0
2020-02-21 10:15:00;2;2;0;0;0;0;0;0;0
2020-02-21 10:30:00;4;4;0;0;0;0;0;0;0
2020-02-21 10:45:00;10;2;0;0;0;0;0;0;0
2020-02-21 11:00:00;15;2;0;0;0;0;0;0;0
2020-02-21 11:15:00;25;2;0;0;0;0;0;0;0
2020-02-21 11:30:00;71;5;0;0;0;0;0;0;0
2020-02-21 11:45:00;19;0;0;0;0;0;0;0;0
2020-02-21 12:00:00;10;0;0;0;0;0;0;0;0
2020-02-21 12:15:00;6;0;0;0;0;0;0;0;0
2020-02-21 12:30:00;31;0;0;0;0;0;0;0;0
2020-02-21 12:45:00;3;5;0;0;0;0;0;0;0
2020-02-21 13:00:00;6;0;0;0;0;0;0;0;0
2020-02-21 13:15:00;10;6;0;0;0;0;0;0;0
2020-02-21 13:30:00;9;1;0;0;0;0;0;0;0
2020-02-21 13:45:00;52;10;0;0;0;0;0;0;0
2020-02-21 14:00:00;27;6;0;0;0;0;0;0;0
2020-02-21 14:15:00;24;4;0;0;0;0;0;0;0
2020-02-21 14:30:00;51;3;0;0;0;0;0;0;0
2020-02-21 14:45:00;8;5;0;0;0;0;0;0;0
2020-02-21 15:00:00;12;0;0;0;0;0;0;0;0
2020-02-21 15:15:00;36;7;0;0;0;0;0;0;0
