DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(TAC);6(DEG12);7(DEG13);8(DEG14);9(DEG15)
2020-11-27 00:00:00;3;0;0;5;0;9;1;0;0
2020-11-27 00:15:00;5;2;0;2;0;14;1;0;0
2020-11-27 00:30:00;6;1;0;6;0;12;0;0;0
2020-11-27 00:45:00;2;2;0;2;0;13;1;0;0
2020-11-27 01:00:00;2;2;0;4;0;12;1;0;0
2020-11-27 01:15:00;2;0;0;2;0;14;1;0;0
2020-11-27 01:30:00;1;1;0;1;0;12;1;0;0
2020-11-27 01:45:00;0;0;1;3;0;14;0;0;0
2020-11-27 02:00:00;0;1;0;4;0;12;1;0;0
2020-11-27 02:15:00;4;1;0;0;0;14;1;0;0
2020-11-27 02:30:00;0;0;0;2;0;12;1;0;0
2020-11-27 02:45:00;3;1;0;1;0;13;1;0;0
2020-11-27 03:00:00;2;1;0;1;0;12;0;0;0
2020-11-27 03:15:00;0;1;0;1;0;14;1;0;0
2020-11-27 03:30:00;2;0;0;2;0;12;1;0;0
2020-11-27 03:45:00;4;1;0;2;0;14;1;0;0
2020-11-27 04:00:00;4;0;0;4;0;12;1;0;0
2020-11-27 04:15:00;4;2;0;6;0;13;0;0;0
2020-11-27 04:30:00;8;1;0;11;0;12;1;0;0
2020-11-27 04:45:00;35;5;2;15;0;14;1;0;0
2020-11-27 05:00:00;72;2;0;15;0;10;1;0;0
2020-11-27 05:15:00;114;7;0;64;0;10;0;0;0
2020-11-27 05:30:00;101;12;1;85;0;10;1;0;0
2020-11-27 05:45:00;121;30;1;169;0;10;1;0;0
2020-11-27 06:00:00;98;25;2;98;0;10;0;0;0
2020-11-27 06:15:00;76;24;2;108;0;10;1;0;0
2020-11-27 06:30:00;102;20;7;114;0;10;0;0;0
2020-11-27 06:45:00;108;19;5;107;0;10;1;0;0
2020-11-27 07:00:00;73;16;6;108;4;10;1;0;0
2020-11-27 07:15:00;83;17;9;188;10;10;0;0;0
2020-11-27 07:30:00;96;15;8;202;0;10;1;0;0
2020-11-27 07:45:00;119;17;13;141;1;10;1;0;0
2020-11-27 08:00:00;93;15;9;120;0;10;0;0;0
2020-11-27 08:15:00;82;15;4;120;0;10;1;0;0
2020-11-27 08:30:00;96;14;8;97;7;10;0;0;0
2020-11-27 08:45:00;96;19;8;116;0;10;1;0;0
2020-11-27 09:00:00;73;16;10;86;0;13;1;0;0
2020-11-27 09:15:00;70;14;12;110;3;13;0;0;0
2020-11-27 09:30:00;87;18;13;120;0;13;1;0;0
2020-11-27 09:45:00;97;16;11;108;3;13;1;0;0
2020-11-27 10:00:00;67;12;17;87;0;12;0;0;0
2020-11-27 10:15:00;69;11;18;122;6;12;1;0;0
2020-11-27 10:30:00;80;10;14;80;2;11;1;0;0
2020-11-27 10:45:00;97;27;17;119;5;13;1;0;0
2020-11-27 11:00:00;118;14;17;112;2;13;0;0;0
2020-11-27 11:15:00;96;17;22;105;11;13;1;0;0
2020-11-27 11:30:00;98;18;20;105;0;13;1;0;0
2020-11-27 11:45:00;96;28;18;124;0;12;0;0;0
2020-11-27 12:00:00;131;29;25;155;10;13;1;0;0
2020-11-27 12:15:00;136;20;15;126;6;12;1;0;0
2020-11-27 12:30:00;133;24;14;132;16;13;0;0;0
2020-11-27 12:45:00;134;24;23;149;0;13;1;0;0
2020-11-27 13:00:00;166;14;17;91;2;13;1;0;0
2020-11-27 13:15:00;152;15;21;133;0;9;0;0;0
2020-11-27 13:30:00;161;30;36;170;4;11;1;0;0
2020-11-27 13:45:00;164;25;20;153;1;9;1;0;0
2020-11-27 14:00:00;156;23;21;156;0;10;0;0;0
2020-11-27 14:15:00;137;28;19;174;1;10;1;0;0
2020-11-27 14:30:00;134;16;21;141;1;10;1;0;0
2020-11-27 14:45:00;112;21;17;157;0;10;0;0;0
2020-11-27 15:00:00;145;28;20;146;5;10;1;0;0
2020-11-27 15:15:00;129;18;17;147;1;10;0;0;0
2020-11-27 15:30:00;132;19;21;115;1;10;1;0;0
2020-11-27 15:45:00;149;25;13;149;5;10;1;0;0
2020-11-27 16:00:00;112;16;17;107;12;10;0;0;0
2020-11-27 16:15:00;109;17;22;126;12;10;1;0;0
2020-11-27 16:30:00;109;13;17;124;8;10;1;0;0
2020-11-27 16:45:00;113;9;15;109;0;10;0;0;0
2020-11-27 17:00:00;99;11;18;99;0;10;1;0;0
2020-11-27 17:15:00;111;10;15;88;0;10;0;0;0
2020-11-27 17:30:00;109;14;13;96;0;10;1;0;0
2020-11-27 17:45:00;83;11;13;91;0;10;1;0;0
2020-11-27 18:00:00;75;15;11;84;0;10;0;0;0
2020-11-27 18:15:00;83;6;6;70;1;10;1;0;0
2020-11-27 18:30:00;71;7;4;72;0;10;1;0;0
2020-11-27 18:45:00;72;6;8;57;0;10;0;0;0
2020-11-27 19:00:00;67;5;8;48;0;10;1;0;0
2020-11-27 19:15:00;56;8;6;49;0;10;0;0;0
2020-11-27 19:30:00;47;10;2;55;0;10;1;0;0
2020-11-27 19:45:00;35;5;4;49;0;10;1;0;0
2020-11-27 20:00:00;60;7;4;50;0;13;0;0;0
2020-11-27 20:15:00;38;5;1;34;0;12;1;0;0
2020-11-27 20:30:00;42;2;0;40;0;12;1;0;0
2020-11-27 20:45:00;55;3;2;36;0;14;1;0;0
2020-11-27 21:00:00;83;4;0;38;0;12;0;0;0
2020-11-27 21:15:00;97;5;0;62;0;13;1;0;0
2020-11-27 21:30:00;46;5;0;63;0;12;1;0;0
2020-11-27 21:45:00;53;16;0;122;0;14;1;0;0
2020-11-27 22:00:00;57;13;1;57;0;9;0;0;0
2020-11-27 22:15:00;35;7;0;38;0;11;1;0;0
2020-11-27 22:30:00;19;3;0;13;0;9;1;0;0
2020-11-27 22:45:00;17;5;3;17;0;13;0;0;0
2020-11-27 23:00:00;19;3;0;9;0;12;1;0;0
2020-11-27 23:15:00;11;3;0;20;0;13;1;0;0
2020-11-27 23:30:00;10;1;1;11;0;12;1;0;0
2020-11-27 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
