DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DD1);10(DD2);11(DRES1);12(DRES2);13(DRES3);14(DRES4);15(TARDB);16(TAFGA);17(TAFBA);18(TAFBB);19(TAFBD)
2020-09-20 00:00:00;21;33;15;2;16;19;9;15;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 00:15:00;12;22;15;2;25;16;7;14;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 00:30:00;15;25;20;1;31;34;7;15;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 00:45:00;15;22;15;0;24;29;5;11;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 01:00:00;23;28;13;1;17;22;5;12;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 01:15:00;16;21;12;0;15;20;4;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 01:30:00;16;13;5;2;15;15;1;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 01:45:00;5;8;8;0;13;20;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 02:00:00;11;17;8;2;11;12;5;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 02:15:00;7;11;10;1;9;9;3;8;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 02:30:00;8;20;10;1;13;14;3;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 02:45:00;9;11;7;2;15;18;3;11;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 03:00:00;7;11;10;0;13;20;4;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 03:15:00;4;5;4;0;6;10;3;4;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 03:30:00;1;7;7;1;6;10;3;7;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 03:45:00;5;7;5;0;5;12;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 04:00:00;2;5;7;1;2;7;2;7;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 04:15:00;6;6;6;0;4;9;2;6;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 04:30:00;4;6;8;0;3;9;6;9;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 04:45:00;6;3;6;2;9;15;3;5;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 05:00:00;5;7;6;0;15;20;4;7;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 05:15:00;9;17;14;1;10;17;4;12;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 05:30:00;13;21;8;2;9;14;7;10;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 05:45:00;9;12;9;0;10;19;4;9;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 06:00:00;14;20;11;2;12;27;5;13;0;0;0;0;0;0;0;0;0;0;0
2020-09-20 06:15:00;8;9;6;1;5;13;3;7;0;0;0;0;0;0;0;0;0;0;0
