DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DC3);8(DC4);9(DC5);10(DD1);11(TAFGAC)
2020-03-17 00:00:00;5;6;0;0;8;3;0;9;5;0;0
2020-03-17 00:15:00;6;7;0;0;13;10;0;12;12;0;0
2020-03-17 00:30:00;5;5;0;0;8;11;0;9;11;0;0
2020-03-17 00:45:00;6;6;0;0;11;5;0;10;7;0;0
2020-03-17 01:00:00;4;8;1;0;6;5;0;4;8;0;0
2020-03-17 01:15:00;6;6;0;0;7;6;0;8;6;0;0
2020-03-17 01:30:00;5;5;1;0;2;3;1;2;2;0;0
2020-03-17 01:45:00;4;8;1;0;3;2;0;2;3;0;0
2020-03-17 02:00:00;4;7;2;0;4;5;0;5;4;0;0
2020-03-17 02:15:00;10;11;0;0;7;4;0;6;5;0;0
2020-03-17 02:30:00;7;7;0;0;6;3;0;7;3;0;0
2020-03-17 02:45:00;4;4;1;1;8;2;0;8;5;0;0
2020-03-17 03:00:00;2;2;0;0;10;3;0;7;3;0;0
2020-03-17 03:15:00;4;7;1;1;4;3;0;5;2;0;0
2020-03-17 03:30:00;6;6;0;1;15;4;1;15;6;1;0
2020-03-17 03:45:00;6;2;0;0;3;0;0;3;3;0;0
2020-03-17 04:00:00;9;8;0;1;6;2;0;6;3;0;0
2020-03-17 04:15:00;7;6;0;0;15;8;0;12;8;0;0
2020-03-17 04:30:00;17;14;2;0;11;7;0;10;7;0;0
2020-03-17 04:45:00;28;18;1;0;10;13;0;10;13;0;0
2020-03-17 05:00:00;36;32;2;1;26;13;0;25;14;0;0
2020-03-17 05:15:00;23;23;2;2;43;18;1;43;28;0;0
2020-03-17 05:30:00;64;69;14;1;56;28;1;54;39;0;0
2020-03-17 05:45:00;77;72;17;7;66;33;1;69;32;0;0
2020-03-17 06:00:00;73;69;17;4;88;54;3;86;65;0;0
2020-03-17 06:15:00;61;72;27;14;89;70;4;88;79;0;0
2020-03-17 06:30:00;91;130;26;14;117;95;8;122;95;0;42
2020-03-17 06:45:00;87;117;18;5;119;129;9;111;133;2;8
2020-03-17 07:00:00;73;102;16;8;109;114;10;109;128;1;29
2020-03-17 07:15:00;82;106;8;7;90;105;6;87;117;5;0
2020-03-17 07:30:00;77;111;11;3;95;87;12;95;98;1;0
2020-03-17 07:45:00;65;83;7;108;99;81;6;91;92;2;0
2020-03-17 08:00:00;71;95;9;8;78;91;9;87;100;5;2
2020-03-17 08:15:00;71;87;8;9;85;71;2;82;83;3;0
2020-03-17 08:30:00;72;88;6;6;90;97;12;95;93;3;5
2020-03-17 08:45:00;66;78;10;18;71;67;6;74;72;6;6
2020-03-17 09:00:00;79;88;18;16;85;72;5;90;82;2;2
2020-03-17 09:15:00;68;86;10;10;76;76;8;75;85;4;2
2020-03-17 09:30:00;91;102;14;9;83;73;9;75;81;7;4
2020-03-17 09:45:00;66;95;9;8;91;93;7;88;94;10;1
2020-03-17 10:00:00;79;73;18;12;82;69;10;86;74;6;1
2020-03-17 10:15:00;80;101;12;7;81;66;12;79;76;5;22
2020-03-17 10:30:00;85;101;12;7;79;83;5;81;95;3;55
2020-03-17 10:45:00;60;103;7;9;82;80;5;79;95;5;1
2020-03-17 11:00:00;25;150;20;12;96;95;9;96;102;4;7
2020-03-17 11:15:00;38;154;10;8;85;81;10;78;86;6;0
2020-03-17 11:30:00;44;116;13;6;80;74;7;75;82;10;14
2020-03-17 11:45:00;46;125;10;14;80;79;8;79;83;8;7
2020-03-17 12:00:00;50;141;19;17;87;89;9;82;96;5;0
2020-03-17 12:15:00;38;136;14;7;88;79;9;86;77;4;60
2020-03-17 12:30:00;58;161;28;5;74;86;5;73;90;3;1
2020-03-17 12:45:00;42;146;19;10;77;86;7;74;103;10;0
2020-03-17 13:00:00;41;136;19;9;87;98;7;79;102;4;3
2020-03-17 13:15:00;81;98;11;4;99;89;5;98;107;4;0
2020-03-17 13:30:00;88;106;9;11;93;85;10;92;94;11;2
2020-03-17 13:45:00;79;94;17;6;98;82;6;94;97;10;13
2020-03-17 14:00:00;92;115;10;7;90;83;6;97;80;7;4
2020-03-17 14:15:00;70;90;11;5;98;91;13;93;96;4;5
2020-03-17 14:30:00;97;136;24;7;95;91;6;90;96;4;4
2020-03-17 14:45:00;87;90;11;9;81;95;10;74;99;6;22
2020-03-17 15:00:00;82;122;10;18;97;106;8;91;105;7;12
2020-03-17 15:15:00;86;119;21;12;104;102;3;108;119;2;46
2020-03-17 15:30:00;89;99;8;6;98;116;11;99;117;7;4
2020-03-17 15:45:00;87;111;12;22;96;99;9;92;100;8;4
2020-03-17 16:00:00;92;144;11;10;110;114;9;108;122;5;19
2020-03-17 16:15:00;114;137;17;32;97;128;8;93;131;8;79
2020-03-17 16:30:00;87;125;9;39;107;113;4;106;124;10;23
2020-03-17 16:45:00;97;116;15;32;104;124;11;100;131;4;31
2020-03-17 17:00:00;102;144;16;36;107;135;11;106;128;11;12
2020-03-17 17:15:00;101;150;19;23;130;131;11;122;122;10;29
2020-03-17 17:30:00;95;137;19;27;94;104;6;89;108;11;6
2020-03-17 17:45:00;77;102;11;19;102;101;6;97;100;6;30
2020-03-17 18:00:00;55;72;4;20;99;96;2;94;97;1;6
2020-03-17 18:15:00;68;95;5;17;90;97;2;88;104;1;7
2020-03-17 18:30:00;50;106;7;8;82;101;4;77;97;2;5
2020-03-17 18:45:00;36;79;6;13;65;78;1;67;79;2;6
2020-03-17 19:00:00;38;73;10;6;63;66;3;63;64;1;5
2020-03-17 19:15:00;50;70;3;2;63;48;1;56;55;0;5
2020-03-17 19:30:00;38;39;5;4;54;48;3;50;51;1;0
2020-03-17 19:45:00;36;52;17;0;44;53;0;39;53;0;1
2020-03-17 20:00:00;28;36;5;5;51;43;4;45;41;0;1
2020-03-17 20:15:00;32;31;1;3;47;37;3;45;40;0;0
2020-03-17 20:30:00;29;32;2;3;35;24;1;34;24;0;0
2020-03-17 20:45:00;19;23;4;2;38;23;2;36;33;0;0
2020-03-17 21:00:00;30;33;5;2;41;30;0;40;33;0;0
2020-03-17 21:15:00;18;20;1;2;19;19;0;20;18;0;0
2020-03-17 21:30:00;26;22;1;4;22;18;0;25;22;0;0
2020-03-17 21:45:00;12;16;2;1;21;19;1;18;21;0;0
2020-03-17 22:00:00;21;36;3;5;20;16;2;18;19;0;0
2020-03-17 22:15:00;24;24;3;2;21;13;0;18;13;0;0
2020-03-17 22:30:00;16;17;0;0;15;20;2;15;23;0;0
2020-03-17 22:45:00;12;12;0;0;17;9;0;18;13;0;0
2020-03-17 23:00:00;15;9;1;0;24;13;1;22;15;1;0
2020-03-17 23:15:00;11;16;2;0;16;15;0;13;17;0;0
2020-03-17 23:30:00;8;10;0;0;17;15;1;15;14;1;0
