DATUM;1(DA1);2(DA2);3(DC1);4(DC2);5(TA1A);6(TA2A);7(TA1C);8(TA2C)
2019-08-08 00:00:00;10;8;10;0;0;0;0;0
2019-08-08 00:15:00;6;14;11;0;0;0;0;0
2019-08-08 00:30:00;15;14;11;0;0;0;0;0
2019-08-08 00:45:00;9;10;9;0;0;0;0;0
2019-08-08 01:00:00;9;12;5;0;0;0;0;0
2019-08-08 01:15:00;11;7;7;0;0;0;0;0
2019-08-08 01:30:00;10;12;9;0;0;0;0;0
2019-08-08 01:45:00;2;9;7;0;0;0;0;0
2019-08-08 02:00:00;4;7;5;0;0;0;0;0
2019-08-08 02:15:00;8;9;10;0;0;0;0;0
2019-08-08 02:30:00;8;9;6;0;0;0;0;0
2019-08-08 02:45:00;6;6;5;0;0;0;0;0
2019-08-08 03:00:00;2;7;5;0;0;0;0;0
2019-08-08 03:15:00;7;6;7;0;0;0;0;0
2019-08-08 03:30:00;5;3;4;0;0;0;0;0
2019-08-08 03:45:00;3;5;6;0;0;0;0;0
2019-08-08 04:00:00;9;12;8;0;0;0;0;0
2019-08-08 04:15:00;18;10;8;0;0;0;0;0
2019-08-08 04:30:00;17;21;11;0;0;0;0;0
2019-08-08 04:45:00;12;25;21;0;0;0;0;0
2019-08-08 05:00:00;26;37;43;0;0;0;0;0
2019-08-08 05:15:00;31;48;103;0;0;0;0;0
2019-08-08 05:30:00;49;93;100;0;0;0;0;0
2019-08-08 05:45:00;93;109;70;0;10;0;0;2
2019-08-08 06:00:00;110;158;62;0;0;0;0;0
2019-08-08 06:15:00;52;142;61;0;0;0;0;1
2019-08-08 06:30:00;66;142;78;0;3;0;7;0
2019-08-08 06:45:00;60;123;76;0;0;3;15;1
2019-08-08 07:00:00;52;110;71;0;12;1;9;2
2019-08-08 07:15:00;54;122;77;0;3;2;0;1
2019-08-08 07:30:00;63;141;77;0;0;4;12;0
2019-08-08 07:45:00;72;147;85;0;1;3;7;4
2019-08-08 08:00:00;67;135;84;0;9;3;2;0
2019-08-08 08:15:00;65;121;78;0;7;10;21;10
2019-08-08 08:30:00;58;131;53;0;9;14;5;0
2019-08-08 08:45:00;76;126;91;0;6;6;10;6
2019-08-08 09:00:00;61;117;67;0;74;0;0;8
2019-08-08 09:15:00;68;129;70;0;2;2;0;5
2019-08-08 09:30:00;64;107;78;0;0;3;3;0
2019-08-08 09:45:00;68;130;84;0;3;3;60;5
2019-08-08 10:00:00;63;119;76;0;11;4;14;2
2019-08-08 10:15:00;69;128;69;0;2;1;11;1
2019-08-08 10:30:00;68;112;80;0;5;3;4;7
2019-08-08 10:45:00;75;149;73;0;5;0;42;3
2019-08-08 11:00:00;91;132;83;0;4;6;10;0
2019-08-08 11:15:00;79;157;82;0;7;1;0;12
2019-08-08 11:30:00;81;176;74;0;5;3;5;0
2019-08-08 11:45:00;105;174;81;0;6;4;9;11
2019-08-08 12:00:00;99;159;73;0;2;5;7;4
2019-08-08 12:15:00;90;161;60;0;5;3;13;16
2019-08-08 12:30:00;82;158;74;0;10;4;2;10
2019-08-08 12:45:00;86;161;89;0;14;3;11;15
2019-08-08 13:00:00;95;158;101;0;5;8;23;5
2019-08-08 13:15:00;89;148;111;0;19;8;5;6
2019-08-08 13:30:00;87;162;110;0;10;9;18;4
2019-08-08 13:45:00;101;154;111;0;71;11;5;20
2019-08-08 14:00:00;129;157;93;0;8;3;16;18
2019-08-08 14:15:00;164;211;77;0;37;1;3;25
2019-08-08 14:30:00;162;194;80;0;68;59;72;28
2019-08-08 14:45:00;126;175;84;0;25;1;24;49
2019-08-08 15:00:00;112;170;68;0;15;3;37;8
2019-08-08 15:15:00;106;170;87;0;44;0;0;62
2019-08-08 15:30:00;109;187;97;0;44;1;37;25
2019-08-08 15:45:00;121;206;104;0;28;2;11;39
2019-08-08 16:00:00;139;201;91;0;19;1;6;24
2019-08-08 16:15:00;110;227;102;0;3;4;17;6
2019-08-08 16:30:00;133;217;88;0;23;2;25;16
2019-08-08 16:45:00;109;212;82;0;18;5;17;39
2019-08-08 17:00:00;86;205;102;0;10;2;16;9
2019-08-08 17:15:00;99;207;83;0;10;8;4;16
2019-08-08 17:30:00;101;202;82;0;31;4;6;18
2019-08-08 17:45:00;96;195;88;0;26;2;6;15
2019-08-08 18:00:00;92;177;84;0;11;1;13;3
2019-08-08 18:15:00;80;149;103;0;18;6;18;25
2019-08-08 18:30:00;68;157;73;0;4;1;3;0
2019-08-08 18:45:00;52;138;80;0;5;8;4;7
2019-08-08 19:00:00;54;164;63;0;11;2;5;18
2019-08-08 19:15:00;58;146;60;0;16;7;2;6
2019-08-08 19:30:00;55;175;48;0;5;12;8;2
2019-08-08 19:45:00;44;126;51;0;20;0;3;5
2019-08-08 20:00:00;72;143;60;0;6;3;0;0
2019-08-08 20:15:00;67;114;59;0;11;0;0;5
2019-08-08 20:30:00;47;127;47;0;0;0;0;0
2019-08-08 20:45:00;47;94;40;0;0;0;0;0
2019-08-08 21:00:00;42;87;64;0;0;0;0;0
2019-08-08 21:15:00;30;82;66;0;0;0;0;0
2019-08-08 21:30:00;53;84;62;0;0;0;0;0
2019-08-08 21:45:00;82;94;51;0;0;0;0;0
2019-08-08 22:00:00;103;102;34;0;0;0;0;0
2019-08-08 22:15:00;47;65;36;0;0;0;0;0
2019-08-08 22:30:00;44;70;29;0;0;0;0;0
2019-08-08 22:45:00;32;62;18;0;3;0;0;0
2019-08-08 23:00:00;26;51;20;0;0;0;0;0
2019-08-08 23:15:00;20;27;19;0;0;0;0;0
2019-08-08 23:30:00;19;30;16;0;0;0;0;0
2019-08-08 23:45:00;12;28;25;0;0;0;0;0
