DATUM;1(DA1);2(DB1);3(DB2);4(DB3);5(DI1);6(DC1);7(DD1);8(DD2);9(DE1);10(DF1);11(DF2)
2020-10-20 00:00:00;1;1;1;0;1;0;2;1;0;2;0
2020-10-20 00:15:00;0;4;4;1;1;0;3;1;0;0;0
2020-10-20 00:30:00;2;1;2;0;1;1;3;1;0;0;1
2020-10-20 00:45:00;0;1;4;1;1;0;1;1;1;1;2
2020-10-20 01:00:00;0;4;2;0;0;0;3;0;1;1;2
2020-10-20 01:15:00;1;3;3;0;1;1;3;1;0;1;0
2020-10-20 01:30:00;0;0;0;0;0;1;0;0;1;0;0
2020-10-20 01:45:00;0;0;1;0;0;0;1;0;0;1;0
2020-10-20 02:00:00;0;0;0;0;0;1;1;0;0;1;0
2020-10-20 02:15:00;0;0;2;0;0;0;0;0;1;1;0
2020-10-20 02:30:00;0;0;2;0;0;1;0;0;0;4;1
2020-10-20 02:45:00;0;1;1;1;1;1;2;0;0;1;2
2020-10-20 03:00:00;0;0;1;0;0;0;2;0;0;2;1
2020-10-20 03:15:00;0;1;0;0;0;0;1;0;0;0;1
2020-10-20 03:30:00;0;0;1;0;0;0;1;0;0;1;1
2020-10-20 03:45:00;0;0;0;0;0;0;1;0;1;2;1
2020-10-20 04:00:00;0;4;2;0;0;0;0;0;0;1;1
2020-10-20 04:15:00;0;0;2;0;1;0;0;1;0;0;3
2020-10-20 04:30:00;1;1;1;1;2;1;2;0;0;1;1
2020-10-20 04:45:00;2;9;4;0;2;2;3;1;0;1;3
2020-10-20 05:00:00;2;17;6;0;0;1;2;1;2;2;4
2020-10-20 05:15:00;3;55;23;2;2;0;4;0;0;6;4
2020-10-20 05:30:00;1;59;29;0;0;5;6;2;5;24;12
2020-10-20 05:45:00;1;22;31;3;4;5;12;3;6;22;14
2020-10-20 06:00:00;1;16;14;4;4;4;7;0;11;17;13
2020-10-20 06:15:00;7;17;14;3;9;7;13;3;13;20;14
2020-10-20 06:30:00;7;43;34;9;14;6;18;6;14;23;16
2020-10-20 06:45:00;6;32;35;9;13;10;19;3;13;28;28
2020-10-20 07:00:00;5;41;33;14;13;12;23;5;14;32;16
2020-10-20 07:15:00;11;37;40;40;46;13;32;18;43;71;24
2020-10-20 07:30:00;21;48;59;50;66;29;58;27;78;77;36
2020-10-20 07:45:00;6;56;59;31;37;33;61;42;48;67;44
2020-10-20 08:00:00;6;38;58;21;25;16;35;22;25;45;24
2020-10-20 08:15:00;4;36;49;13;15;9;22;13;27;45;27
2020-10-20 08:30:00;11;36;44;17;22;14;34;18;35;45;18
2020-10-20 08:45:00;6;33;33;15;21;17;20;12;23;29;21
2020-10-20 09:00:00;4;26;32;10;15;14;26;18;25;30;17
2020-10-20 09:15:00;2;23;28;9;11;15;21;19;22;32;16
2020-10-20 09:30:00;2;19;49;7;11;15;28;13;25;46;23
2020-10-20 09:45:00;8;32;57;14;21;15;35;22;21;27;25
2020-10-20 10:00:00;8;28;39;13;14;16;24;19;19;34;22
2020-10-20 10:15:00;11;32;52;9;19;16;37;23;25;27;17
2020-10-20 10:30:00;11;32;59;14;19;20;33;20;22;29;22
2020-10-20 10:45:00;11;23;52;10;13;17;26;21;28;34;33
2020-10-20 11:00:00;2;33;37;17;19;22;30;26;19;24;23
2020-10-20 11:15:00;5;45;55;13;15;19;33;30;17;23;19
2020-10-20 11:30:00;6;29;48;8;12;16;39;34;26;25;18
2020-10-20 11:45:00;4;29;39;18;19;16;36;21;24;20;21
2020-10-20 12:00:00;4;28;38;10;16;26;41;26;22;20;27
2020-10-20 12:15:00;5;33;54;14;17;23;39;23;27;26;20
2020-10-20 12:30:00;6;20;61;19;21;24;41;13;30;29;24
2020-10-20 12:45:00;8;29;63;23;27;21;41;29;29;27;27
2020-10-20 13:00:00;9;32;36;17;23;34;54;35;24;34;37
2020-10-20 13:15:00;6;43;47;8;10;18;55;33;25;23;16
2020-10-20 13:30:00;5;50;47;8;11;13;35;14;17;22;18
2020-10-20 13:45:00;3;43;47;8;12;29;29;22;26;32;18
2020-10-20 14:00:00;14;40;46;7;12;22;32;28;22;25;21
2020-10-20 14:15:00;7;38;38;9;13;16;41;25;25;25;33
2020-10-20 14:30:00;12;41;42;16;28;22;33;27;30;31;35
2020-10-20 14:45:00;4;38;42;13;16;22;36;20;32;32;23
2020-10-20 15:00:00;10;43;42;9;14;23;39;33;30;27;25
2020-10-20 15:15:00;4;39;55;17;18;18;32;32;33;29;28
2020-10-20 15:30:00;8;55;55;12;17;37;36;27;35;41;30
2020-10-20 15:45:00;10;40;40;23;29;37;55;42;34;29;32
2020-10-20 16:00:00;7;49;63;13;18;37;65;64;36;38;36
2020-10-20 16:15:00;11;59;60;13;18;33;45;38;31;36;44
2020-10-20 16:30:00;6;62;70;21;23;29;57;29;29;35;44
2020-10-20 16:45:00;4;48;50;17;19;29;44;32;32;42;32
