DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-01-03 00:00:00;11;9;15;0;0;14;11;1;5
2020-01-03 00:15:00;21;11;5;0;0;9;4;0;0
2020-01-03 00:30:00;9;11;4;4;1;10;5;1;1
2020-01-03 00:45:00;8;3;7;1;0;11;11;1;2
2020-01-03 01:00:00;6;10;8;3;4;7;2;0;0
2020-01-03 01:15:00;10;9;10;7;3;13;7;2;3
2020-01-03 01:30:00;6;5;5;2;1;8;3;1;1
2020-01-03 01:45:00;3;4;3;3;1;10;6;0;1
2020-01-03 02:00:00;9;9;8;5;4;12;5;0;1
2020-01-03 02:15:00;3;4;5;3;1;13;7;0;0
2020-01-03 02:30:00;4;2;4;1;1;5;4;0;0
2020-01-03 02:45:00;5;5;7;3;2;7;9;0;0
2020-01-03 03:00:00;7;4;4;1;2;7;3;0;0
2020-01-03 03:15:00;4;4;3;1;1;7;3;0;0
2020-01-03 03:30:00;2;8;8;5;3;3;5;0;0
2020-01-03 03:45:00;12;13;10;9;0;18;9;10;9
2020-01-03 04:00:00;6;1;1;1;2;9;4;0;1
2020-01-03 04:15:00;6;6;4;5;3;8;1;1;1
2020-01-03 04:30:00;2;7;12;4;4;12;4;0;1
2020-01-03 04:45:00;6;8;6;3;0;16;5;3;2
2020-01-03 05:00:00;13;2;8;2;1;14;12;1;1
2020-01-03 05:15:00;16;16;13;4;2;31;14;1;2
2020-01-03 05:30:00;30;18;15;8;4;28;24;2;2
2020-01-03 05:45:00;25;16;14;9;5;27;16;1;3
2020-01-03 06:00:00;19;15;11;4;2;29;16;2;3
2020-01-03 06:15:00;34;25;19;7;6;34;15;4;3
2020-01-03 06:30:00;29;17;27;4;9;35;24;5;7
2020-01-03 06:45:00;27;49;39;6;8;29;35;4;3
2020-01-03 07:00:00;44;59;29;9;9;32;21;5;8
2020-01-03 07:15:00;29;43;43;13;8;57;34;2;6
2020-01-03 07:30:00;37;38;26;10;9;39;31;6;13
2020-01-03 07:45:00;41;41;40;12;10;53;41;5;13
2020-01-03 08:00:00;40;42;41;10;12;37;29;5;8
2020-01-03 08:15:00;28;51;55;12;8;55;55;5;7
2020-01-03 08:30:00;42;47;42;9;11;36;43;5;7
2020-01-03 08:45:00;54;56;52;11;13;44;42;8;12
2020-01-03 09:00:00;47;52;59;13;10;73;51;15;23
2020-01-03 09:15:00;47;67;58;11;10;68;44;8;10
2020-01-03 09:30:00;58;57;42;15;9;85;49;9;8
2020-01-03 09:45:00;75;67;77;13;14;80;54;18;19
2020-01-03 10:00:00;78;60;83;22;12;77;85;7;12
2020-01-03 10:15:00;88;56;68;16;9;97;78;15;21
2020-01-03 10:30:00;83;89;82;11;13;95;67;17;20
2020-01-03 10:45:00;80;90;81;21;14;93;77;17;27
2020-01-03 11:00:00;82;76;76;14;12;87;97;19;23
2020-01-03 11:15:00;98;93;81;25;18;90;70;16;20
2020-01-03 11:30:00;102;99;80;19;12;95;83;23;31
2020-01-03 11:45:00;79;85;61;17;11;96;78;11;17
2020-01-03 12:00:00;101;106;71;27;11;107;77;16;21
2020-01-03 12:15:00;90;85;115;26;11;94;83;14;22
2020-01-03 12:30:00;89;84;88;27;15;109;86;47;23
2020-01-03 12:45:00;105;100;83;30;13;110;83;15;19
2020-01-03 13:00:00;83;79;66;22;10;90;99;42;25
2020-01-03 13:15:00;82;118;81;27;12;127;110;22;33
2020-01-03 13:30:00;104;105;101;25;12;130;82;17;26
2020-01-03 13:45:00;108;110;85;26;8;91;74;11;19
2020-01-03 14:00:00;137;151;90;21;15;114;101;15;18
2020-01-03 14:15:00;106;86;63;24;10;110;82;18;20
2020-01-03 14:30:00;112;130;92;32;14;107;93;14;19
2020-01-03 14:45:00;100;114;99;24;16;105;109;15;20
2020-01-03 15:00:00;109;104;97;20;13;109;65;21;22
2020-01-03 15:15:00;84;137;95;25;12;114;96;10;18
2020-01-03 15:30:00;108;121;74;22;9;127;99;12;16
2020-01-03 15:45:00;107;120;99;20;9;107;94;14;20
2020-01-03 16:00:00;113;130;90;23;16;111;76;20;22
2020-01-03 16:15:00;107;124;82;30;12;99;96;17;17
2020-01-03 16:30:00;103;118;68;20;18;131;116;16;20
2020-01-03 16:45:00;115;147;91;32;11;102;85;11;28
2020-01-03 17:00:00;109;132;78;32;10;97;87;14;17
2020-01-03 17:15:00;126;127;70;30;14;79;78;7;15
2020-01-03 17:30:00;152;127;81;25;12;98;86;13;19
2020-01-03 17:45:00;132;145;69;26;12;80;92;9;19
2020-01-03 18:00:00;112;146;75;36;14;95;73;15;20
2020-01-03 18:15:00;122;130;81;27;16;80;79;14;21
2020-01-03 18:30:00;112;131;77;31;12;83;71;5;14
2020-01-03 18:45:00;99;105;55;20;16;75;57;11;18
2020-01-03 19:00:00;87;93;59;20;15;74;61;12;53
2020-01-03 19:15:00;59;70;47;23;11;52;34;8;9
2020-01-03 19:30:00;53;74;55;17;12;42;31;11;13
2020-01-03 19:45:00;57;61;48;12;16;53;38;9;10
2020-01-03 20:00:00;57;67;41;18;10;53;31;6;13
2020-01-03 20:15:00;45;49;59;14;16;50;48;4;8
2020-01-03 20:30:00;35;44;41;9;7;50;39;5;8
2020-01-03 20:45:00;41;37;33;13;8;44;22;2;11
2020-01-03 21:00:00;30;36;36;11;9;59;35;1;4
2020-01-03 21:15:00;25;43;27;13;9;32;24;7;10
2020-01-03 21:30:00;29;43;38;14;17;31;17;7;8
2020-01-03 21:45:00;33;32;36;9;8;36;50;10;15
2020-01-03 22:00:00;24;23;105;23;16;139;140;32;66
2020-01-03 22:15:00;32;41;83;30;19;100;118;30;60
2020-01-03 22:30:00;32;28;32;7;6;41;33;11;20
2020-01-03 22:45:00;23;22;28;6;5;34;27;2;6
2020-01-03 23:00:00;27;22;25;5;1;30;17;4;6
2020-01-03 23:15:00;24;27;23;6;1;30;20;6;6
2020-01-03 23:30:00;25;15;14;4;3;24;13;3;5
2020-01-03 23:45:00;18;14;12;4;4;18;15;2;2
