DATUM;1(DA1);2(DA2);3(DA3);4(DA4);5(DB1);6(DC1);7(DC2);8(DD1);9(TAFGA)
2020-06-25 00:00:00;12;10;8;5;3;10;7;1;2
2020-06-25 00:15:00;14;9;9;3;2;10;4;1;2
2020-06-25 00:30:00;5;8;10;4;5;10;5;0;1
2020-06-25 00:45:00;6;13;8;5;1;6;2;0;0
2020-06-25 01:00:00;6;5;8;4;3;7;4;1;2
2020-06-25 01:15:00;8;4;3;1;0;6;2;1;1
2020-06-25 01:30:00;3;4;5;2;1;7;6;0;0
2020-06-25 01:45:00;4;3;0;0;0;8;6;0;0
2020-06-25 02:00:00;1;4;6;2;1;8;6;0;1
2020-06-25 02:15:00;4;4;6;4;0;6;4;0;0
2020-06-25 02:30:00;3;1;3;1;1;5;2;0;0
2020-06-25 02:45:00;4;3;3;2;2;5;2;0;0
2020-06-25 03:00:00;9;5;6;2;1;5;4;0;0
2020-06-25 03:15:00;5;8;3;3;3;5;1;1;0
2020-06-25 03:30:00;5;6;4;1;0;5;2;0;0
2020-06-25 03:45:00;6;4;6;4;5;10;6;0;1
2020-06-25 04:00:00;5;4;5;4;2;8;7;0;0
2020-06-25 04:15:00;7;0;2;0;0;9;4;1;1
2020-06-25 04:30:00;11;5;4;3;3;23;6;1;1
2020-06-25 04:45:00;10;7;5;4;1;19;9;0;0
2020-06-25 05:00:00;21;9;9;4;0;28;13;0;0
2020-06-25 05:15:00;30;15;21;6;1;23;25;2;3
2020-06-25 05:30:00;28;19;27;5;1;45;33;2;7
2020-06-25 05:45:00;45;20;50;14;8;65;66;4;11
2020-06-25 06:00:00;47;28;44;12;3;47;47;4;6
2020-06-25 06:15:00;66;39;67;16;5;69;77;7;14
2020-06-25 06:30:00;63;45;60;12;9;100;82;9;18
2020-06-25 06:45:00;101;81;66;24;11;89;70;11;15
2020-06-25 07:00:00;110;85;68;13;12;74;64;9;13
2020-06-25 07:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-25 07:30:00;108;104;75;18;18;93;83;12;20
2020-06-25 07:45:00;110;102;74;27;11;99;106;11;21
2020-06-25 08:00:00;101;82;69;14;16;95;85;17;42
2020-06-25 08:15:00;100;84;60;17;15;86;74;13;13
2020-06-25 08:30:00;91;83;66;21;7;81;80;11;17
2020-06-25 08:45:00;93;66;56;13;11;98;75;15;16
2020-06-25 09:00:00;75;47;55;10;12;78;56;11;19
2020-06-25 09:15:00;90;72;72;15;13;78;66;6;14
2020-06-25 09:30:00;66;68;73;21;8;79;67;18;15
2020-06-25 09:45:00;96;60;69;14;11;93;96;13;21
2020-06-25 10:00:00;93;68;76;15;10;77;67;9;21
2020-06-25 10:15:00;106;90;74;16;9;92;72;6;11
2020-06-25 10:30:00;75;73;68;18;11;87;64;9;21
2020-06-25 10:45:00;83;75;63;18;16;107;71;31;15
2020-06-25 11:00:00;87;76;75;16;14;93;79;11;15
2020-06-25 11:15:00;86;82;76;23;15;96;88;11;18
2020-06-25 11:30:00;109;77;64;22;10;102;76;15;13
2020-06-25 11:45:00;83;77;77;14;11;100;62;15;18
2020-06-25 12:00:00;72;93;66;17;11;73;115;16;24
2020-06-25 12:15:00;85;78;64;27;13;95;70;8;16
2020-06-25 12:30:00;85;73;71;16;12;106;80;19;19
2020-06-25 12:45:00;104;109;104;22;14;100;91;10;18
2020-06-25 13:00:00;85;96;71;31;14;99;74;7;22
2020-06-25 13:15:00;85;81;57;17;17;108;81;19;25
2020-06-25 13:30:00;93;87;89;27;16;92;73;10;16
2020-06-25 13:45:00;90;92;78;24;11;88;80;14;21
2020-06-25 14:00:00;80;67;66;18;13;107;92;10;22
