DATUM;1(DA1);2(DA2);3(DC2);4(DC1);5(TA1A);6(TA2A);7(TA1FBA);8(TA2FBA);9(TA1C);10(TA2C);11(TA1FBC);12(TA2FBC);13(MP12D01);14(MP12D02);15(MP12D03);16(MP12D04);17(MP12D05);18(MP12D06);19(MP12D07);20(MP12D08)
2020-10-19 00:00:00;11;5;8;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:15:00;18;8;2;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:30:00;6;4;6;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 00:45:00;6;1;3;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:00:00;7;5;4;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:15:00;9;1;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:30:00;7;0;5;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 01:45:00;5;2;7;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:00:00;4;2;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:15:00;0;2;8;12;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:30:00;2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 02:45:00;6;2;8;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:00:00;5;2;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:15:00;3;3;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:30:00;5;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 03:45:00;7;1;3;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:00:00;7;4;9;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:15:00;10;2;11;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:30:00;19;4;6;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 04:45:00;18;6;12;30;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 05:00:00;27;9;19;36;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 05:15:00;63;17;21;47;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 05:30:00;58;45;43;73;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 05:45:00;51;54;28;61;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 06:00:00;50;45;38;83;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 06:15:00;63;49;28;94;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 06:30:00;93;74;67;154;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 06:45:00;88;84;51;125;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-10-19 07:00:00;98;88;48;122;12;3;3;1;0;1;4;1;0;0;0;0;0;0;0;0
