DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DD1);7(TAFGC);8(TAFBB);9(TAFBC);10(TAFBD)
2019-12-23 00:00:00;8;4;0;3;2;1;0;0;0;0
2019-12-23 00:15:00;7;5;0;6;2;0;0;0;0;0
2019-12-23 00:30:00;10;8;1;6;2;0;0;0;0;0
2019-12-23 00:45:00;13;6;0;6;2;1;0;0;0;0
2019-12-23 01:00:00;7;5;0;1;2;0;0;0;0;0
2019-12-23 01:15:00;4;3;0;8;7;0;0;0;0;0
2019-12-23 01:30:00;7;5;2;9;4;1;0;0;0;0
2019-12-23 01:45:00;5;2;0;0;3;0;0;0;0;0
2019-12-23 02:00:00;7;8;1;9;3;0;0;0;0;0
2019-12-23 02:15:00;3;0;1;3;2;0;0;0;0;0
2019-12-23 02:30:00;2;3;1;1;1;0;0;0;0;0
2019-12-23 02:45:00;2;1;1;4;6;1;0;0;0;0
2019-12-23 03:00:00;4;2;4;5;3;4;0;0;0;0
2019-12-23 03:15:00;1;1;1;4;4;0;0;0;0;0
2019-12-23 03:30:00;3;4;2;4;3;0;0;0;0;0
2019-12-23 03:45:00;5;0;0;3;2;0;0;0;0;0
2019-12-23 04:00:00;5;6;0;3;3;0;0;0;0;0
2019-12-23 04:15:00;3;2;0;2;1;0;0;0;0;0
2019-12-23 04:30:00;7;4;0;2;2;0;0;0;0;0
2019-12-23 04:45:00;4;5;1;6;5;1;0;0;0;0
2019-12-23 05:00:00;13;12;3;16;6;3;0;0;0;0
2019-12-23 05:15:00;21;14;1;20;4;1;0;0;0;0
2019-12-23 05:30:00;28;12;1;23;12;0;0;0;0;0
2019-12-23 05:45:00;20;12;1;26;11;0;0;0;0;0
2019-12-23 06:00:00;29;14;3;30;13;5;0;0;0;0
2019-12-23 06:15:00;24;13;3;22;12;0;0;0;0;0
2019-12-23 06:30:00;31;19;0;42;16;1;0;0;0;0
2019-12-23 06:45:00;44;25;0;48;35;3;0;0;0;0
2019-12-23 07:00:00;30;24;1;37;21;4;0;0;0;0
2019-12-23 07:15:00;60;32;0;64;33;6;0;0;0;0
2019-12-23 07:30:00;46;25;0;52;27;5;0;0;0;0
2019-12-23 07:45:00;59;28;0;54;31;3;0;0;0;0
2019-12-23 08:00:00;52;44;0;46;28;2;0;0;0;0
2019-12-23 08:15:00;61;40;0;68;32;2;0;0;0;0
2019-12-23 08:30:00;57;43;1;66;37;5;0;0;0;0
2019-12-23 08:45:00;64;61;1;65;44;6;0;0;0;0
2019-12-23 09:00:00;65;55;6;76;37;7;0;0;0;0
2019-12-23 09:15:00;61;38;2;95;50;5;0;0;0;0
2019-12-23 09:30:00;71;46;2;102;61;10;0;0;0;0
2019-12-23 09:45:00;85;53;3;114;89;9;0;0;0;0
2019-12-23 10:00:00;95;73;9;126;72;6;0;0;0;0
2019-12-23 10:15:00;91;69;3;115;69;10;0;0;0;0
2019-12-23 10:30:00;97;69;6;125;84;260;2;0;0;0
2019-12-23 10:45:00;93;93;6;115;61;6;0;0;0;0
2019-12-23 11:00:00;113;90;4;126;71;10;0;0;0;0
2019-12-23 11:15:00;110;68;8;124;98;513;6;0;0;0
