DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-11 00:00:00;1;0;0;7;6;2;1;7;9;5;4
2020-05-11 00:15:00;0;1;0;7;8;5;0;8;3;0;0
2020-05-11 00:30:00;0;0;0;4;2;0;1;7;7;1;1
2020-05-11 00:45:00;1;2;0;1;2;1;1;5;4;2;1
2020-05-11 01:00:00;1;0;0;4;3;1;0;4;5;2;2
2020-05-11 01:15:00;0;0;0;7;1;1;0;6;6;0;0
2020-05-11 01:30:00;0;0;0;3;4;1;1;5;4;1;0
2020-05-11 01:45:00;0;0;0;1;4;1;0;1;0;0;0
2020-05-11 02:00:00;0;1;0;1;1;0;1;3;3;1;1
2020-05-11 02:15:00;1;1;0;5;2;0;1;5;2;0;0
2020-05-11 02:30:00;0;1;0;3;2;1;0;4;4;0;0
2020-05-11 02:45:00;0;0;0;2;0;0;2;3;2;0;0
2020-05-11 03:00:00;0;0;0;7;5;2;1;2;1;0;0
2020-05-11 03:15:00;0;0;0;5;1;1;2;4;4;0;0
2020-05-11 03:30:00;0;3;0;5;1;0;0;2;1;0;0
2020-05-11 03:45:00;0;3;0;1;0;0;0;2;2;1;1
2020-05-11 04:00:00;0;0;0;8;2;2;0;2;1;1;1
2020-05-11 04:15:00;0;1;0;3;1;0;2;6;2;0;0
2020-05-11 04:30:00;0;4;0;5;3;0;1;6;5;1;1
2020-05-11 04:45:00;1;1;0;2;6;2;0;9;9;2;2
2020-05-11 05:00:00;1;8;0;14;7;2;5;10;12;3;3
2020-05-11 05:15:00;2;11;2;14;11;3;4;32;28;9;7
2020-05-11 05:30:00;8;10;0;21;17;8;6;51;46;20;14
2020-05-11 05:45:00;4;23;4;34;22;5;9;60;65;18;9
2020-05-11 06:00:00;6;16;4;25;16;7;8;39;50;13;5
2020-05-11 06:15:00;8;18;4;31;26;7;4;52;62;10;7
2020-05-11 06:30:00;5;25;4;50;27;13;13;93;89;14;9
2020-05-11 06:45:00;6;29;1;59;30;2;11;84;105;23;16
2020-05-11 07:00:00;6;34;7;54;36;10;13;93;111;17;12
2020-05-11 07:15:00;9;30;16;52;45;20;31;99;125;15;11
2020-05-11 07:30:00;9;39;9;65;38;11;29;115;135;21;11
2020-05-11 07:45:00;14;38;4;91;47;10;33;105;116;20;15
2020-05-11 08:00:00;14;26;9;75;42;11;24;92;88;15;15
2020-05-11 08:15:00;8;32;5;61;35;10;20;79;68;10;6
2020-05-11 08:30:00;22;25;5;69;42;11;25;79;84;19;14
2020-05-11 08:45:00;10;26;4;63;44;10;22;83;70;12;11
2020-05-11 09:00:00;7;25;3;47;38;12;23;79;57;10;8
2020-05-11 09:15:00;9;15;6;57;39;13;19;65;80;12;12
2020-05-11 09:30:00;12;20;3;52;52;12;20;79;81;11;8
2020-05-11 09:45:00;12;24;6;69;48;7;38;59;79;12;12
2020-05-11 10:00:00;6;24;4;70;60;18;22;67;55;6;6
2020-05-11 10:15:00;11;19;2;69;82;18;26;62;60;2;2
2020-05-11 10:30:00;13;20;3;84;64;18;24;75;58;11;9
2020-05-11 10:45:00;5;26;3;105;58;13;45;58;76;14;12
2020-05-11 11:00:00;13;19;1;81;49;17;19;55;40;5;3
2020-05-11 11:15:00;12;26;5;91;68;16;29;65;57;11;7
2020-05-11 11:30:00;11;24;3;92;95;27;34;67;54;9;7
2020-05-11 11:45:00;11;21;3;100;64;22;36;71;64;5;5
2020-05-11 12:00:00;19;33;4;92;65;16;40;67;55;9;6
2020-05-11 12:15:00;8;28;4;92;67;15;32;70;57;9;6
2020-05-11 12:30:00;9;30;4;83;64;17;36;48;62;12;7
2020-05-11 12:45:00;7;21;3;76;66;13;31;51;52;7;7
2020-05-11 13:00:00;14;26;2;107;79;20;31;68;49;11;10
2020-05-11 13:15:00;7;22;0;112;94;28;31;58;59;8;10
2020-05-11 13:30:00;11;55;6;104;71;23;35;70;60;12;10
2020-05-11 13:45:00;23;33;3;87;75;16;35;71;70;11;8
2020-05-11 14:00:00;12;26;4;108;84;20;30;78;63;14;10
2020-05-11 14:15:00;11;26;3;114;89;24;46;61;51;11;9
2020-05-11 14:30:00;16;25;7;98;80;12;39;64;69;16;8
2020-05-11 14:45:00;12;30;4;94;84;22;34;66;76;14;11
2020-05-11 15:00:00;16;27;2;132;101;18;27;67;52;11;11
2020-05-11 15:15:00;14;31;2;120;85;13;30;53;57;8;8
2020-05-11 15:30:00;40;26;2;118;90;25;43;81;71;13;6
2020-05-11 15:45:00;9;26;5;143;105;13;30;77;77;13;8
2020-05-11 16:00:00;19;31;1;142;100;12;39;75;68;12;9
2020-05-11 16:15:00;11;32;7;148;101;16;47;79;62;11;11
2020-05-11 16:30:00;13;23;2;130;113;37;50;75;61;11;11
2020-05-11 16:45:00;9;27;7;132;101;40;43;77;70;9;7
2020-05-11 17:00:00;16;39;4;139;108;27;30;74;48;13;13
2020-05-11 17:15:00;18;34;2;128;103;18;39;78;58;10;8
2020-05-11 17:30:00;12;27;4;109;79;21;45;67;63;11;9
2020-05-11 17:45:00;17;24;2;101;60;14;37;47;59;14;12
2020-05-11 18:00:00;13;18;5;110;89;41;36;63;59;11;12
2020-05-11 18:15:00;9;26;6;79;69;31;37;48;57;16;17
2020-05-11 18:30:00;7;20;2;78;67;48;17;53;46;8;10
2020-05-11 18:45:00;11;13;3;69;44;37;39;41;38;9;9
2020-05-11 19:00:00;4;17;1;57;45;27;18;48;36;7;7
2020-05-11 19:15:00;7;12;1;59;36;12;25;41;35;7;6
2020-05-11 19:30:00;4;15;4;49;26;11;21;28;31;7;7
2020-05-11 19:45:00;4;9;6;44;27;9;14;30;43;10;8
2020-05-11 20:00:00;5;17;4;53;43;10;17;29;28;6;3
2020-05-11 20:15:00;4;10;1;39;35;22;16;25;21;5;2
2020-05-11 20:30:00;3;6;2;29;19;10;15;22;20;4;5
2020-05-11 20:45:00;4;10;4;21;17;5;16;20;18;7;4
2020-05-11 21:00:00;5;7;1;37;23;23;10;13;16;1;1
2020-05-11 21:15:00;3;7;2;32;18;68;12;29;13;6;7
2020-05-11 21:30:00;1;11;0;25;21;90;9;18;11;1;0
2020-05-11 21:45:00;5;3;2;15;13;27;15;19;6;3;3
2020-05-11 22:00:00;1;4;0;23;19;27;7;10;11;2;2
2020-05-11 22:15:00;2;3;9;13;5;9;13;17;9;3;2
2020-05-11 22:30:00;1;1;0;8;10;3;6;12;8;0;0
2020-05-11 22:45:00;1;1;2;9;9;2;12;8;4;2;2
2020-05-11 23:00:00;0;1;0;10;10;11;1;7;7;4;4
2020-05-11 23:15:00;2;4;1;6;6;8;5;11;11;2;2
2020-05-11 23:30:00;1;1;0;5;7;4;2;10;3;2;2
2020-05-11 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
