DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DC2);6(DC3);7(DF1);8(DH1);9(DH2);10(DH3);11(DH4)
2020-05-25 00:00:00;0;1;0;6;4;2;4;8;5;0;0
2020-05-25 00:15:00;1;1;0;6;6;6;2;7;7;2;2
2020-05-25 00:30:00;2;2;0;4;3;6;3;10;7;1;1
2020-05-25 00:45:00;0;0;0;5;7;4;1;3;6;1;1
2020-05-25 01:00:00;0;0;0;6;4;0;2;3;3;0;0
2020-05-25 01:15:00;1;0;0;7;5;2;1;1;1;1;0
2020-05-25 01:30:00;0;0;0;2;2;1;0;0;1;0;0
2020-05-25 01:45:00;0;0;0;4;2;0;1;7;2;0;0
2020-05-25 02:00:00;0;0;0;1;1;0;1;3;2;1;1
2020-05-25 02:15:00;0;1;0;1;2;0;0;1;1;0;0
2020-05-25 02:30:00;0;2;0;7;3;1;0;0;2;1;1
2020-05-25 02:45:00;0;0;0;6;2;2;0;3;1;0;0
2020-05-25 03:00:00;0;0;0;5;3;4;0;0;1;1;1
2020-05-25 03:15:00;0;0;0;2;2;12;2;1;0;0;0
2020-05-25 03:30:00;0;2;0;0;0;4;0;2;0;0;0
2020-05-25 03:45:00;0;1;0;1;0;0;0;0;1;1;1
2020-05-25 04:00:00;0;0;0;5;2;16;1;0;1;1;0
2020-05-25 04:15:00;0;1;0;0;3;9;0;4;2;0;0
2020-05-25 04:30:00;0;3;0;6;5;35;1;6;3;1;1
2020-05-25 04:45:00;0;1;0;5;4;1;1;13;6;0;0
2020-05-25 05:00:00;3;9;0;10;10;7;2;20;14;5;3
2020-05-25 05:15:00;1;3;3;14;9;3;2;25;32;5;2
2020-05-25 05:30:00;1;17;0;12;18;5;9;47;40;14;13
2020-05-25 05:45:00;0;18;2;36;19;8;9;56;76;20;14
2020-05-25 06:00:00;3;20;4;25;15;5;8;34;45;7;6
2020-05-25 06:15:00;6;22;5;42;17;6;12;62;54;6;5
2020-05-25 06:30:00;2;33;1;48;34;9;15;67;87;13;11
2020-05-25 06:45:00;8;31;5;55;33;8;16;77;104;20;18
2020-05-25 07:00:00;8;36;7;52;46;12;15;94;119;13;9
2020-05-25 07:15:00;11;28;9;65;37;13;28;97;131;23;20
2020-05-25 07:30:00;8;35;12;85;45;12;30;108;152;26;21
2020-05-25 07:45:00;18;48;5;81;48;35;35;83;115;9;6
2020-05-25 08:00:00;6;25;3;72;40;19;23;74;94;12;7
2020-05-25 08:15:00;10;40;5;69;29;17;24;76;85;13;10
2020-05-25 08:30:00;13;23;6;69;38;13;19;58;83;16;13
2020-05-25 08:45:00;6;28;5;63;35;9;22;65;74;16;14
2020-05-25 09:00:00;13;29;4;72;41;7;18;69;73;15;13
2020-05-25 09:15:00;16;20;3;70;44;5;21;57;47;8;7
