DATUM;1(DA1);2(DA2);3(DA3);4(DAL1);5(DB1);6(DB2);7(DB3);8(DBL1);9(DBL2);10(DC1);11(DCL1);12(DCL2);13(DD1);14(DD2);15(DD3);16(DDL1);17(DEG21);18(DEG22);19(DEG23);20(DEG24);21(DEG25);22(DEG26);23(DEG27);24(DEG28)
2020-07-17 00:00:00;1;2;3;2;1;15;11;4;3;2;6;4;9;12;4;0;0;0;21;0;0;0;0;0
2020-07-17 00:15:00;3;6;9;4;1;7;7;1;9;2;3;3;8;12;10;0;0;0;30;0;0;0;0;0
2020-07-17 00:30:00;1;1;0;1;1;10;5;3;5;4;8;4;8;13;4;0;0;0;30;0;0;0;0;0
2020-07-17 00:45:00;0;1;1;0;0;7;11;1;5;1;3;1;7;13;2;0;0;0;30;0;0;0;0;0
2020-07-17 01:00:00;1;1;1;0;0;8;4;2;5;1;0;2;7;15;11;0;0;0;34;0;0;0;0;0
2020-07-17 01:15:00;2;1;0;1;2;3;6;1;1;2;4;2;0;5;3;0;0;0;39;0;0;0;0;0
2020-07-17 01:30:00;0;1;1;0;0;5;3;3;2;0;4;0;4;14;11;1;0;0;39;0;0;0;0;0
2020-07-17 01:45:00;0;0;0;1;0;4;5;0;2;2;6;1;4;13;10;0;0;0;39;0;0;0;0;0
2020-07-17 02:00:00;0;1;1;1;0;2;2;4;10;2;2;1;3;11;11;1;0;0;39;0;0;0;0;0
2020-07-17 02:15:00;0;1;2;1;0;5;2;0;4;0;3;1;2;7;6;0;0;0;39;0;0;0;0;0
2020-07-17 02:30:00;0;0;0;0;1;3;4;2;4;0;0;0;4;7;4;0;0;0;39;0;0;0;0;0
2020-07-17 02:45:00;0;0;0;1;2;5;2;0;3;0;3;1;3;10;6;0;0;0;36;0;0;0;0;0
2020-07-17 03:00:00;0;0;1;1;2;5;3;3;5;0;1;0;4;12;9;0;0;0;39;0;0;0;0;0
2020-07-17 03:15:00;0;1;1;1;2;5;2;0;1;2;2;0;1;5;6;0;0;0;39;0;0;0;0;0
2020-07-17 03:30:00;0;0;1;2;1;4;3;0;3;0;4;0;3;9;9;0;0;0;39;0;0;0;0;0
2020-07-17 03:45:00;0;0;1;0;1;7;6;5;1;1;6;0;4;10;6;0;0;0;39;0;0;0;0;0
2020-07-17 04:00:00;0;2;0;0;0;3;1;1;2;0;2;0;7;10;4;0;0;0;39;0;0;0;0;0
2020-07-17 04:15:00;0;0;0;0;1;5;2;0;4;2;5;1;11;20;8;0;0;0;39;0;0;0;0;0
2020-07-17 04:30:00;1;1;0;0;2;3;1;1;1;1;11;5;12;24;13;1;0;0;36;0;0;0;0;0
2020-07-17 04:45:00;0;0;1;4;1;11;3;3;5;1;8;7;8;36;28;0;0;0;39;0;0;0;0;0
2020-07-17 05:00:00;1;0;0;0;2;19;19;6;9;7;31;22;31;55;31;1;0;0;30;0;0;0;0;0
2020-07-17 05:15:00;1;3;2;3;0;29;20;6;7;6;50;54;15;44;39;1;0;0;30;0;0;0;0;0
2020-07-17 05:30:00;1;4;5;4;2;33;26;15;12;12;41;45;35;68;63;5;0;0;30;0;0;0;0;0
2020-07-17 05:45:00;4;6;14;10;6;23;28;21;13;11;50;36;62;85;61;0;0;0;30;0;0;0;0;0
2020-07-17 06:00:00;3;5;14;8;5;30;26;18;18;15;31;22;65;96;63;4;0;0;30;0;0;0;0;0
2020-07-17 06:15:00;5;9;16;13;12;37;27;14;17;24;43;44;71;88;87;17;0;0;30;0;0;0;0;0
2020-07-17 06:30:00;8;16;21;13;17;44;42;22;24;31;50;56;65;84;90;7;0;0;30;0;0;0;0;0
2020-07-17 06:45:00;10;9;15;9;16;55;61;27;24;32;55;64;55;85;77;12;0;0;30;0;0;0;0;0
2020-07-17 07:00:00;7;12;17;17;22;53;65;35;19;37;69;63;50;79;78;25;0;0;30;0;0;0;0;0
2020-07-17 07:15:00;12;18;27;24;37;67;47;33;40;53;76;77;67;82;80;33;0;0;30;0;0;0;0;0
2020-07-17 07:30:00;18;22;38;20;38;69;75;49;45;71;65;66;61;81;84;35;0;0;30;0;0;0;0;0
2020-07-17 07:45:00;17;12;18;25;34;70;75;42;40;61;57;56;73;83;77;27;0;0;30;0;0;0;0;0
2020-07-17 08:00:00;21;19;31;13;29;65;65;41;31;40;54;52;68;89;76;27;0;0;30;0;0;0;0;0
2020-07-17 08:15:00;17;12;20;18;37;70;61;42;36;50;60;52;58;81;71;21;0;0;30;0;0;0;0;0
2020-07-17 08:30:00;17;22;33;35;30;54;46;42;39;40;58;43;62;73;76;18;0;0;30;0;0;0;0;0
2020-07-17 08:45:00;17;13;27;20;27;63;61;37;38;50;71;53;72;90;94;21;0;0;30;0;0;0;0;0
2020-07-17 09:00:00;13;19;21;21;19;56;52;27;30;35;52;47;59;83;86;14;0;0;30;0;0;0;0;0
2020-07-17 09:15:00;12;14;29;17;25;62;58;39;42;39;54;42;76;101;85;21;0;0;30;0;0;0;0;0
2020-07-17 09:30:00;21;19;39;23;24;56;65;38;31;37;62;48;76;87;81;15;0;0;30;0;0;0;0;0
2020-07-17 09:45:00;19;13;25;24;20;73;68;61;40;48;53;48;78;105;101;23;0;0;30;0;0;0;0;0
2020-07-17 10:00:00;17;19;36;30;17;66;68;42;47;44;54;56;78;82;78;14;0;0;30;0;0;0;0;0
2020-07-17 10:15:00;21;21;27;25;27;72;42;45;39;32;60;44;96;121;97;25;0;0;30;0;0;0;0;0
2020-07-17 10:30:00;21;22;34;24;28;71;70;39;37;35;57;49;92;69;85;18;0;0;30;0;0;0;0;0
