DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-06-18 00:00:00;3;0;0;2;1;9;7;0;0;1;3;1;0
2020-06-18 00:15:00;5;0;0;0;2;3;8;4;2;1;2;2;0
2020-06-18 00:30:00;7;3;0;2;2;7;38;3;2;2;3;1;0
2020-06-18 00:45:00;7;2;1;2;2;5;21;4;3;4;1;0;1
2020-06-18 01:00:00;5;1;0;1;1;6;6;1;1;3;2;0;0
2020-06-18 01:15:00;1;0;2;0;0;6;16;0;0;1;0;1;2
2020-06-18 01:30:00;2;0;0;0;0;4;11;3;1;5;3;2;0
2020-06-18 01:45:00;4;0;2;2;1;4;4;1;0;1;2;0;2
2020-06-18 02:00:00;2;0;1;0;2;8;8;0;0;3;3;0;1
2020-06-18 02:15:00;6;0;1;0;2;9;7;1;0;2;2;1;1
2020-06-18 02:30:00;2;1;1;0;0;9;8;1;0;1;1;2;1
2020-06-18 02:45:00;8;2;2;0;2;8;6;1;1;3;0;0;2
2020-06-18 03:00:00;2;0;1;0;0;3;6;2;2;4;1;0;1
2020-06-18 03:15:00;3;0;0;4;1;7;8;0;0;3;3;0;0
2020-06-18 03:30:00;10;3;0;4;3;11;11;0;1;5;5;2;0
2020-06-18 03:45:00;7;1;1;2;5;8;10;1;0;2;5;1;2
2020-06-18 04:00:00;7;0;1;1;2;11;15;3;2;1;1;0;1
2020-06-18 04:15:00;8;1;0;1;2;17;6;1;3;1;2;1;0
2020-06-18 04:30:00;6;1;5;4;5;18;18;2;1;3;2;1;5
2020-06-18 05:00:00;15;7;2;4;7;21;17;4;2;2;5;1;2
2020-06-18 05:15:00;20;7;3;11;21;27;34;8;2;1;3;2;3
2020-06-18 05:30:00;28;24;6;12;22;49;40;16;7;3;2;1;7
2020-06-18 05:45:00;39;29;6;18;28;59;39;13;7;9;7;4;6
2020-06-18 06:00:00;28;25;7;29;31;52;60;15;11;3;2;2;7
2020-06-18 06:15:00;53;43;10;38;39;64;68;24;9;5;4;3;9
2020-06-18 06:30:00;56;45;14;44;55;92;92;34;24;8;11;3;14
2020-06-18 06:45:00;64;53;15;81;49;112;125;63;45;36;21;5;12
2020-06-18 07:00:00;67;65;16;42;51;83;85;53;31;24;14;3;15
2020-06-18 07:15:00;67;75;18;43;62;82;99;57;42;35;26;10;14
2020-06-18 07:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-18 07:45:00;75;71;21;78;67;92;117;77;53;46;23;12;19
