DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-29 00:00:00;1;5;0;3;1;3;2;5;1;0;2;0;0;0;0;0;0;0
2020-09-29 00:15:00;0;5;0;1;1;4;6;7;0;1;1;1;0;0;0;0;0;0
2020-09-29 00:30:00;0;1;1;0;3;1;0;0;3;0;4;2;0;0;0;0;0;0
2020-09-29 00:45:00;1;3;0;1;0;2;1;1;1;0;1;2;0;0;0;0;0;0
2020-09-29 01:00:00;1;3;0;0;0;1;1;2;0;1;0;3;0;0;0;0;0;0
2020-09-29 01:15:00;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-29 01:30:00;0;0;1;2;1;2;1;1;1;0;1;2;0;0;0;0;0;0
2020-09-29 01:45:00;1;1;0;0;0;0;1;1;0;1;0;3;0;0;0;0;0;0
2020-09-29 02:00:00;0;0;0;0;0;0;0;0;3;0;3;1;0;0;0;0;0;0
2020-09-29 02:15:00;1;0;0;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-29 02:30:00;2;3;0;0;0;1;1;1;1;0;1;1;0;0;0;0;0;0
2020-09-29 02:45:00;0;0;0;0;0;0;3;3;0;1;0;1;0;0;0;0;0;0
2020-09-29 03:00:00;1;1;0;0;0;1;1;2;1;1;1;1;0;0;0;0;0;0
2020-09-29 03:15:00;0;0;0;0;0;1;1;2;1;0;1;1;0;0;0;0;0;0
2020-09-29 03:30:00;0;0;0;0;1;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-29 03:45:00;0;2;0;0;0;1;1;1;1;0;1;2;0;0;0;0;0;0
2020-09-29 04:00:00;0;0;1;0;1;0;2;2;3;1;5;3;0;0;0;0;0;0
2020-09-29 04:15:00;0;1;0;1;1;3;0;1;0;0;0;0;0;0;0;0;0;0
2020-09-29 04:30:00;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-29 04:45:00;1;3;1;2;1;3;2;3;0;1;0;2;0;0;0;0;0;0
2020-09-29 05:00:00;2;4;1;2;0;1;4;8;0;0;0;0;0;0;0;0;0;0
2020-09-29 05:15:00;4;5;1;3;2;3;2;3;2;2;1;3;0;0;0;0;0;0
2020-09-29 05:30:00;19;17;3;1;4;2;7;7;3;1;4;5;0;0;0;0;0;0
2020-09-29 05:45:00;39;28;3;4;13;10;6;6;3;0;3;254;0;0;0;0;0;0
2020-09-29 06:00:00;30;20;6;2;7;7;16;15;6;3;9;0;0;0;0;0;0;0
2020-09-29 06:15:00;30;25;5;6;18;14;22;16;6;4;7;0;1;0;0;0;0;0
2020-09-29 06:30:00;37;21;259;258;16;13;31;25;5;6;5;0;0;0;0;0;0;6
2020-09-29 06:45:00;29;38;12;9;26;17;26;24;10;4;14;0;0;0;0;0;0;1
2020-09-29 07:00:00;34;43;5;1;34;21;26;27;11;6;14;11;0;0;0;0;0;1
2020-09-29 07:15:00;61;69;32;39;69;61;50;49;20;13;25;23;3;0;0;1;0;2
2020-09-29 07:30:00;57;96;37;64;56;63;69;78;19;13;28;28;1;2;3;0;0;4
2020-09-29 07:45:00;43;65;32;25;51;46;81;83;39;18;56;30;0;0;0;0;0;3
2020-09-29 08:00:00;35;56;8;16;21;31;53;54;34;10;43;15;0;0;0;0;0;1
2020-09-29 08:15:00;36;49;15;15;28;22;48;42;27;6;33;15;0;0;0;0;0;2
2020-09-29 08:30:00;25;36;24;19;24;22;44;37;21;6;29;13;0;0;0;1;0;2
2020-09-29 08:45:00;27;53;21;13;31;14;33;24;19;9;24;19;0;1;0;0;0;14
2020-09-29 09:00:00;12;34;10;6;25;22;33;27;17;7;21;13;0;5;0;3;5;0
2020-09-29 09:15:00;28;47;17;10;25;19;25;31;14;4;17;14;0;0;0;9;0;0
2020-09-29 09:30:00;15;44;15;16;19;18;34;39;20;7;23;13;0;0;0;0;0;0
2020-09-29 09:45:00;22;26;10;10;20;23;37;32;20;8;24;14;0;1;0;0;0;2
2020-09-29 10:00:00;26;39;14;12;20;22;47;35;20;10;27;14;0;0;0;0;0;4
2020-09-29 10:15:00;9;34;11;13;17;23;39;35;17;15;20;258;0;0;0;1;0;2
2020-09-29 10:30:00;22;43;28;12;32;19;41;31;25;7;34;0;0;0;0;5;0;1
2020-09-29 10:45:00;13;45;26;21;31;26;36;28;32;6;40;0;0;0;0;4;0;0
2020-09-29 11:00:00;21;40;16;22;16;21;32;34;20;6;24;0;1;0;0;0;0;3
2020-09-29 11:15:00;14;44;17;22;18;31;44;36;17;8;22;0;0;0;0;0;0;6
2020-09-29 11:30:00;8;34;20;23;23;29;38;26;22;14;25;6;0;0;0;0;0;1
2020-09-29 11:45:00;20;47;13;20;16;24;38;31;18;10;24;19;0;1;0;0;1;0
2020-09-29 12:00:00;14;40;25;14;25;22;38;44;21;9;24;18;0;0;0;0;0;0
2020-09-29 12:15:00;22;57;26;20;22;26;46;44;25;8;29;10;0;1;0;0;1;10
2020-09-29 12:30:00;12;47;31;25;35;35;50;43;21;14;28;20;1;0;0;0;0;38
2020-09-29 12:45:00;27;53;29;36;32;40;49;46;15;7;21;18;0;0;0;4;0;0
2020-09-29 13:00:00;27;50;24;26;29;32;73;59;46;16;54;23;0;0;0;9;0;1
2020-09-29 13:15:00;27;64;20;14;20;21;68;56;36;11;37;265;0;5;0;6;21;2
2020-09-29 13:30:00;17;36;25;28;25;37;42;32;22;11;30;259;1;0;0;1;0;6
2020-09-29 13:45:00;17;34;19;14;23;20;47;31;41;15;45;0;0;0;0;0;0;4
2020-09-29 14:00:00;15;34;23;18;24;16;60;43;44;9;47;0;0;2;0;3;0;7
2020-09-29 14:15:00;24;42;21;25;28;29;61;40;36;9;38;0;0;0;0;0;0;6
2020-09-29 14:30:00;22;44;38;21;42;28;41;30;43;10;44;0;2;0;0;0;0;0
2020-09-29 14:45:00;19;55;31;22;29;25;52;38;40;15;45;10;1;1;0;12;0;0
2020-09-29 15:00:00;20;55;31;19;39;21;57;42;45;15;50;22;0;0;0;5;0;1
2020-09-29 15:15:00;22;40;26;24;27;35;62;62;33;9;37;15;0;0;0;0;0;7
2020-09-29 15:30:00;16;53;42;30;45;35;72;62;28;20;40;26;1;0;0;1;0;1
2020-09-29 15:45:00;37;75;37;29;37;39;61;56;40;11;46;28;0;0;0;1;0;12
2020-09-29 16:00:00;22;73;23;30;28;35;61;53;44;19;49;28;1;1;0;1;0;2
2020-09-29 16:15:00;21;54;28;26;29;29;62;48;43;12;46;25;0;1;1;0;0;2
2020-09-29 16:30:00;22;49;26;15;29;26;57;49;35;15;44;26;1;0;0;2;1;1
2020-09-29 16:45:00;25;58;30;19;32;24;44;40;40;17;53;35;1;3;0;1;0;2
2020-09-29 17:00:00;20;48;36;24;43;29;51;36;42;15;54;31;1;3;0;10;2;2
2020-09-29 17:15:00;19;60;31;25;39;29;53;60;30;12;39;22;3;2;0;2;0;0
2020-09-29 17:30:00;19;37;19;32;22;37;58;47;14;12;24;19;3;1;0;2;0;0
2020-09-29 17:45:00;24;44;18;22;17;30;47;33;16;16;28;20;0;0;0;0;0;0
2020-09-29 18:00:00;7;56;20;15;20;21;47;52;20;12;27;15;0;0;0;0;0;4
2020-09-29 18:15:00;18;52;22;15;28;27;39;44;19;9;35;13;3;5;5;0;9;1
2020-09-29 18:30:00;13;36;18;24;21;32;35;34;20;10;25;17;0;0;0;0;0;1
2020-09-29 18:45:00;15;25;11;14;24;23;34;28;8;7;15;15;1;0;0;31;0;4
2020-09-29 19:00:00;6;31;14;14;18;14;36;33;17;10;24;17;0;0;0;0;0;0
2020-09-29 19:15:00;25;37;13;15;16;26;29;25;15;9;16;16;1;0;0;0;0;1
2020-09-29 19:30:00;12;27;17;14;17;14;20;19;8;8;14;13;0;0;0;0;0;2
2020-09-29 19:45:00;10;39;15;19;15;20;36;28;14;9;21;16;0;0;0;0;0;0
2020-09-29 20:00:00;14;31;3;14;6;21;27;27;10;4;14;10;0;0;0;0;0;0
2020-09-29 20:15:00;9;26;8;6;10;12;34;24;9;5;11;11;0;0;0;0;0;0
2020-09-29 20:30:00;7;17;4;6;4;9;24;16;11;3;8;6;0;1;0;1;0;0
2020-09-29 20:45:00;7;15;4;10;5;12;21;15;9;3;12;7;0;0;0;0;0;0
2020-09-29 21:00:00;6;23;3;4;4;8;20;20;16;11;17;12;0;0;0;0;0;0
2020-09-29 21:15:00;12;22;7;9;6;14;27;16;7;11;8;16;0;0;0;3;0;0
2020-09-29 21:30:00;12;21;5;5;5;3;17;12;13;6;18;9;0;0;0;0;0;0
2020-09-29 21:45:00;6;9;4;4;6;5;12;6;10;5;12;5;0;0;0;0;0;0
2020-09-29 22:00:00;3;10;6;1;5;1;11;13;5;4;9;6;0;0;0;0;0;0
2020-09-29 22:15:00;4;6;4;2;4;3;12;13;4;1;4;2;0;0;0;0;0;0
2020-09-29 22:30:00;0;5;2;5;3;8;9;7;7;2;11;8;0;0;0;0;0;0
2020-09-29 22:45:00;0;3;0;2;0;5;12;10;8;2;8;1;0;0;0;0;0;0
2020-09-29 23:00:00;0;3;1;3;1;4;8;5;5;1;5;1;0;0;0;0;0;0
2020-09-29 23:15:00;4;7;3;0;3;2;5;5;1;0;1;2;0;0;0;0;0;0
2020-09-29 23:30:00;0;1;1;0;1;2;5;8;2;1;3;1;0;0;0;0;0;0
