DATUM;1(DA1);2(DA2);3(VDB1);4(VDB2);5(DB3);6(DB4);7(DC1);8(DC2);9(VDD1);10(VDD2);11(DD3);12(DD4);13(TAFGA);14(TAFGC);15(TAFBA);16(TAFBB);17(TAFBC);18(TAFBD)
2020-09-22 00:00:00;0;2;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0
2020-09-22 00:15:00;0;1;0;2;0;3;3;8;0;0;0;0;0;0;0;0;0;0
2020-09-22 00:30:00;2;2;0;0;0;1;5;3;0;1;1;1;0;0;0;0;0;0
2020-09-22 00:45:00;0;2;1;0;1;0;2;4;0;0;0;1;0;0;0;0;0;0
2020-09-22 01:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-22 01:15:00;0;0;0;0;0;0;1;1;1;0;2;0;0;0;0;0;0;0
2020-09-22 01:30:00;0;0;0;0;0;2;2;2;0;0;0;0;0;0;0;0;0;0
2020-09-22 01:45:00;0;0;1;1;1;4;1;1;0;1;0;2;0;0;0;0;0;0
2020-09-22 02:00:00;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2020-09-22 02:15:00;1;0;1;1;0;0;1;1;1;0;1;1;0;0;0;0;0;0
2020-09-22 02:30:00;0;1;0;0;0;0;4;3;1;0;1;0;0;0;0;0;0;0
2020-09-22 02:45:00;0;0;1;1;2;1;1;1;0;1;1;1;0;0;0;0;0;0
2020-09-22 03:00:00;1;1;0;0;0;1;3;3;0;1;1;1;0;0;0;0;0;0
2020-09-22 03:15:00;3;4;0;0;0;2;4;4;0;0;0;1;0;0;0;0;0;0
2020-09-22 03:30:00;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;0
2020-09-22 03:45:00;0;0;1;0;1;0;1;1;1;0;1;0;0;0;0;0;0;0
2020-09-22 04:00:00;0;0;3;2;2;2;1;2;1;0;1;1;0;0;0;0;0;0
2020-09-22 04:15:00;1;1;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2020-09-22 04:30:00;0;0;0;0;0;0;1;1;0;1;0;1;0;0;0;0;0;0
2020-09-22 04:45:00;1;2;1;1;2;3;2;2;1;1;2;2;0;0;0;0;0;0
2020-09-22 05:00:00;2;2;1;1;1;2;3;3;2;0;2;2;0;0;0;0;0;0
2020-09-22 05:15:00;7;7;1;0;0;0;1;4;3;0;4;2;0;0;0;0;0;0
2020-09-22 05:30:00;10;9;4;3;6;4;9;5;2;3;2;5;0;0;0;0;0;0
2020-09-22 05:45:00;34;29;8;7;10;9;6;6;4;4;4;12;0;1;0;0;0;0
2020-09-22 06:00:00;30;22;8;9;10;12;14;18;6;2;7;9;0;0;0;0;0;0
2020-09-22 06:15:00;34;32;8;11;13;14;17;13;8;3;9;11;1;0;0;0;0;0
2020-09-22 06:30:00;39;28;13;4;16;10;23;22;6;4;7;15;0;0;0;2;0;0
2020-09-22 06:45:00;32;32;16;14;23;20;21;20;9;2;13;7;1;0;0;0;0;2
2020-09-22 07:00:00;24;32;34;14;33;23;23;30;12;5;14;18;0;0;0;0;0;1
2020-09-22 07:15:00;58;65;55;31;54;39;43;37;14;8;25;14;0;0;0;0;0;2
2020-09-22 07:30:00;45;93;47;48;40;55;44;68;21;16;21;20;3;2;3;0;2;0
2020-09-22 07:45:00;42;75;24;30;24;36;53;58;24;7;28;15;2;4;3;1;7;3
2020-09-22 08:00:00;29;59;24;22;28;28;39;37;18;9;23;18;0;0;0;0;0;0
