DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DC4);10(DD1);11(DD2);12(DD3);13(DD4)
2020-03-23 00:00:00;1;0;1;2;2;5;4;1;0;0;1;0;1
2020-03-23 00:15:00;4;0;0;1;1;2;1;0;0;1;2;1;0
2020-03-23 00:30:00;3;0;0;0;1;2;3;1;0;0;0;0;0
2020-03-23 00:45:00;1;2;0;3;1;5;4;1;1;0;1;0;0
2020-03-23 01:00:00;1;0;0;0;2;3;4;0;0;0;1;0;0
2020-03-23 01:15:00;1;1;0;0;1;2;3;0;0;1;0;1;0
2020-03-23 01:30:00;3;1;0;0;0;5;5;1;1;0;2;0;0
2020-03-23 01:45:00;3;0;2;0;1;7;6;0;0;1;1;0;2
2020-03-23 02:00:00;0;0;1;1;1;3;2;2;0;0;0;0;1
2020-03-23 02:15:00;3;0;0;1;0;9;6;0;0;2;3;0;0
2020-03-23 02:30:00;3;1;0;1;0;14;7;0;0;0;3;0;0
2020-03-23 02:45:00;7;1;0;0;1;6;4;0;0;1;2;0;0
2020-03-23 03:00:00;3;1;0;0;1;9;6;0;0;0;1;0;0
2020-03-23 03:15:00;5;2;2;0;1;5;5;0;0;0;2;0;2
2020-03-23 03:30:00;4;0;1;2;2;7;7;0;0;0;0;0;1
2020-03-23 03:45:00;2;0;1;0;2;8;6;1;1;2;2;0;1
2020-03-23 04:00:00;6;1;0;0;0;6;5;0;0;3;2;0;0
2020-03-23 04:15:00;9;1;1;0;5;15;6;0;0;1;4;0;1
2020-03-23 04:30:00;3;1;2;3;7;23;14;3;4;3;1;0;2
2020-03-23 04:45:00;8;2;2;5;6;14;11;4;2;3;5;0;1
2020-03-23 05:00:00;10;2;0;3;9;17;14;6;3;2;2;0;0
2020-03-23 05:15:00;16;7;2;12;18;24;19;6;1;2;6;1;2
2020-03-23 05:30:00;31;9;5;19;24;42;30;11;1;2;4;1;5
2020-03-23 05:45:00;29;21;3;20;21;52;47;19;11;5;2;1;2
2020-03-23 06:00:00;32;20;4;21;23;46;49;26;11;4;6;3;4
2020-03-23 06:15:00;36;24;6;27;35;52;48;20;12;5;4;1;6
2020-03-23 06:30:00;39;28;13;37;44;60;61;44;32;16;13;7;13
2020-03-23 06:45:00;52;44;18;62;51;78;98;74;57;24;15;3;14
2020-03-23 07:00:00;49;42;10;31;34;70;60;32;27;32;19;5;8
2020-03-23 07:15:00;41;48;7;39;36;99;91;51;27;22;24;10;6
2020-03-23 07:30:00;44;38;18;22;45;80;81;41;25;17;15;8;12
2020-03-23 07:45:00;50;44;16;42;41;79;95;49;36;24;28;10;17
2020-03-23 08:00:00;37;25;14;27;26;60;51;33;23;18;16;8;14
2020-03-23 08:15:00;36;24;14;28;26;53;57;41;30;38;34;20;11
2020-03-23 08:30:00;37;23;13;34;21;60;55;31;25;24;31;10;12
2020-03-23 08:45:00;41;33;6;26;25;69;66;40;22;27;24;15;6
2020-03-23 09:00:00;35;22;10;30;23;47;47;32;24;26;30;17;11
2020-03-23 09:15:00;36;30;12;23;23;57;67;34;20;26;20;7;12
