DATUM;1(DAL1);2(DBR1);3(DBL1);4(DBL2);5(DC1);6(DC2);7(DC3);8(DEG11);9(DEG12);10(DEG13);11(DEG14);12(DEG15);13(DEG16);14(DEG17)
2020-03-05 00:00:00;2;1;1;0;8;5;4;14;7;21;14;7;21;0
2020-03-05 00:15:00;11;3;2;1;11;6;5;20;10;30;20;10;30;0
2020-03-05 00:30:00;6;4;4;0;11;3;9;18;9;27;18;9;27;0
2020-03-05 00:45:00;6;1;3;1;8;7;3;20;10;30;20;10;30;0
2020-03-05 01:00:00;2;1;1;0;7;4;5;26;13;39;26;13;39;0
2020-03-05 01:15:00;1;0;3;1;9;1;3;24;12;36;24;12;36;0
2020-03-05 01:30:00;1;0;0;0;11;5;1;26;13;39;26;13;39;0
2020-03-05 01:45:00;3;2;2;1;8;6;0;26;13;39;26;13;39;0
2020-03-05 02:00:00;4;3;2;0;7;2;1;26;13;39;26;13;39;0
2020-03-05 02:15:00;1;1;0;0;11;7;1;26;13;39;26;13;39;0
2020-03-05 02:30:00;3;1;1;1;9;2;2;26;13;39;26;13;39;0
2020-03-05 02:45:00;2;1;0;0;5;4;0;26;13;39;26;13;39;0
2020-03-05 03:00:00;5;2;1;0;5;1;1;24;12;36;24;12;36;0
2020-03-05 03:15:00;4;3;2;1;9;3;1;26;13;39;26;13;39;0
2020-03-05 03:30:00;1;5;4;0;6;1;2;26;13;39;26;13;39;0
2020-03-05 03:45:00;5;1;5;1;8;3;3;26;13;39;26;13;39;0
2020-03-05 04:00:00;2;5;5;1;12;3;3;26;13;39;26;13;39;0
2020-03-05 04:15:00;6;7;2;3;16;3;1;26;13;39;26;13;39;0
2020-03-05 04:30:00;8;5;4;4;22;3;2;26;13;39;26;13;39;0
2020-03-05 04:45:00;11;11;15;11;22;7;1;24;12;36;24;12;36;0
2020-03-05 05:00:00;32;27;27;34;38;15;2;20;10;31;20;10;31;0
2020-03-05 05:15:00;62;42;56;45;56;14;8;20;10;30;20;10;30;0
2020-03-05 05:30:00;55;68;66;60;80;28;13;20;10;30;20;10;30;0
2020-03-05 05:45:00;47;59;72;68;85;30;51;20;10;30;20;10;30;0
2020-03-05 06:00:00;68;59;57;55;108;54;43;20;10;30;20;10;30;0
2020-03-05 06:15:00;33;32;24;23;42;26;18;8;4;13;8;4;13;0
2020-03-05 06:30:00;94;82;107;105;124;68;36;20;10;30;20;10;30;0
2020-03-05 06:45:00;109;100;103;97;119;71;43;20;10;29;20;10;29;0
2020-03-05 07:00:00;129;106;112;111;100;59;33;20;10;31;20;10;31;0
2020-03-05 07:15:00;135;86;113;117;138;92;54;20;10;30;20;10;30;0
2020-03-05 07:30:00;129;113;114;118;127;67;68;20;10;30;20;10;30;0
2020-03-05 07:45:00;118;143;99;102;123;64;62;20;10;30;20;10;30;0
2020-03-05 08:00:00;113;99;87;75;122;79;58;20;10;30;20;10;30;0
2020-03-05 08:15:00;97;100;86;79;129;73;52;20;10;30;20;10;30;0
2020-03-05 08:30:00;99;90;73;73;133;87;37;20;10;30;20;10;30;0
2020-03-05 08:45:00;100;90;74;64;125;70;49;20;10;30;20;10;30;0
2020-03-05 09:00:00;92;67;46;41;118;52;42;20;10;29;20;10;29;0
2020-03-05 09:15:00;86;75;46;32;104;42;63;20;10;30;20;10;30;0
2020-03-05 09:30:00;90;65;63;47;112;31;56;20;10;30;20;10;30;0
2020-03-05 09:45:00;99;78;47;41;105;40;55;20;10;31;20;10;31;0
2020-03-05 10:00:00;90;69;41;37;108;43;62;20;10;29;20;10;29;0
2020-03-05 10:15:00;95;69;42;35;106;47;58;21;11;30;21;11;30;0
2020-03-05 10:30:00;86;57;46;39;123;50;65;20;10;30;20;10;30;0
2020-03-05 10:45:00;99;62;53;35;124;47;86;20;10;30;20;10;30;0
2020-03-05 11:00:00;89;52;42;32;115;49;82;20;10;30;20;10;30;0
2020-03-05 11:15:00;97;54;40;45;134;69;90;20;10;30;20;10;30;0
2020-03-05 11:30:00;89;52;38;31;137;55;93;18;9;28;18;9;28;0
2020-03-05 11:45:00;89;56;32;38;136;56;79;20;10;30;20;10;30;0
2020-03-05 12:00:00;99;57;36;26;112;54;104;20;10;29;20;10;29;0
2020-03-05 12:15:00;98;53;36;30;145;61;86;21;11;30;21;11;30;0
2020-03-05 12:30:00;109;54;51;36;135;42;98;20;10;30;20;10;30;0
2020-03-05 12:45:00;98;67;49;42;120;57;101;20;10;30;20;10;30;0
2020-03-05 13:00:00;119;69;55;41;143;65;113;20;10;30;20;10;30;0
2020-03-05 13:15:00;95;54;58;48;149;50;109;21;11;30;21;11;30;0
2020-03-05 13:30:00;114;78;59;76;118;42;105;20;10;30;20;10;30;0
2020-03-05 13:45:00;105;71;51;56;136;76;85;20;10;30;20;10;30;0
2020-03-05 14:00:00;20;9;2;3;13;4;11;2;1;3;2;1;3;0
2020-03-05 14:15:00;79;48;26;23;100;42;89;14;7;21;14;7;21;0
2020-03-05 14:30:00;131;69;47;43;145;61;145;20;10;30;20;10;30;0
2020-03-05 14:45:00;145;73;38;31;144;71;139;20;10;30;20;10;30;0
2020-03-05 15:00:00;121;83;41;29;114;56;118;20;10;30;20;10;30;0
2020-03-05 15:15:00;121;59;35;26;143;67;150;20;10;30;20;10;30;0
2020-03-05 15:30:00;108;63;44;27;136;51;134;18;9;27;18;9;27;0
2020-03-05 15:45:00;115;86;47;56;139;66;154;20;10;30;20;10;30;0
2020-03-05 16:00:00;120;85;48;39;160;64;149;20;10;30;20;10;30;0
2020-03-05 16:15:00;102;67;48;43;148;58;174;20;10;30;20;10;30;0
2020-03-05 16:30:00;84;92;55;38;149;64;176;20;10;30;20;10;30;0
2020-03-05 16:45:00;97;84;52;35;143;66;161;20;10;30;20;10;30;0
2020-03-05 17:00:00;77;91;47;40;137;55;178;20;10;30;20;10;30;0
2020-03-05 17:15:00;97;75;47;35;144;67;156;20;10;30;20;10;30;0
2020-03-05 17:30:00;117;70;44;30;138;57;148;20;10;30;20;10;30;0
2020-03-05 17:45:00;87;78;58;40;148;66;177;20;10;30;20;10;30;0
2020-03-05 18:00:00;115;69;47;37;156;57;158;20;10;30;20;10;30;0
2020-03-05 18:15:00;114;64;46;40;143;57;149;20;10;30;20;10;30;0
2020-03-05 18:30:00;110;63;43;31;132;64;129;20;10;30;20;10;30;0
2020-03-05 18:45:00;121;61;41;31;149;64;150;21;11;30;21;11;30;0
2020-03-05 19:00:00;102;51;33;30;136;60;122;20;10;30;20;10;30;0
2020-03-05 19:15:00;102;45;42;30;121;62;95;21;11;30;21;11;30;0
2020-03-05 19:30:00;69;46;36;25;105;48;100;20;10;30;20;10;30;0
2020-03-05 19:45:00;74;45;27;23;110;47;86;21;11;30;21;11;30;0
2020-03-05 20:00:00;64;38;29;15;112;47;69;20;10;30;20;10;30;0
2020-03-05 20:15:00;61;26;25;14;95;47;71;20;10;30;20;10;30;0
2020-03-05 20:30:00;55;39;27;16;88;32;61;20;10;30;20;10;30;0
2020-03-05 20:45:00;51;31;34;21;73;31;61;20;10;30;20;10;30;0
2020-03-05 21:00:00;74;48;37;34;71;32;55;20;10;30;20;10;30;0
2020-03-05 21:15:00;62;32;28;26;75;35;58;20;10;30;20;10;30;0
2020-03-05 21:30:00;55;28;28;20;72;42;38;20;10;30;20;10;30;0
2020-03-05 21:45:00;58;26;17;9;97;29;71;20;10;30;20;10;30;0
2020-03-05 22:00:00;69;24;16;7;107;41;83;20;10;30;20;10;30;0
2020-03-05 22:15:00;48;18;16;4;125;50;84;20;10;30;20;10;30;0
2020-03-05 22:30:00;30;9;8;2;69;22;45;20;10;30;20;10;30;0
2020-03-05 22:45:00;26;14;15;5;55;15;27;20;10;30;20;10;30;0
2020-03-05 23:00:00;18;8;5;5;34;13;21;20;10;30;20;10;30;0
2020-03-05 23:15:00;20;7;8;0;36;21;25;20;10;30;20;10;30;0
2020-03-05 23:30:00;17;3;1;1;27;13;13;20;10;30;20;10;30;0
2020-03-05 23:45:00;ERROR:;ORA-12514:;TNS:listener;does;not;currently;know;of;service;requested;in;connect;descriptor;SP2-0640:;Not;connected
