DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2)
2020-06-22 00:00:00;5;5;0;1;1;10;3
2020-06-22 00:15:00;8;5;0;4;8;10;3
2020-06-22 00:30:00;4;5;1;4;8;10;4
2020-06-22 00:45:00;2;3;0;1;2;8;2
2020-06-22 01:00:00;4;5;0;0;0;7;2
2020-06-22 01:15:00;3;2;1;1;1;7;0
2020-06-22 01:30:00;5;2;0;0;0;3;6
2020-06-22 01:45:00;5;4;1;1;3;6;2
2020-06-22 02:00:00;3;3;0;0;0;3;4
2020-06-22 02:15:00;6;5;0;1;1;5;3
2020-06-22 02:30:00;6;1;0;3;7;7;1
2020-06-22 03:00:00;4;4;1;0;1;1;1
2020-06-22 03:15:00;5;2;0;0;1;6;2
2020-06-22 03:30:00;5;4;0;2;3;12;4
2020-06-22 03:45:00;4;4;2;1;3;3;3
2020-06-22 04:00:00;6;5;0;2;2;9;3
2020-06-22 04:15:00;10;12;0;1;2;18;3
2020-06-22 04:30:00;16;12;0;2;1;18;3
2020-06-22 05:00:00;20;28;1;8;7;84;51
2020-06-22 05:15:00;48;25;3;7;11;113;126
2020-06-22 05:30:00;45;36;0;7;15;116;119
2020-06-22 05:45:00;51;47;6;9;30;122;120
2020-06-22 06:00:00;44;59;1;8;21;100;89
2020-06-22 06:15:00;64;54;4;8;23;125;124
2020-06-22 06:30:00;85;75;5;7;19;143;142
2020-06-22 06:45:00;76;88;4;7;24;143;146
2020-06-22 07:00:00;65;57;4;11;23;147;184
2020-06-22 07:15:00;50;66;6;24;36;155;199
2020-06-22 07:30:00;80;78;4;20;35;158;177
2020-06-22 07:45:00;90;74;10;13;34;165;171
2020-06-22 08:00:00;73;52;5;7;27;130;170
2020-06-22 08:15:00;68;72;0;17;22;123;129
2020-06-22 08:30:00;76;68;5;9;14;124;118
2020-06-22 08:45:00;99;66;7;17;18;104;131
2020-06-22 09:00:00;87;81;7;15;19;111;104
2020-06-22 09:15:00;75;68;5;20;28;98;92
2020-06-22 09:30:00;107;67;4;12;26;96;102
2020-06-22 09:45:00;101;64;6;11;33;85;91
2020-06-22 10:00:00;91;65;7;13;24;96;93
2020-06-22 10:15:00;84;70;6;13;24;83;80
2020-06-22 10:30:00;102;76;5;12;22;76;83
2020-06-22 10:45:00;91;82;8;13;26;95;97
2020-06-22 11:00:00;116;86;7;19;30;91;89
2020-06-22 11:15:00;114;76;5;16;23;77;72
2020-06-22 11:30:00;104;72;6;13;28;87;76
2020-06-22 11:45:00;111;88;7;20;35;85;85
2020-06-22 12:00:00;122;87;6;18;34;72;70
2020-06-22 12:15:00;85;98;12;10;42;81;72
2020-06-22 12:30:00;110;76;11;26;40;79;71
2020-06-22 12:45:00;119;75;6;16;29;93;103
2020-06-22 13:00:00;96;75;4;12;25;108;90
2020-06-22 13:15:00;100;71;2;12;20;121;101
2020-06-22 13:45:00;125;79;2;10;20;116;125
2020-06-22 14:00:00;144;123;7;14;36;108;107
2020-06-22 14:15:00;202;150;6;38;43;78;94
2020-06-22 14:30:00;181;148;6;23;35;81;95
2020-06-22 14:45:00;171;160;8;15;41;94;92
2020-06-22 15:00:00;144;126;6;14;27;81;81
2020-06-22 15:15:00;170;140;5;13;33;82;95
2020-06-22 15:30:00;188;135;3;12;35;81;79
2020-06-22 15:45:00;174;138;6;13;32;94;82
2020-06-22 16:00:00;188;154;7;16;33;103;94
2020-06-22 16:15:00;158;171;8;18;33;103;122
2020-06-22 16:30:00;152;145;8;22;44;102;119
2020-06-22 16:45:00;168;176;5;16;31;96;101
2020-06-22 17:00:00;151;152;6;22;49;104;112
2020-06-22 17:15:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-22 17:30:00;150;133;6;23;33;90;92
2020-06-22 17:45:00;106;101;4;57;39;79;79
2020-06-22 18:00:00;119;132;8;13;33;81;85
2020-06-22 18:15:00;126;120;11;6;28;75;81
2020-06-22 18:30:00;110;84;10;18;37;74;78
2020-06-22 18:45:00;94;70;6;15;31;79;63
2020-06-22 19:00:00;93;58;7;11;24;67;49
2020-06-22 19:15:00;81;53;7;12;20;68;60
2020-06-22 19:30:00;64;44;5;12;23;59;48
2020-06-22 19:45:00;53;49;6;13;24;47;38
2020-06-22 20:00:00;54;34;2;2;16;55;33
2020-06-22 20:15:00;55;40;2;16;24;48;34
2020-06-22 20:30:00;36;23;4;17;24;49;30
2020-06-22 20:45:00;41;28;4;9;27;60;41
2020-06-22 21:00:00;51;34;5;17;23;94;88
2020-06-22 21:15:00;44;33;11;14;30;87;87
2020-06-22 21:30:00;37;19;1;10;18;67;44
2020-06-22 21:45:00;104;78;2;9;19;36;20
2020-06-22 22:00:00;150;92;7;11;18;30;24
2020-06-22 22:15:00;83;54;5;3;11;36;25
2020-06-22 22:30:00;31;20;2;2;14;25;20
2020-06-22 22:45:00;19;10;0;3;13;23;15
2020-06-22 23:00:00;15;11;4;2;11;28;20
2020-06-22 23:15:00;18;13;2;10;17;15;6
2020-06-22 23:30:00;22;5;0;3;4;15;8
2020-06-22 23:45:00;12;4;1;0;1;20;6
