DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DD1);7(DE1);8(DE2);9(TAFBC);10(TAFGDE);11(TAFBDE);12(DC3);13(TARDB);14(TARDC);15(TARDD)
2020-05-29 00:00:00;18;11;0;1;0;0;23;23;0;0;0;0;0;0;0
2020-05-29 00:15:00;19;14;1;1;0;0;19;14;0;0;0;1;0;0;0
2020-05-29 00:30:00;14;13;0;0;0;0;13;13;0;0;0;0;0;0;0
2020-05-29 00:45:00;14;6;0;0;0;0;11;11;0;0;0;0;0;0;0
2020-05-29 01:00:00;7;9;1;0;0;0;20;17;0;0;0;0;0;0;0
2020-05-29 01:15:00;1;5;0;0;0;0;8;7;0;0;0;0;0;0;0
2020-05-29 01:30:00;7;4;0;0;1;0;15;14;0;0;0;1;0;0;0
2020-05-29 01:45:00;6;4;0;0;0;0;11;12;0;0;0;0;0;0;0
2020-05-29 02:00:00;2;4;0;0;0;0;14;11;0;0;0;1;0;0;0
2020-05-29 02:15:00;5;4;0;0;0;0;9;7;0;0;0;0;0;0;0
2020-05-29 02:30:00;16;9;0;0;0;0;11;10;0;0;0;0;0;0;0
2020-05-29 02:45:00;10;3;1;0;0;0;12;10;0;0;0;0;0;0;0
2020-05-29 03:00:00;3;4;1;1;0;0;11;7;0;0;0;0;0;0;0
2020-05-29 03:15:00;5;2;1;0;0;0;8;6;0;0;0;0;0;0;0
2020-05-29 03:30:00;3;6;2;0;0;0;10;8;0;0;0;0;0;0;0
2020-05-29 03:45:00;4;6;0;0;1;0;9;9;0;0;0;1;0;0;0
2020-05-29 04:00:00;9;5;0;0;0;0;10;9;0;0;0;0;0;0;0
2020-05-29 04:15:00;9;3;0;0;1;0;26;21;0;0;0;1;0;0;0
2020-05-29 04:30:00;15;12;0;0;0;0;29;23;0;0;0;0;0;0;0
2020-05-29 04:45:00;25;13;0;0;0;0;40;30;0;0;0;0;0;0;0
2020-05-29 05:00:00;43;29;0;0;1;0;43;37;0;0;0;1;0;0;0
2020-05-29 05:15:00;60;53;0;2;0;0;51;65;0;0;0;0;0;0;0
