DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2020-02-04 00:00:00;0;3;0;1;2;2;1;2;4;0;58;0;0
2020-02-04 00:15:00;2;2;0;0;6;7;4;1;3;2;492;0;0
2020-02-04 00:30:00;1;1;0;0;6;3;5;6;3;2;797;0;0
2020-02-04 00:45:00;0;2;0;0;1;3;4;4;1;0;416;0;0
2020-02-04 01:00:00;0;1;0;0;2;1;1;2;2;2;77;0;0
2020-02-04 01:15:00;1;1;0;0;2;4;2;1;3;0;1028;0;0
2020-02-04 01:30:00;1;3;1;0;2;1;2;0;0;0;1780;0;0
2020-02-04 01:45:00;3;2;0;0;3;1;0;0;2;0;245;0;0
2020-02-04 02:00:00;1;1;0;0;1;1;1;1;2;0;946;0;0
2020-02-04 02:15:00;0;0;0;0;5;3;4;1;2;0;2454;0;0
2020-02-04 02:30:00;1;0;0;0;3;3;0;0;1;0;539;0;0
2020-02-04 02:45:00;1;2;1;0;3;2;1;1;0;0;11;0;0
2020-02-04 03:00:00;2;2;0;0;1;1;3;2;0;0;775;0;0
2020-02-04 03:15:00;0;0;0;0;2;2;2;1;0;0;1793;0;0
2020-02-04 03:30:00;2;0;0;0;4;5;2;1;1;0;983;0;0
2020-02-04 03:45:00;0;0;0;0;1;0;0;0;2;0;386;0;0
2020-02-04 04:00:00;1;0;0;0;3;4;1;2;2;1;308;0;0
2020-02-04 04:15:00;2;2;0;0;1;3;5;3;1;2;553;0;1
2020-02-04 04:30:00;5;5;0;0;7;10;9;4;3;1;360;0;0
2020-02-04 04:45:00;2;1;1;1;10;7;4;1;4;0;1024;0;0
2020-02-04 05:00:00;5;5;0;0;14;12;27;18;6;4;1161;0;0
2020-02-04 05:15:00;5;6;0;1;14;13;53;35;7;4;939;0;0
2020-02-04 05:30:00;5;6;0;0;22;23;53;39;20;4;24;1;0
2020-02-04 05:45:00;9;1;0;0;40;43;56;64;24;10;4;1;1
2020-02-04 06:00:00;11;7;0;2;54;45;39;36;24;7;595;0;4
2020-02-04 06:15:00;18;16;1;0;39;41;56;51;35;13;777;1;3
2020-02-04 06:30:00;9;15;5;2;41;56;102;118;45;14;5;1;1
2020-02-04 06:45:00;17;12;1;2;41;42;95;99;56;26;21;6;2
2020-02-04 07:00:00;23;21;3;3;61;60;95;79;73;39;490;3;5
2020-02-04 07:15:00;27;24;1;3;56;56;97;80;100;69;172;0;3
2020-02-04 07:30:00;40;25;2;10;73;54;87;75;102;75;545;0;8
2020-02-04 07:45:00;35;33;0;4;99;89;77;78;99;55;193;1;1
2020-02-04 08:00:00;30;28;0;4;92;75;92;94;91;54;14;4;2
2020-02-04 08:15:00;30;22;0;10;83;78;79;69;67;36;6;0;3
2020-02-04 08:30:00;23;14;1;5;49;39;59;45;49;25;7;1;5
2020-02-04 08:45:00;
2020-02-04 09:00:00;12;6;1;1;27;27;31;14;31;14;2;0;1
2020-02-04 09:15:00;33;21;0;8;60;52;58;28;50;21;7;1;0
2020-02-04 09:30:00;32;16;0;6;49;50;62;19;73;20;5;1;1
2020-02-04 09:45:00;23;14;4;0;32;27;29;12;32;12;5;1;1
2020-02-04 10:00:00;39;22;0;1;55;54;55;26;53;25;4;1;1
2020-02-04 10:15:00;47;27;1;2;48;60;72;26;54;27;4;1;2
2020-02-04 10:30:00;41;43;2;3;56;56;58;27;59;20;3;1;0
2020-02-04 10:45:00;38;29;0;2;56;55;74;26;54;22;5;0;1
2020-02-04 11:00:00;43;33;0;4;42;50;58;28;47;19;5;1;1
2020-02-04 11:15:00;51;37;5;4;52;49;63;22;55;24;7;0;1
2020-02-04 11:30:00;39;32;2;4;58;70;65;20;55;17;6;1;1
2020-02-04 11:45:00;29;22;2;1;55;66;57;26;50;19;4;1;1
2020-02-04 12:00:00;46;37;2;5;67;73;49;29;40;22;11;2;3
2020-02-04 12:15:00;35;27;1;4;67;66;51;17;65;20;13;1;3
2020-02-04 12:30:00;40;30;3;3;54;63;58;30;47;21;13;1;5
2020-02-04 12:45:00;39;29;0;5;61;71;62;40;68;30;10;3;5
2020-02-04 13:00:00;42;44;0;3;71;74;60;39;55;22;8;0;2
2020-02-04 13:15:00;50;43;2;1;70;88;75;34;51;29;1;1;5
2020-02-04 13:30:00;45;32;1;2;67;82;72;40;54;30;5;2;0
2020-02-04 13:45:00;52;34;0;1;66;83;79;32;54;23;4;3;1
2020-02-04 14:00:00;45;52;0;3;76;79;54;27;48;27;10;0;2
2020-02-04 14:15:00;58;34;2;5;110;113;64;33;54;30;3;0;3
2020-02-04 14:30:00;49;40;1;1;131;117;59;34;61;21;10;0;1
2020-02-04 14:45:00;47;36;2;4;99;108;64;29;67;34;7;0;4
2020-02-04 15:00:00;54;43;1;3;103;100;65;32;57;28;34;1;3
2020-02-04 15:15:00;62;50;2;5;125;123;64;27;61;38;7;4;3
2020-02-04 15:30:00;58;50;4;1;122;106;68;27;66;26;5;2;1
2020-02-04 15:45:00;67;56;1;5;126;115;56;45;62;23;6;4;1
2020-02-04 16:00:00;59;50;1;2;126;133;68;43;51;20;8;2;2
2020-02-04 16:15:00;67;58;4;3;151;161;69;36;62;38;11;3;2
2020-02-04 16:30:00;64;57;2;3;142;144;81;50;61;29;3;3;3
2020-02-04 16:45:00;49;53;0;3;123;129;72;33;64;41;9;3;2
2020-02-04 17:00:00;60;47;1;8;190;168;76;46;47;30;3;2;0
2020-02-04 17:15:00;62;59;3;7;154;163;77;35;74;32;9;4;3
