DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DC1);6(DC2);7(DD1);8(DD2);9(TAFGB);10(TAFBB)
2020-06-12 00:00:00;2;8;5;1;0;0;1;4;0;0
2020-06-12 00:15:00;5;6;7;2;0;0;1;1;0;0
2020-06-12 00:30:00;4;7;7;2;0;0;0;1;0;0
2020-06-12 00:45:00;3;2;2;1;0;0;0;1;0;0
2020-06-12 01:00:00;6;9;5;1;0;0;1;6;0;0
2020-06-12 01:15:00;4;3;1;1;0;0;0;1;0;0
2020-06-12 01:30:00;7;7;6;3;1;1;2;4;0;0
2020-06-12 01:45:00;1;3;2;0;1;0;1;4;0;0
2020-06-12 02:00:00;4;2;4;3;0;0;1;0;0;0
2020-06-12 02:15:00;6;8;3;2;0;0;1;1;0;0
2020-06-12 02:30:00;5;5;3;2;0;0;0;1;0;0
2020-06-12 02:45:00;2;0;2;0;0;1;0;0;0;0
2020-06-12 03:00:00;3;4;4;1;0;0;0;1;0;0
2020-06-12 03:15:00;1;3;4;1;0;0;0;0;0;0
2020-06-12 03:30:00;6;6;3;1;0;0;0;3;0;0
2020-06-12 03:45:00;2;5;4;2;0;0;1;8;0;0
2020-06-12 04:00:00;4;3;2;3;0;0;0;1;0;0
2020-06-12 04:15:00;1;3;4;3;0;0;0;0;0;0
2020-06-12 04:30:00;4;2;3;0;0;0;0;1;0;0
2020-06-12 04:45:00;7;10;4;3;0;0;0;1;0;0
2020-06-12 05:00:00;3;4;2;1;0;0;0;2;0;0
2020-06-12 05:15:00;10;8;7;2;0;0;1;1;0;0
2020-06-12 05:30:00;15;5;15;4;1;0;3;3;0;0
2020-06-12 05:45:00;10;7;10;2;0;0;0;2;0;0
2020-06-12 06:00:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 06:15:00;17;17;15;4;0;0;2;4;0;0
2020-06-12 06:30:00;18;18;18;2;0;0;4;3;0;0
2020-06-12 06:45:00;22;27;16;3;0;1;4;5;0;0
2020-06-12 07:00:00;15;18;17;4;1;1;4;2;0;0
2020-06-12 07:15:00;17;25;15;4;0;1;2;3;18;0
2020-06-12 07:30:00;25;27;19;5;3;3;2;2;0;0
2020-06-12 07:45:00;32;34;34;3;0;2;3;4;1;0
2020-06-12 08:00:00;25;33;39;5;1;1;4;6;1;0
2020-06-12 08:15:00;29;35;31;6;2;3;5;5;2;0
2020-06-12 08:30:00;32;44;22;6;2;2;7;5;1;0
2020-06-12 08:45:00;38;41;39;2;3;2;8;8;0;0
2020-06-12 09:15:00;32;49;55;6;3;3;7;5;1;0
2020-06-12 09:30:00;29;38;55;2;3;1;3;7;2;0
2020-06-12 09:45:00;33;45;46;3;4;1;12;7;0;0
2020-06-12 10:00:00;36;51;80;3;1;4;7;8;0;2
2020-06-12 10:15:00;23;55;60;4;1;4;1;2;2;0
2020-06-12 10:30:00;46;50;77;4;3;4;10;5;1;0
2020-06-12 10:45:00;29;63;69;5;3;2;10;2;0;0
2020-06-12 11:00:00;33;56;64;2;5;4;4;6;1;14
2020-06-12 11:15:00;45;69;80;4;5;8;4;10;2;0
2020-06-12 11:30:00;44;55;70;6;8;9;7;7;2;0
2020-06-12 11:45:00;36;63;74;3;1;3;9;10;1;2
2020-06-12 12:00:00;34;64;60;3;5;1;8;3;4;0
2020-06-12 12:15:00;40;64;86;6;6;3;14;14;1;0
2020-06-12 12:30:00;33;60;76;3;1;1;11;8;2;0
2020-06-12 12:45:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 13:00:00;21;51;67;5;4;2;3;6;0;0
2020-06-12 13:15:00;37;42;71;6;0;1;2;7;2;6
2020-06-12 13:30:00;36;62;66;3;6;6;11;5;4;17
2020-06-12 13:45:00;44;55;58;11;7;7;12;9;1;0
2020-06-12 14:00:00;47;55;68;6;8;4;4;6;1;0
2020-06-12 14:15:00;44;49;71;4;24;4;12;13;0;0
2020-06-12 14:30:00;41;66;81;5;7;3;13;6;2;2
2020-06-12 14:45:00;35;58;70;5;4;2;8;6;1;0
2020-06-12 15:00:00;45;57;67;6;3;4;11;15;0;0
2020-06-12 15:15:00;38;54;63;3;3;4;5;6;2;2
2020-06-12 15:30:00;ERROR:;ORA-12516:;TNS:listener;could;not;find;available;handler;with;matching;protocol;stack;SP2-0640:;Not;connected
2020-06-12 15:45:00;27;48;63;2;6;2;6;10;2;2
2020-06-12 16:00:00;38;52;68;4;3;4;9;7;7;1
2020-06-12 16:15:00;42;52;44;9;4;5;11;8;10;10
2020-06-12 16:30:00;37;47;65;6;0;4;3;10;0;0
2020-06-12 16:45:00;34;44;46;6;2;1;10;5;2;3
2020-06-12 17:00:00;28;33;61;7;6;2;17;11;2;1
2020-06-12 17:15:00;26;41;44;4;6;2;3;7;0;4
2020-06-12 17:30:00;52;62;56;3;2;2;8;8;7;24
2020-06-12 17:45:00;28;34;75;3;4;3;7;11;0;0
2020-06-12 18:00:00;35;44;62;3;2;3;3;9;0;0
2020-06-12 18:15:00;36;49;48;6;1;3;2;5;0;0
2020-06-12 18:30:00;31;48;48;7;1;2;4;16;1;2
2020-06-12 18:45:00;30;33;51;6;2;3;2;10;0;0
2020-06-12 19:00:00;36;34;50;2;6;2;4;6;4;0
2020-06-12 19:15:00;28;30;52;3;3;3;1;9;6;5
2020-06-12 19:30:00;28;33;73;5;2;2;3;6;5;0
2020-06-12 19:45:00;22;26;58;3;3;2;3;10;1;0
2020-06-12 20:00:00;21;29;61;6;1;1;2;9;0;0
2020-06-12 20:15:00;18;14;29;2;1;1;4;8;0;0
2020-06-12 20:30:00;13;18;26;2;1;1;3;5;0;0
2020-06-12 20:45:00;8;10;18;1;1;0;5;8;0;0
2020-06-12 21:00:00;18;17;20;3;2;0;1;14;0;0
2020-06-12 21:15:00;19;16;17;1;1;0;4;9;1;7
2020-06-12 21:30:00;6;10;14;5;1;0;3;3;1;7
2020-06-12 21:45:00;8;11;9;4;1;1;2;7;0;0
