DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-10-10 00:00:00;11;11;6;6;5;5;0;8
2020-10-10 00:15:00;15;8;4;3;5;8;0;16
2020-10-10 00:30:00;13;5;4;4;5;9;0;11
2020-10-10 00:45:00;5;5;4;3;3;8;0;6
2020-10-10 01:00:00;7;3;4;3;3;10;0;15
2020-10-10 01:15:00;12;5;1;2;1;4;0;4
2020-10-10 01:30:00;3;4;2;9;7;4;0;1
2020-10-10 01:45:00;7;2;1;0;2;5;0;3
2020-10-10 02:00:00;5;4;4;5;2;4;0;7
2020-10-10 02:15:00;5;3;2;1;2;5;0;2
2020-10-10 02:30:00;7;4;1;4;5;8;0;3
2020-10-10 02:45:00;1;3;2;3;2;4;0;1
2020-10-10 03:00:00;2;3;0;4;5;3;0;1
2020-10-10 03:15:00;3;4;2;4;2;2;0;3
2020-10-10 03:30:00;2;6;4;3;4;1;0;2
2020-10-10 03:45:00;3;6;5;1;2;1;0;0
2020-10-10 04:00:00;0;2;0;5;5;5;0;1
2020-10-10 04:15:00;2;5;3;3;1;1;0;3
2020-10-10 04:30:00;3;5;3;0;1;2;0;2
2020-10-10 04:45:00;4;6;8;3;3;6;0;3
2020-10-10 05:00:00;6;17;28;3;3;16;0;2
2020-10-10 05:15:00;8;18;46;5;2;25;0;9
2020-10-10 05:30:00;12;21;33;20;9;20;0;4
2020-10-10 05:45:00;6;11;9;44;18;8;0;7
2020-10-10 06:00:00;10;10;3;52;30;7;0;11
2020-10-10 06:15:00;4;3;2;9;8;2;0;4
2020-10-10 06:30:00;10;10;1;6;7;9;0;9
2020-10-10 06:45:00;15;14;11;10;8;7;0;13
2020-10-10 07:00:00;17;12;2;8;5;8;0;7
2020-10-10 07:15:00;13;9;3;11;33;10;0;15
2020-10-10 07:30:00;24;10;6;13;48;8;0;8
2020-10-10 07:45:00;26;21;3;6;21;6;0;9
2020-10-10 08:00:00;26;13;9;12;9;7;0;9
2020-10-10 08:15:00;19;20;11;8;16;6;0;12
2020-10-10 08:30:00;31;14;4;13;64;9;0;14
2020-10-10 08:45:00;38;22;12;24;26;17;0;21
2020-10-10 09:00:00;18;17;13;12;8;15;0;28
2020-10-10 09:15:00;33;29;15;21;51;9;0;22
2020-10-10 09:30:00;45;24;13;19;22;21;0;46
2020-10-10 09:45:00;46;32;13;35;38;19;0;45
2020-10-10 10:00:00;36;32;18;21;41;19;0;28
2020-10-10 10:15:00;43;25;19;31;37;14;0;40
2020-10-10 10:30:00;41;32;14;23;37;21;0;37
2020-10-10 10:45:00;56;32;21;16;23;31;0;45
2020-10-10 11:00:00;46;24;20;29;27;24;0;56
2020-10-10 11:15:00;33;17;25;22;27;28;0;46
2020-10-10 11:30:00;46;37;20;24;35;19;0;38
2020-10-10 11:45:00;50;44;26;21;19;26;0;31
2020-10-10 12:00:00;40;39;24;29;22;35;0;31
2020-10-10 12:15:00;60;44;24;33;48;31;0;44
2020-10-10 12:30:00;45;26;20;20;48;31;0;33
2020-10-10 12:45:00;55;36;33;34;27;30;0;40
2020-10-10 13:00:00;47;39;20;20;30;42;0;43
2020-10-10 13:15:00;53;34;34;23;28;28;0;42
2020-10-10 13:30:00;43;36;35;27;27;26;0;36
2020-10-10 13:45:00;51;31;28;29;36;32;0;33
2020-10-10 14:00:00;59;42;26;33;36;33;0;39
2020-10-10 14:15:00;48;33;23;46;30;26;0;44
2020-10-10 14:30:00;55;41;26;60;42;22;0;40
2020-10-10 14:45:00;56;36;22;49;48;40;0;44
2020-10-10 15:00:00;58;55;39;37;33;34;0;46
2020-10-10 15:15:00;56;35;20;31;45;34;0;48
2020-10-10 15:30:00;54;38;23;22;31;30;0;36
2020-10-10 15:45:00;55;29;33;29;30;22;0;37
2020-10-10 16:00:00;44;36;25;32;29;24;0;28
2020-10-10 16:15:00;65;33;17;25;27;25;0;44
2020-10-10 16:30:00;49;36;20;28;41;29;0;39
2020-10-10 16:45:00;39;39;20;26;28;27;0;47
2020-10-10 17:00:00;55;27;24;16;14;27;0;36
2020-10-10 17:15:00;59;41;18;21;21;31;0;41
2020-10-10 17:30:00;45;36;16;21;36;30;0;38
2020-10-10 17:45:00;62;38;24;33;36;26;0;42
2020-10-10 18:00:00;49;26;19;25;54;34;0;33
2020-10-10 18:15:00;52;38;32;26;46;17;0;39
2020-10-10 18:30:00;48;37;22;29;21;23;0;34
2020-10-10 18:45:00;46;34;25;33;30;25;0;36
2020-10-10 19:00:00;40;30;17;21;28;30;0;30
2020-10-10 19:15:00;39;23;12;20;19;24;0;37
2020-10-10 19:30:00;42;20;13;18;25;21;0;28
2020-10-10 19:45:00;58;22;16;21;25;23;0;27
2020-10-10 20:00:00;50;23;9;21;26;25;0;27
2020-10-10 20:15:00;51;30;17;22;21;16;0;33
2020-10-10 20:30:00;43;17;18;12;13;18;0;28
2020-10-10 20:45:00;42;21;8;14;19;14;0;24
2020-10-10 21:00:00;27;11;15;14;13;23;0;22
2020-10-10 21:15:00;25;8;6;15;20;13;0;20
2020-10-10 21:30:00;30;11;13;12;10;13;0;17
2020-10-10 21:45:00;32;11;14;17;16;16;0;25
2020-10-10 22:00:00;26;16;10;15;14;13;0;13
2020-10-10 22:15:00;31;10;3;8;13;16;0;15
2020-10-10 22:30:00;14;6;6;13;11;19;0;18
2020-10-10 22:45:00;31;10;13;11;26;16;0;15
2020-10-10 23:00:00;19;12;8;5;11;19;0;14
2020-10-10 23:15:00;18;14;13;8;7;19;0;17
2020-10-10 23:30:00;24;5;5;6;8;15;0;13
2020-10-10 23:45:00;24;14;10;12;15;10;0;8
