DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2020-10-17 00:00:00;15;9;5;4;6;7;0;9
2020-10-17 00:15:00;10;8;8;5;3;15;0;5
2020-10-17 00:30:00;14;7;5;5;9;6;0;8
2020-10-17 00:45:00;12;8;6;4;6;3;0;1
2020-10-17 01:00:00;6;11;3;3;3;2;0;4
2020-10-17 01:15:00;8;5;2;1;1;6;0;6
2020-10-17 01:30:00;4;4;3;7;3;8;0;6
2020-10-17 01:45:00;8;2;1;2;4;4;0;2
2020-10-17 02:00:00;6;4;2;3;4;2;0;6
2020-10-17 02:15:00;3;3;4;1;5;2;0;2
2020-10-17 02:30:00;6;2;2;3;5;4;0;0
2020-10-17 02:45:00;0;3;3;4;5;2;0;5
2020-10-17 03:00:00;5;2;2;4;1;1;0;6
2020-10-17 03:15:00;1;6;3;1;3;1;0;0
2020-10-17 03:30:00;1;2;1;1;5;2;0;2
2020-10-17 03:45:00;2;0;0;0;0;2;0;1
2020-10-17 04:00:00;1;0;1;4;2;2;0;2
2020-10-17 04:15:00;1;1;1;3;3;2;0;2
2020-10-17 04:30:00;4;5;2;2;1;1;0;2
2020-10-17 04:45:00;1;2;4;1;0;2;0;2
2020-10-17 05:00:00;3;7;14;5;3;6;0;3
2020-10-17 05:15:00;6;14;23;5;1;11;0;3
2020-10-17 05:30:00;11;14;15;13;8;13;0;7
2020-10-17 05:45:00;8;11;14;39;22;6;0;8
2020-10-17 06:00:00;7;5;5;52;29;5;0;4
2020-10-17 06:15:00;8;4;5;17;14;6;0;5
2020-10-17 06:30:00;13;16;8;9;8;11;0;10
2020-10-17 06:45:00;10;11;8;10;10;6;0;11
2020-10-17 07:00:00;11;6;3;3;3;9;0;4
2020-10-17 07:15:00;15;15;8;4;8;5;0;10
2020-10-17 07:30:00;33;15;6;6;17;7;0;7
2020-10-17 07:45:00;25;20;13;8;17;7;0;10
2020-10-17 08:00:00;18;13;5;12;14;8;0;11
2020-10-17 08:15:00;30;19;9;13;11;6;0;16
2020-10-17 08:30:00;26;20;9;12;14;15;0;14
2020-10-17 08:45:00;32;28;16;15;15;18;0;21
2020-10-17 09:00:00;22;31;17;16;18;14;0;15
2020-10-17 09:15:00;30;25;14;14;27;13;0;21
2020-10-17 09:30:00;48;31;18;38;21;12;0;23
2020-10-17 09:45:00;50;29;17;23;19;13;0;38
2020-10-17 10:00:00;41;40;19;24;23;20;0;21
2020-10-17 10:15:00;62;32;19;27;41;21;0;24
2020-10-17 10:30:00;49;35;18;35;27;16;0;26
2020-10-17 10:45:00;47;33;29;24;25;29;0;29
2020-10-17 11:00:00;54;34;25;26;19;31;0;39
2020-10-17 11:15:00;43;38;13;35;27;25;0;36
2020-10-17 11:30:00;35;32;16;29;33;28;0;43
2020-10-17 11:45:00;45;34;23;34;27;25;0;38
2020-10-17 12:00:00;56;38;26;26;22;21;0;58
2020-10-17 12:15:00;60;41;31;31;41;28;0;50
2020-10-17 12:30:00;49;24;19;28;19;29;0;31
2020-10-17 12:45:00;46;40;19;30;24;34;0;41
2020-10-17 13:00:00;49;34;21;24;21;29;0;36
2020-10-17 13:15:00;52;36;21;30;25;28;0;27
2020-10-17 13:30:00;52;31;30;16;28;29;0;39
2020-10-17 13:45:00;47;35;26;34;35;27;0;39
2020-10-17 14:00:00;49;53;20;29;36;28;0;42
2020-10-17 14:15:00;38;39;23;36;27;28;0;32
2020-10-17 14:30:00;45;28;26;42;42;41;0;36
2020-10-17 14:45:00;57;40;16;33;27;25;0;42
2020-10-17 15:00:00;52;46;25;34;39;32;0;49
2020-10-17 15:15:00;48;31;35;29;20;29;0;39
2020-10-17 15:30:00;46;46;26;31;21;18;0;37
2020-10-17 15:45:00;41;36;19;35;18;29;0;32
2020-10-17 16:00:00;48;37;34;31;21;34;0;37
2020-10-17 16:15:00;44;38;26;26;24;31;0;42
2020-10-17 16:30:00;42;38;26;20;26;29;0;31
2020-10-17 16:45:00;49;35;18;30;39;23;0;43
2020-10-17 17:00:00;53;45;19;30;27;23;0;37
2020-10-17 17:15:00;56;36;25;22;22;21;0;40
2020-10-17 17:30:00;44;28;23;26;23;27;0;29
2020-10-17 17:45:00;64;34;33;42;31;31;0;39
2020-10-17 18:00:00;42;30;23;25;26;25;0;38
2020-10-17 18:15:00;43;29;22;31;30;35;0;45
2020-10-17 18:30:00;36;26;12;33;24;25;0;32
2020-10-17 18:45:00;39;36;21;22;21;24;0;30
2020-10-17 19:00:00;41;21;27;24;24;23;0;25
2020-10-17 19:15:00;48;23;25;17;24;29;0;34
2020-10-17 19:30:00;42;19;16;11;19;26;0;22
2020-10-17 19:45:00;47;9;21;19;24;23;0;32
2020-10-17 20:00:00;47;16;17;18;37;13;0;35
2020-10-17 20:15:00;35;23;20;24;26;10;0;24
2020-10-17 20:30:00;47;17;13;14;16;21;0;24
2020-10-17 20:45:00;37;17;14;12;22;18;0;21
2020-10-17 21:00:00;21;13;6;14;14;16;0;19
2020-10-17 21:15:00;32;12;16;11;9;14;0;13
2020-10-17 21:30:00;28;16;8;14;8;10;0;16
2020-10-17 21:45:00;22;14;10;15;13;17;0;17
2020-10-17 22:00:00;18;10;14;10;12;18;0;17
2020-10-17 22:15:00;23;15;13;14;14;9;0;18
2020-10-17 22:30:00;27;11;10;7;12;13;0;14
2020-10-17 22:45:00;24;7;11;8;14;12;0;14
2020-10-17 23:00:00;23;16;10;8;11;18;0;23
2020-10-17 23:15:00;18;14;11;6;7;14;0;20
2020-10-17 23:30:00;16;10;8;9;11;12;0;16
2020-10-17 23:45:00;17;11;5;16;15;8;0;12
