DATUM;1(DA1);2(DA2);3(DB1);4(DD1);5(DD2);6(DE1);7(DC1);8(DC2);9(DF2);10(DF1)
2019-10-29 00:00:00;7;5;0;3;10;1;11;3;6;5
2019-10-29 00:15:00;7;6;1;8;11;0;11;9;9;6
2019-10-29 00:30:00;3;1;0;4;7;0;7;3;0;2
2019-10-29 00:45:00;5;6;1;8;5;3;3;5;4;4
2019-10-29 01:00:00;2;2;1;6;3;2;3;5;4;2
2019-10-29 01:15:00;2;2;0;3;2;0;1;3;3;2
2019-10-29 01:30:00;4;1;0;1;2;0;3;1;1;4
2019-10-29 01:45:00;5;2;0;4;5;1;5;4;0;4
2019-10-29 02:00:00;3;4;0;3;3;0;3;2;4;2
2019-10-29 02:15:00;3;4;0;3;3;1;3;3;4;3
2019-10-29 02:30:00;5;2;1;2;3;0;3;1;2;3
2019-10-29 02:45:00;3;2;2;1;1;0;1;1;3;2
2019-10-29 03:00:00;2;3;1;1;1;0;1;1;1;2
2019-10-29 03:15:00;6;3;2;3;2;1;2;4;3;3
2019-10-29 03:30:00;4;1;0;3;2;0;3;2;1;3
2019-10-29 03:45:00;1;2;0;3;3;1;2;2;2;1
2019-10-29 04:00:00;2;2;1;5;2;3;3;4;2;1
2019-10-29 04:15:00;5;4;1;5;9;1;8;4;5;5
2019-10-29 04:30:00;4;4;0;4;7;0;7;3;3;3
2019-10-29 04:45:00;10;4;1;9;13;6;14;9;5;10
2019-10-29 05:00:00;16;7;2;11;22;12;27;15;9;13
2019-10-29 05:15:00;37;15;2;37;53;12;54;38;21;36
2019-10-29 05:30:00;27;15;1;48;57;18;59;53;13;25
2019-10-29 05:45:00;51;29;8;55;63;14;66;64;38;47
2019-10-29 06:00:00;55;45;5;53;58;7;64;45;42;53
2019-10-29 06:15:00;58;39;13;118;90;23;89;101;43;56
2019-10-29 06:30:00;70;46;10;163;140;23;142;163;49;67
2019-10-29 06:45:00;62;40;3;144;135;21;140;144;43;56
2019-10-29 07:00:00;66;41;7;161;160;21;149;153;43;58
2019-10-29 07:15:00;55;49;14;134;137;25;144;129;49;51
2019-10-29 07:30:00;53;42;9;192;167;28;172;185;44;46
2019-10-29 07:45:00;67;72;18;150;138;26;146;135;73;61
2019-10-29 08:00:00;48;70;16;134;129;31;138;118;57;53
2019-10-29 08:15:00;66;42;14;131;126;30;127;131;44;57
2019-10-29 08:30:00;76;60;11;101;136;28;135;87;63;63
2019-10-29 08:45:00;70;49;21;102;105;26;118;95;57;62
2019-10-29 09:00:00;63;60;16;64;84;19;87;59;55;54
2019-10-29 09:15:00;65;52;13;84;84;25;90;78;53;47
2019-10-29 09:30:00;56;42;5;83;91;22;99;70;42;44
2019-10-29 09:45:00;67;67;16;70;82;32;91;73;61;71
2019-10-29 10:00:00;66;49;13;62;85;25;94;53;49;55
2019-10-29 10:15:00;68;58;16;78;94;19;96;73;62;57
2019-10-29 10:30:00;62;51;11;67;91;22;98;68;52;58
2019-10-29 10:45:00;73;54;12;81;84;23;96;70;60;68
2019-10-29 11:00:00;80;62;20;63;82;18;84;56;61;81
2019-10-29 11:15:00;63;59;14;77;81;23;88;67;60;58
2019-10-29 11:30:00;49;73;23;69;35;21;73;41;69;50
2019-10-29 11:45:00;66;74;23;71;98;20;100;70;77;60
2019-10-29 12:00:00;73;69;20;76;149;22;97;66;79;65
2019-10-29 12:15:00;69;68;20;74;86;16;89;59;68;58
2019-10-29 12:30:00;82;67;15;61;77;27;88;58;68;75
2019-10-29 12:45:00;84;72;19;75;87;17;83;62;79;83
