DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DB3);7(DC1);8(DC2)
2020-05-12 00:00:00;1;4;2;3;4;3;7;6
2020-05-12 00:15:00;2;3;1;2;2;5;11;7
2020-05-12 00:30:00;6;7;1;4;5;8;5;3
2020-05-12 00:45:00;4;8;2;5;6;7;4;3
2020-05-12 01:00:00;2;7;3;1;0;3;5;4
2020-05-12 01:15:00;2;1;1;1;1;3;2;1
2020-05-12 01:30:00;3;6;7;4;1;4;4;3
2020-05-12 01:45:00;4;7;2;0;0;0;4;2
2020-05-12 02:00:00;4;5;3;0;0;1;3;2
2020-05-12 02:15:00;3;3;2;4;4;4;3;4
2020-05-12 02:30:00;3;2;3;4;3;4;3;2
2020-05-12 02:45:00;4;5;6;1;2;2;11;6
2020-05-12 03:00:00;6;5;0;0;0;0;4;2
2020-05-12 03:15:00;2;3;2;3;2;3;7;1
2020-05-12 03:30:00;4;5;3;2;1;6;3;4
2020-05-12 03:45:00;1;4;1;6;5;9;8;4
2020-05-12 04:00:00;8;6;2;2;2;4;5;3
2020-05-12 04:15:00;14;9;5;9;7;10;6;4
2020-05-12 04:30:00;13;8;1;11;9;15;10;5
2020-05-12 04:45:00;19;14;12;9;11;10;13;4
2020-05-12 05:00:00;20;19;10;11;5;15;22;11
2020-05-12 05:15:00;34;25;15;13;7;23;25;10
2020-05-12 05:30:00;43;28;40;14;19;37;27;17
2020-05-12 05:45:00;61;44;40;23;31;70;54;34
2020-05-12 06:00:00;36;33;32;26;19;63;42;22
2020-05-12 06:15:00;29;28;33;28;36;98;69;52
2020-05-12 06:30:00;62;56;55;58;73;167;81;61
2020-05-12 06:45:00;60;67;47;89;103;199;79;83
2020-05-12 07:00:00;50;51;51;71;66;152;81;81
2020-05-12 07:15:00;69;62;40;71;78;183;84;83
2020-05-12 07:30:00;50;58;37;96;71;166;91;89
2020-05-12 07:45:00;59;72;31;147;110;163;75;88
2020-05-12 08:00:00;62;68;33;65;56;123;70;68
2020-05-12 08:15:00;60;47;24;72;63;124;69;59
2020-05-12 08:30:00;60;60;32;58;59;122;70;56
2020-05-12 08:45:00;75;57;23;65;59;112;64;61
2020-05-12 09:00:00;72;63;20;61;51;109;63;54
2020-05-12 09:15:00;78;68;20;53;50;98;64;56
2020-05-12 09:30:00;80;74;28;38;56;116;81;84
2020-05-12 09:45:00;80;65;27;40;62;121;58;80
2020-05-12 10:00:00;68;72;37;36;56;108;63;57
2020-05-12 10:15:00;81;68;19;43;58;111;74;74
2020-05-12 10:30:00;73;77;24;35;45;87;72;74
2020-05-12 10:45:00;77;76;27;45;47;110;71;69
2020-05-12 11:00:00;73;79;34;38;64;105;77;71
2020-05-12 11:15:00;85;84;23;48;55;114;81;63
2020-05-12 11:30:00;89;82;28;43;60;114;75;85
2020-05-12 11:45:00;65;69;41;42;49;102;69;81
2020-05-12 12:00:00;80;86;31;39;59;112;66;95
2020-05-12 12:15:00;81;92;27;41;58;113;74;93
2020-05-12 12:30:00;68;92;37;38;57;111;74;85
2020-05-12 12:45:00;87;96;39;40;47;107;80;95
2020-05-12 13:00:00;68;93;38;33;35;80;73;78
2020-05-12 13:15:00;82;101;30;49;62;134;91;88
2020-05-12 13:30:00;84;94;42;34;48;105;74;77
2020-05-12 13:45:00;76;82;39;96;65;112;80;86
2020-05-12 14:00:00;92;105;45;105;64;118;91;97
2020-05-12 14:15:00;94;78;38;78;46;111;80;102
2020-05-12 14:30:00;93;94;43;59;69;133;86;94
2020-05-12 14:45:00;95;93;35;79;65;123;85;103
2020-05-12 15:00:00;100;91;59;77;71;122;73;119
2020-05-12 15:15:00;95;97;37;70;54;113;87;102
2020-05-12 15:30:00;96;109;41;72;62;127;78;91
2020-05-12 15:45:00;95;99;53;97;65;136;77;97
2020-05-12 16:00:00;102;106;45;133;62;136;87;113
2020-05-12 16:15:00;88;114;65;117;60;143;80;105
2020-05-12 16:30:00;111;127;67;66;63;133;83;113
2020-05-12 16:45:00;101;97;61;76;58;126;100;130
2020-05-12 17:00:00;89;126;56;76;61;142;79;117
2020-05-12 17:15:00;113;104;57;66;62;132;81;103
2020-05-12 17:30:00;74;92;59;53;49;117;78;92
2020-05-12 17:45:00;65;80;47;40;45;98;82;96
2020-05-12 18:00:00;82;74;41;31;42;89;81;97
2020-05-12 18:15:00;60;63;48;38;41;106;70;79
2020-05-12 18:30:00;60;60;36;22;23;68;71;52
2020-05-12 18:45:00;56;45;31;28;38;69;60;63
2020-05-12 19:00:00;45;58;33;23;20;67;63;72
2020-05-12 19:15:00;40;43;17;15;23;48;57;49
2020-05-12 19:30:00;40;41;20;17;22;43;50;38
2020-05-12 19:45:00;32;34;9;10;9;31;38;36
2020-05-12 20:00:00;23;25;13;12;9;39;42;34
2020-05-12 20:15:00;19;31;8;15;17;41;47;26
2020-05-12 20:30:00;29;27;10;7;10;30;24;32
2020-05-12 20:45:00;19;21;7;11;14;31;29;25
2020-05-12 21:00:00;23;18;15;21;13;32;29;19
2020-05-12 21:15:00;29;18;13;13;14;22;30;20
2020-05-12 21:30:00;18;17;11;9;5;16;20;12
2020-05-12 21:45:00;12;8;4;15;10;26;22;15
2020-05-12 22:00:00;11;8;10;10;8;23;27;15
2020-05-12 22:15:00;15;8;6;6;5;19;13;15
