DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DB2);6(DC1);7(DC2);8(DC3);9(DD1);10(DD2);11(TAFGA);12(TAFBA)
2020-05-16 00:00:00;4;2;1;3;5;7;9;7;4;2;0;0
2020-05-16 00:15:00;15;11;1;0;2;10;9;3;5;5;0;0
2020-05-16 00:30:00;6;7;4;3;5;9;4;4;4;3;0;0
2020-05-16 00:45:00;5;9;1;3;5;10;13;7;7;4;0;0
2020-05-16 01:00:00;8;8;1;1;1;12;14;7;5;2;0;0
2020-05-16 01:15:00;7;9;2;2;5;10;11;5;3;6;0;0
2020-05-16 01:30:00;6;4;0;1;2;10;8;2;5;4;0;0
2020-05-16 01:45:00;8;10;0;0;1;6;5;3;5;7;0;0
2020-05-16 02:00:00;3;2;2;2;4;3;5;3;5;1;0;0
2020-05-16 02:15:00;6;4;0;0;0;6;7;6;4;2;0;0
2020-05-16 02:30:00;4;2;0;1;1;4;4;3;1;3;0;0
2020-05-16 02:45:00;4;3;3;2;4;7;8;6;3;2;0;0
2020-05-16 03:00:00;4;3;0;0;0;0;2;2;1;0;0;0
2020-05-16 03:15:00;1;0;0;1;3;0;3;3;0;3;0;0
2020-05-16 03:30:00;3;0;1;0;1;3;2;1;0;2;0;0
2020-05-16 03:45:00;1;1;0;1;1;1;1;0;2;1;0;0
2020-05-16 04:00:00;3;3;1;0;0;1;7;3;3;5;0;0
2020-05-16 04:15:00;5;3;0;1;1;2;3;2;0;1;0;0
2020-05-16 04:30:00;5;4;0;0;0;2;5;7;8;5;0;0
2020-05-16 04:45:00;6;11;2;0;0;3;3;5;4;4;0;0
2020-05-16 05:00:00;7;4;0;2;3;7;9;5;5;7;0;0
2020-05-16 05:15:00;6;3;0;3;5;11;8;4;7;1;0;0
2020-05-16 05:30:00;5;6;1;2;4;18;11;6;11;1;1;0
2020-05-16 05:45:00;10;7;0;2;4;8;15;6;8;6;0;0
2020-05-16 06:00:00;21;7;0;8;9;15;20;13;11;6;0;2
2020-05-16 06:15:00;23;9;1;15;7;18;20;20;10;10;0;0
2020-05-16 06:30:00;34;12;0;3;5;22;17;9;17;5;1;13
2020-05-16 06:45:00;28;20;2;1;4;19;23;21;16;16;0;4
2020-05-16 07:00:00;16;9;1;4;6;17;14;16;17;5;0;0
2020-05-16 07:15:00;22;13;2;4;8;17;28;23;11;6;3;1
2020-05-16 07:30:00;30;15;3;4;8;37;47;35;19;7;1;6
2020-05-16 07:45:00;28;17;0;5;3;32;40;39;40;15;4;16
2020-05-16 08:00:00;30;10;2;4;5;22;18;16;32;8;2;2
2020-05-16 08:15:00;27;11;2;5;10;31;34;20;40;8;2;0
2020-05-16 08:30:00;37;21;1;8;10;38;36;37;49;15;4;2
2020-05-16 08:45:00;48;29;2;8;11;39;46;32;58;10;10;5
2020-05-16 09:00:00;42;18;1;7;9;37;42;41;44;12;3;4
2020-05-16 09:15:00;45;32;6;7;11;37;47;31;56;13;2;2
