DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-11-04 00:00:00;5;8;3;2;1;5;4;4
2019-11-04 00:15:00;6;6;4;3;3;6;11;6
2019-11-04 00:30:00;1;1;1;1;1;2;4;3
2019-11-04 00:45:00;1;3;1;2;1;3;7;4
2019-11-04 01:00:00;2;1;0;1;0;3;2;0
2019-11-04 01:15:00;3;3;2;1;2;2;5;2
2019-11-04 01:30:00;1;2;0;2;1;1;2;0
2019-11-04 01:45:00;0;1;0;0;1;3;4;0
2019-11-04 02:00:00;1;0;0;0;0;0;1;1
2019-11-04 02:15:00;3;1;0;1;1;0;3;1
2019-11-04 02:30:00;4;1;1;0;2;1;2;3
2019-11-04 02:45:00;4;0;0;2;1;1;1;1
2019-11-04 03:00:00;1;0;0;1;1;1;3;0
2019-11-04 03:15:00;3;0;1;1;1;0;4;1
2019-11-04 03:30:00;2;1;0;1;2;2;3;1
2019-11-04 03:45:00;2;0;0;1;0;0;0;1
2019-11-04 04:00:00;4;3;0;3;2;0;1;0
2019-11-04 04:15:00;5;2;2;0;2;1;5;0
2019-11-04 04:30:00;3;2;2;0;3;1;4;2
2019-11-04 04:45:00;6;9;5;4;3;1;7;1
2019-11-04 05:00:00;10;9;5;6;3;6;15;15
2019-11-04 05:15:00;19;29;30;7;2;10;17;6
2019-11-04 05:30:00;21;27;32;13;7;7;31;16
2019-11-04 05:45:00;46;50;45;11;6;18;53;22
2019-11-04 06:00:00;43;34;30;11;12;18;28;17
2019-11-04 06:15:00;41;39;53;16;11;27;33;25
2019-11-04 06:30:00;78;63;91;17;14;35;50;42
2019-11-04 06:45:00;57;56;66;13;15;37;70;52
2019-11-04 07:00:00;88;52;78;20;32;44;64;53
2019-11-04 07:15:00;104;74;77;15;21;53;76;59
2019-11-04 07:30:00;139;116;73;25;38;42;84;74
2019-11-04 07:45:00;129;100;89;16;34;61;91;93
2019-11-04 08:00:00;101;78;93;20;47;51;75;72
