DATUM;1(DA1);2(DA2);3(DB1);4(DC1);5(DD1);6(DF1);7(DF2);8(DF3)
2019-11-25 00:00:00;8;5;3;1;0;1;6;4
2019-11-25 00:15:00;3;1;0;2;4;4;11;9
2019-11-25 00:30:00;0;1;2;2;2;2;3;1
2019-11-25 00:45:00;7;3;2;1;1;2;5;4
2019-11-25 01:00:00;1;1;0;1;0;0;2;0
2019-11-25 01:15:00;1;1;0;2;1;0;2;1
2019-11-25 01:30:00;1;0;1;0;0;1;0;1
2019-11-25 01:45:00;0;0;0;1;1;1;1;0
2019-11-25 02:00:00;0;1;0;2;1;2;3;1
2019-11-25 02:15:00;2;1;0;1;1;1;3;0
2019-11-25 02:30:00;2;0;0;1;1;1;1;2
2019-11-25 02:45:00;4;2;2;0;0;1;3;0
2019-11-25 03:00:00;1;0;0;0;0;0;2;0
2019-11-25 03:15:00;3;2;0;0;1;1;6;0
2019-11-25 03:30:00;2;0;0;1;2;0;1;1
2019-11-25 03:45:00;3;3;2;1;2;1;2;1
2019-11-25 04:00:00;3;1;1;0;0;0;3;3
2019-11-25 04:15:00;1;1;3;3;3;2;2;0
2019-11-25 04:30:00;1;7;5;0;0;3;5;3
2019-11-25 04:45:00;6;12;16;4;3;3;8;1
2019-11-25 05:00:00;6;19;31;7;2;7;16;5
2019-11-25 05:15:00;17;33;81;4;3;31;27;16
2019-11-25 05:30:00;25;28;65;9;13;31;41;14
2019-11-25 05:45:00;46;31;67;10;5;25;57;30
2019-11-25 06:00:00;32;31;69;12;8;23;28;25
2019-11-25 06:15:00;35;26;82;16;22;27;23;12
2019-11-25 06:30:00;72;52;100;17;24;46;58;42
2019-11-25 06:45:00;67;47;113;22;20;43;42;47
2019-11-25 07:00:00;79;46;98;16;19;42;79;68
2019-11-25 07:15:00;105;67;102;24;58;57;65;69
2019-11-25 07:30:00;125;93;102;26;95;55;84;74
2019-11-25 07:45:00;126;107;98;25;46;68;80;75
2019-11-25 08:00:00;96;71;114;25;35;62;90;69
2019-11-25 08:15:00;88;68;98;40;40;46;79;64
2019-11-25 08:30:00;91;62;66;36;54;51;66;56
2019-11-25 08:45:00;83;63;60;23;38;39;65;42
2019-11-25 09:00:00;78;43;38;28;29;34;72;49
2019-11-25 09:15:00;57;37;41;39;36;41;62;42
2019-11-25 09:30:00;67;49;29;29;34;39;65;40
2019-11-25 09:45:00;63;50;40;41;55;34;65;46
2019-11-25 10:00:00;64;41;43;32;46;26;62;39
2019-11-25 10:15:00;63;51;47;26;43;33;54;35
