DATUM;1(DA1);2(DA2);3(DA3);4(DB1);5(DC1);6(DC2);7(DD1);8(TAFBAC2);9(TAFBA2C);10(TAFBBD2);11(TAFBB2D)
2019-09-11 00:00:00;4;2;1;1;0;13;2;0;0;0;0
2019-09-11 00:15:00;11;3;1;0;0;8;2;0;0;0;0
2019-09-11 00:30:00;13;4;0;3;0;5;2;0;0;0;0
2019-09-11 00:45:00;7;3;0;1;0;2;1;0;0;0;0
2019-09-11 01:00:00;5;7;0;1;0;3;2;0;0;0;0
2019-09-11 01:15:00;6;1;0;1;0;3;0;0;0;0;0
2019-09-11 01:30:00;4;4;2;1;0;1;1;0;0;0;0
2019-09-11 01:45:00;5;3;1;2;0;2;0;0;0;0;0
2019-09-11 02:00:00;7;0;0;3;0;3;0;0;0;0;0
2019-09-11 02:15:00;8;1;0;0;0;1;2;0;0;0;0
2019-09-11 02:30:00;5;0;0;0;0;2;0;0;0;0;0
2019-09-11 02:45:00;7;4;2;0;0;0;0;0;0;0;0
2019-09-11 03:00:00;5;2;0;1;0;9;0;0;0;0;0
2019-09-11 03:15:00;6;3;0;0;0;5;2;0;0;0;0
2019-09-11 03:30:00;5;1;0;1;0;3;0;0;0;0;0
2019-09-11 03:45:00;2;6;0;2;0;7;0;0;0;0;0
2019-09-11 04:00:00;9;7;0;0;0;7;1;0;0;0;0
2019-09-11 04:15:00;10;5;1;2;0;4;1;0;0;0;0
2019-09-11 04:30:00;15;9;3;3;0;8;4;0;0;0;0
2019-09-11 04:45:00;17;15;1;6;0;27;5;0;0;0;0
2019-09-11 05:00:00;28;17;5;5;0;64;5;0;0;0;0
2019-09-11 05:15:00;37;29;2;20;0;158;11;0;0;0;0
2019-09-11 05:30:00;44;40;2;23;0;135;17;0;0;0;0
2019-09-11 05:45:00;106;105;14;46;0;132;11;0;1;0;0
2019-09-11 06:00:00;113;118;17;41;0;123;12;0;1;0;0
2019-09-11 06:15:00;87;92;12;34;0;165;17;0;0;0;0
2019-09-11 06:30:00;65;89;11;30;0;150;23;0;1;0;0
2019-09-11 06:45:00;73;98;7;30;0;181;21;0;0;0;0
2019-09-11 07:00:00;60;83;7;36;0;169;11;0;0;0;0
