DATUM;1(DA1);2(DA2);3(DA3);4(DBR1);5(DBR2);6(DB1);7(DC1);8(DC2)
2019-10-24 00:00:00;6;10;11;0;2;4;12;4
2019-10-24 00:15:00;6;10;12;1;3;4;8;4
2019-10-24 00:30:00;4;6;6;1;4;7;7;7
2019-10-24 00:45:00;8;7;7;2;3;1;3;3
2019-10-24 01:00:00;4;4;4;2;2;1;3;3
2019-10-24 01:15:00;1;4;5;2;3;1;6;2
2019-10-24 01:30:00;2;5;5;1;2;0;3;2
2019-10-24 01:45:00;1;3;3;1;2;0;0;2
2019-10-24 02:00:00;3;3;3;1;2;0;1;1
2019-10-24 02:15:00;0;4;4;1;2;1;1;0
2019-10-24 02:30:00;2;2;2;1;1;2;2;0
2019-10-24 02:45:00;2;4;4;1;1;1;3;4
2019-10-24 03:00:00;5;5;7;2;3;2;1;2
2019-10-24 03:15:00;3;4;4;1;2;2;3;4
2019-10-24 03:30:00;4;2;2;3;4;1;4;0
2019-10-24 03:45:00;4;8;8;2;3;1;2;0
2019-10-24 04:00:00;4;4;6;3;3;0;2;1
2019-10-24 04:15:00;4;6;6;2;1;0;4;2
2019-10-24 04:30:00;5;7;7;0;3;9;3;4
2019-10-24 04:45:00;9;21;22;3;8;8;7;7
2019-10-24 05:00:00;27;40;43;11;12;15;17;10
2019-10-24 05:15:00;81;118;117;8;11;19;44;16
2019-10-24 05:30:00;82;94;96;8;19;21;57;17
2019-10-24 05:45:00;93;93;94;32;40;25;70;38
2019-10-24 06:00:00;67;65;66;36;39;24;51;34
2019-10-24 06:15:00;82;79;81;21;34;24;44;35
2019-10-24 06:30:00;143;108;109;19;26;24;48;33
2019-10-24 06:45:00;164;136;136;12;17;28;81;48
2019-10-24 07:00:00;143;114;112;16;16;27;63;42
2019-10-24 07:15:00;164;119;114;14;25;54;77;44
2019-10-24 07:30:00;207;124;132;23;47;98;91;65
2019-10-24 07:45:00;226;122;120;18;35;51;106;73
2019-10-24 08:00:00;236;142;145;19;43;43;101;63
2019-10-24 08:15:00;137;100;103;15;55;31;75;43
2019-10-24 08:30:00;142;80;77;18;30;40;83;59
2019-10-24 08:45:00;96;84;85;13;23;31;67;40
2019-10-24 09:00:00;95;83;79;16;28;22;71;46
2019-10-24 09:15:00;108;87;84;16;28;29;80;34
2019-10-24 09:30:00;84;58;58;11;14;30;67;39
2019-10-24 09:45:00;91;69;65;16;23;33;71;48
2019-10-24 10:00:00;71;62;64;14;27;21;79;36
2019-10-24 10:15:00;91;78;76;26;31;29;77;44
2019-10-24 10:30:00;61;76;77;20;27;28;79;55
2019-10-24 10:45:00;77;67;66;12;22;32;65;51
2019-10-24 11:00:00;82;65;68;18;24;31;69;49
2019-10-24 11:15:00;65;74;73;20;34;28;73;53
2019-10-24 11:30:00;98;90;85;16;16;31;102;71
2019-10-24 11:45:00;76;71;68;14;24;27;86;55
