DATUM;1(DA1);2(DA2);3(DA3);4(DC4);5(DC1);6(DC2);7(DD1);8(DD2);9(DE1);10(DE2);11(DF1);12(DH1);13(DB1)
2019-12-02 00:00:00;1;3;0;0;2;2;7;3;2;1;343;0;0
2019-12-02 00:15:00;1;2;1;0;5;7;3;2;6;3;2056;0;0
2019-12-02 00:30:00;1;3;0;0;4;2;3;0;1;1;468;0;0
2019-12-02 00:45:00;0;1;0;0;1;0;8;5;1;0;272;0;0
2019-12-02 01:00:00;2;1;0;0;1;3;2;2;2;0;555;0;0
2019-12-02 01:15:00;2;1;0;0;3;3;2;1;1;0;401;0;0
2019-12-02 01:30:00;0;0;0;0;1;2;4;1;0;0;714;0;0
2019-12-02 01:45:00;3;0;0;0;3;2;1;0;1;0;2151;0;0
2019-12-02 02:00:00;0;1;0;0;2;2;0;0;0;0;968;0;0
2019-12-02 02:15:00;0;0;0;0;1;1;2;0;1;1;619;0;0
2019-12-02 02:30:00;0;0;0;1;5;4;0;0;0;0;225;0;0
2019-12-02 02:45:00;0;1;0;1;4;4;1;1;0;0;1162;0;0
2019-12-02 03:00:00;5;3;1;0;3;3;3;0;0;3;2200;0;1
2019-12-02 03:15:00;1;0;0;0;0;0;2;0;0;0;1239;0;0
2019-12-02 03:30:00;0;0;0;0;1;1;0;0;1;0;926;0;0
2019-12-02 03:45:00;0;0;0;0;2;2;2;2;2;0;336;0;0
2019-12-02 04:00:00;0;0;0;0;5;4;5;2;1;0;968;0;0
2019-12-02 04:15:00;3;2;0;0;5;8;5;2;1;1;2079;0;0
2019-12-02 04:30:00;2;2;0;0;3;3;8;7;2;0;1616;0;0
2019-12-02 04:45:00;2;0;0;0;12;7;7;5;7;1;1115;2;0
2019-12-02 05:00:00;1;3;1;1;11;13;27;11;0;4;704;0;0
2019-12-02 05:15:00;6;4;0;0;16;20;41;28;7;4;1404;0;1
2019-12-02 05:30:00;3;6;1;0;16;16;71;44;19;5;1838;1;0
2019-12-02 05:45:00;10;5;0;0;28;30;64;47;26;11;1611;1;0
2019-12-02 06:00:00;13;8;0;0;26;27;46;38;19;4;626;0;2
2019-12-02 06:15:00;11;10;0;0;37;31;60;45;36;14;848;0;1
2019-12-02 06:30:00;9;12;4;0;41;55;82;104;46;19;779;2;1
2019-12-02 06:45:00;18;12;2;4;56;41;90;93;56;33;1485;7;2
2019-12-02 07:00:00;23;16;0;8;52;45;100;108;78;37;1120;9;1
2019-12-02 07:15:00;24;22;1;4;65;49;103;99;102;57;523;1;2
