DATUM;1(DA1);2(DA2);3(DB1);4(DB2);5(DB3);6(DC1);7(DC2);8(DD1);9(DD2);10(DD3);11(TAFBA);12(TAFBA2);13(TAFBB);14(TAFBC);15(TAFBC2);16(TAFBD);17(TAFBE)
2020-08-28 00:00:00;5;1;2;4;2;1;6;2;3;2;0;0;0;0;0;0;0
2020-08-28 00:15:00;5;0;7;11;1;8;9;5;4;3;0;0;0;0;0;0;0
2020-08-28 00:30:00;9;5;2;4;1;4;8;4;4;1;0;0;0;0;0;0;0
2020-08-28 00:45:00;7;2;5;1;0;4;4;4;6;2;0;0;0;0;0;0;0
2020-08-28 01:00:00;3;2;4;4;1;2;4;4;4;1;0;0;0;0;0;0;0
2020-08-28 01:15:00;3;2;4;2;0;2;8;4;9;3;0;0;0;0;0;0;0
2020-08-28 01:30:00;9;0;2;1;0;0;1;2;3;2;0;0;0;0;0;0;0
2020-08-28 01:45:00;7;3;1;3;1;1;3;2;3;4;0;0;0;0;0;0;0
2020-08-28 02:00:00;6;0;1;0;0;0;2;2;3;2;0;0;0;0;0;0;0
2020-08-28 02:15:00;2;2;1;1;0;0;0;0;5;3;0;0;0;0;0;0;0
2020-08-28 02:30:00;3;1;0;0;0;0;3;2;5;6;0;0;0;0;0;0;0
2020-08-28 02:45:00;1;0;1;0;0;3;2;0;2;4;0;0;0;0;0;0;0
2020-08-28 03:00:00;4;2;2;0;1;0;0;2;2;3;0;0;0;0;0;0;0
2020-08-28 03:15:00;3;0;0;1;1;1;1;3;1;2;0;0;1;0;0;0;0
2020-08-28 03:30:00;5;1;0;0;0;2;2;0;2;2;0;0;0;0;0;0;0
2020-08-28 03:45:00;3;3;0;0;1;1;1;2;2;4;0;0;0;0;0;0;0
2020-08-28 04:00:00;3;1;1;1;0;1;0;4;10;4;0;0;0;0;0;0;0
2020-08-28 04:15:00;5;0;2;3;2;1;0;2;4;3;0;0;0;0;0;0;0
2020-08-28 04:30:00;9;1;2;2;0;2;6;0;4;6;0;0;0;0;0;0;0
2020-08-28 04:45:00;28;2;5;19;0;1;3;4;10;8;0;0;0;0;4;0;0
2020-08-28 05:00:00;58;5;14;18;0;1;6;7;15;7;0;0;0;0;0;0;0
2020-08-28 05:15:00;127;4;40;66;0;6;6;14;19;14;0;0;0;0;0;0;0
2020-08-28 05:30:00;96;3;48;68;5;2;16;20;22;7;0;0;0;0;0;0;0
2020-08-28 05:45:00;62;5;32;47;5;5;14;31;36;36;0;0;0;0;0;0;0
2020-08-28 06:00:00;39;8;22;29;1;8;22;33;38;56;0;0;0;0;0;0;0
2020-08-28 06:15:00;40;8;33;32;5;5;12;24;33;24;0;1;0;3;1;0;0
